name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
Fence Fixers,Fence Fixers,Fence contractor,Fence contractor,+1 817-924-7872,business,Fence Fixer,http://www.fencefixers.net/,"7801 Brook Meadow Ln, Fort Worth, TX 76133",7801 Brook Meadow Ln,Fort Worth,TX,76133,4.7,25,True,,,,,,,,,,,,,,,,,,10,,,+18179247872,fence
Local Gate Repair Dallas,Local Gate Repair Dallas,Fence contractor,Fence contractor,+1 972-961-0702,,,http://localgaterepairdallas.com/,"298 S Harwood St, Dallas, TX 75201",298 S Harwood St,Dallas,TX,75201,5,16,True,,,,,,,,,,,,,,,,,,,,,+19729610702,fence
A&O Texas Solutions Fence and Patio DFW,A And O Texas Solutions Fence And Patio Dfw,"Fence contractor, Deck builder, General contractor",Fence contractor,+1 817-438-8003,,,https://aotexassolutions.com/,"7407 Commercial Blvd E, Arlington, TX 76001",7407 Commercial Blvd E,Arlington,TX,76001,4.7,261,True,,,,,,,,,,,,,,,,,,10,,,+18174388003,fence
Cowboy Fence and Iron Co.,Cowboy Fence And Iron,Fence contractor,Fence contractor,+1 214-692-1991,person,Martha R Felton,http://www.cowboyfenceandiron.com/,"5539 Dyer St Suite B, Dallas, TX 75206",5539 Dyer St Suite B,Dallas,TX,75206,4.8,20,True,,,,,,,,,,,,,,,,,,,,,+12146921991,fence
Cowboy Fence and Iron Co.,Cowboy Fence And Iron,Fence contractor,Fence contractor,+1 214-692-1991,person,Martha R Felton,http://www.cowboyfenceandiron.com/,"5539 Dyer St Suite B, Dallas, TX 75206",5539 Dyer St Suite B,Dallas,TX,75206,4.8,20,True,,,,,,,,,,,,,,,,,,,,,+12146921991,fence
Cowboy Fence and Iron Co.,Cowboy Fence And Iron,Fence contractor,Fence contractor,+1 214-692-1991,person,Martha R Felton,http://www.cowboyfenceandiron.com/,"5539 Dyer St Suite B, Dallas, TX 75206",5539 Dyer St Suite B,Dallas,TX,75206,4.8,20,True,,,,,,,,,,,,,,,,,,,,,+12146921991,fence
Salgado's Fencing co LLC,Salgados Fencing,Fence contractor,Fence contractor,+1 817-204-9146,person,Julio C Hernandez,https://salgadosfencingtx.com/,"4233 Bowling Green St, Forest Hill, TX 76119",4233 Bowling Green St,Forest Hill,TX,76119,5,53,True,,,,,,,,,,,,,,,,,,,,,+18172049146,fence
Fred's Fences,Freds Fences,Fence contractor,Fence contractor,+1 972-438-4376,person,Griselda Zamarripa,https://fredsfenceservices.com/,"1525 Mark St, Irving, TX 75061",1525 Mark St,Irving,TX,75061,5,4,True,,,,,,,,,,,,,,,,,,,,,+19724384376,fence
Better Fence Company - Frisco,Better Fence Company Frisco,Fence contractor,Fence contractor,+1 940-220-9099,person,Harry T Pullen,http://www.abetterfencecompany.com/,"6201 Technology Dr #113, Frisco, TX 75033",6201 Technology Dr #113,Frisco,TX,75033,4.8,142,True,,,,,,,,,,,,,,,,,,,,,+19402209099,fence
Better Fence Company - Frisco,Better Fence Company Frisco,Fence contractor,Fence contractor,+1 940-220-9099,person,Harry T Pullen,http://www.abetterfencecompany.com/,"6201 Technology Dr #113, Frisco, TX 75033",6201 Technology Dr #113,Frisco,TX,75033,4.8,142,True,,,,,,,,,,,,,,,,,,,,,+19402209099,fence
"Llano Fence Company, LLC",Llano Fence Company,Fence contractor,Fence contractor,+1 972-286-4316,person,Ashanti T Woods,http://www.llanoriverfence.com/,"11418 Lake June Rd, Mesquite, TX 75180",11418 Lake June Rd,Mesquite,TX,75180,4.4,14,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+19722864316,fence
"Llano Fence Company, LLC",Llano Fence Company,Fence contractor,Fence contractor,+1 972-286-4316,person,Ashanti T Woods,http://www.llanoriverfence.com/,"11418 Lake June Rd, Mesquite, TX 75180",11418 Lake June Rd,Mesquite,TX,75180,4.4,14,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+19722864316,fence
Kodiak Fence Company,Kodiak Fence Company,Fence contractor,Fence contractor,+1 469-754-8913,,,https://kodiakfencecompany.com/,"400 Parker Square Rd Suite 270C, Flower Mound, TX 75028",400 Parker Square Rd Suite 270C,Flower Mound,TX,75028,5,98,True,,,,,,,,,,,,,,,,,,,,,+14697548913,fence
Kodiak Fence Company,Kodiak Fence Company,Fence contractor,Fence contractor,+1 469-754-8913,,,https://kodiakfencecompany.com/,"400 Parker Square Rd Suite 270C, Flower Mound, TX 75028",400 Parker Square Rd Suite 270C,Flower Mound,TX,75028,5,98,True,,,,,,,,,,,,,,,,,,,,,+14697548913,fence
Kodiak Fence Company,Kodiak Fence Company,Fence contractor,Fence contractor,+1 469-754-8913,,,https://kodiakfencecompany.com/,"400 Parker Square Rd Suite 270C, Flower Mound, TX 75028",400 Parker Square Rd Suite 270C,Flower Mound,TX,75028,5,98,True,,,,,,,,,,,,,,,,,,,,,+14697548913,fence
Master Halco Fort Worth,Master Halco Fort Worth,"Fence supply store, Building materials supplier, Fastener supplier, Pipe supplier, Security system supplier, Steel distributor, Wood supplier",Fence supply store,+1 817-378-8086,person,Glenn P Shenk II,http://www.masterhalco.com/,"5000 South Fwy # 100, Fort Worth, TX 76115",5000 South Fwy # 100,Fort Worth,TX,76115,4.3,19,True,,,,,,,,,,,,,,,,,,5000,500000000,BUILDING_MATERIALS,+18173788086,fence
Master Halco Fort Worth,Master Halco Fort Worth,"Fence supply store, Building materials supplier, Fastener supplier, Pipe supplier, Security system supplier, Steel distributor, Wood supplier",Fence supply store,+1 817-378-8086,person,Glenn P Shenk II,http://www.masterhalco.com/,"5000 South Fwy # 100, Fort Worth, TX 76115",5000 South Fwy # 100,Fort Worth,TX,76115,4.3,19,True,,,,,,,,,,,,,,,,,,5000,500000000,BUILDING_MATERIALS,+18173788086,fence
Master Halco Fort Worth,Master Halco Fort Worth,"Fence supply store, Building materials supplier, Fastener supplier, Pipe supplier, Security system supplier, Steel distributor, Wood supplier",Fence supply store,+1 817-378-8086,person,Glenn P Shenk II,http://www.masterhalco.com/,"5000 South Fwy # 100, Fort Worth, TX 76115",5000 South Fwy # 100,Fort Worth,TX,76115,4.3,19,True,,,,,,,,,,,,,,,,,,5000,500000000,BUILDING_MATERIALS,+18173788086,fence
"Sav-On Fence, LLC",Sav On Fence,"Fence contractor, Foundation",Fence contractor,+1 817-439-9502,person,Jeffrey L Odell,https://sav-onfence.com/,"976 FM2264, Decatur, TX 76234",976 FM2264,Decatur,TX,76234,4.6,91,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18174399502,fence
"Sav-On Fence, LLC",Sav On Fence,"Fence contractor, Foundation",Fence contractor,+1 817-439-9502,person,Jeffrey L Odell,https://sav-onfence.com/,"976 FM2264, Decatur, TX 76234",976 FM2264,Decatur,TX,76234,4.6,91,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18174399502,fence
"Sav-On Fence, LLC",Sav On Fence,"Fence contractor, Foundation",Fence contractor,+1 817-439-9502,person,Jeffrey L Odell,https://sav-onfence.com/,"976 FM2264, Decatur, TX 76234",976 FM2264,Decatur,TX,76234,4.6,91,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18174399502,fence
B and S Fence,B And S Fence,Fence contractor,Fence contractor,+1 817-353-0492,business,B & S Fence Co,http://www.bandsfence.com/contact/,"2517 Carson St, Haltom City, TX 76117",2517 Carson St,Haltom City,TX,76117,4.3,18,True,,,,,,,,,,,,,,,,,,,,,+18173530492,fence
B and S Fence,B And S Fence,Fence contractor,Fence contractor,+1 817-353-0492,business,B & S Fence Co,http://www.bandsfence.com/contact/,"2517 Carson St, Haltom City, TX 76117",2517 Carson St,Haltom City,TX,76117,4.3,18,True,,,,,,,,,,,,,,,,,,,,,+18173530492,fence
B and S Fence,B And S Fence,Fence contractor,Fence contractor,+1 817-353-0492,business,B & S Fence Co,http://www.bandsfence.com/contact/,"2517 Carson St, Haltom City, TX 76117",2517 Carson St,Haltom City,TX,76117,4.3,18,True,,,,,,,,,,,,,,,,,,,,,+18173530492,fence
Lifetime Fence Company,Lifetime Fence Company,"Fence contractor, Carport and pergola builder, Concrete contractor, Deck builder, Roofing contractor",Fence contractor,+1 817-400-3362,business,Lifetime Fence And Roofing Company,http://www.lifetimewarrantyfence.com/frisco,"6201 Technology Dr Suite #124, Frisco, TX 75033",6201 Technology Dr Suite #124,Frisco,TX,75033,4.7,301,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18174003362,fence
Lifetime Fence Company,Lifetime Fence Company,"Fence contractor, Carport and pergola builder, Concrete contractor, Deck builder, Roofing contractor",Fence contractor,+1 817-400-3362,business,Lifetime Fence And Roofing Company,http://www.lifetimewarrantyfence.com/frisco,"6201 Technology Dr Suite #124, Frisco, TX 75033",6201 Technology Dr Suite #124,Frisco,TX,75033,4.7,301,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18174003362,fence
"Universal Fence Company, Inc.",Universal Fence Company,Fence contractor,Fence contractor,+1 214-492-1005,person,Casey T Lipham,http://www.universalfencecompany.com/,"1137 W Hurst Blvd, Hurst, TX 76053",1137 W Hurst Blvd,Hurst,TX,76053,4.1,7,False,,,,,,,,,,,,,,,,,,50,10000000,,+12144921005,fence
"Universal Fence Company, Inc.",Universal Fence Company,Fence contractor,Fence contractor,+1 214-492-1005,person,Casey T Lipham,http://www.universalfencecompany.com/,"1137 W Hurst Blvd, Hurst, TX 76053",1137 W Hurst Blvd,Hurst,TX,76053,4.1,7,False,,,,,,,,,,,,,,,,,,50,10000000,,+12144921005,fence
"Universal Fence Company, Inc.",Universal Fence Company,Fence contractor,Fence contractor,+1 214-492-1005,person,Casey T Lipham,http://www.universalfencecompany.com/,"1137 W Hurst Blvd, Hurst, TX 76053",1137 W Hurst Blvd,Hurst,TX,76053,4.1,7,False,,,,,,,,,,,,,,,,,,50,10000000,,+12144921005,fence
Arlington Fence,Arlington Fence,Fence contractor,Fence contractor,+1 682-777-3735,business,Arlington Fence,http://www.arlingtonfence.me/,"501 W Kennedale Pkwy, Kennedale, TX 76060",501 W Kennedale Pkwy,Kennedale,TX,76060,4.7,71,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+16827773735,fence
Automatic Gate Repairs of Fort Worth,Automatic Gate Repairs Of Fort Worth,"Fence contractor, Repair service",Repair service,+1 214-764-5669,,,https://automaticgaterepairfortworth.com/,"907 US-287 BUS, Fort Worth, TX 76102",907 US-287 BUS,Fort Worth,TX,76102,5,20,True,,,,,,,,,,,,,,,,,,,,,+12147645669,fence
LA Fence,La Fence,Fence contractor,Fence contractor,+1 469-689-1818,,,https://la-fence.com/dallas/,"4545 McKinney Ave, Dallas, TX 75205",4545 McKinney Ave,Dallas,TX,75205,5,6,False,,,,,,,,,,,,,,,,,,,,,+14696891818,fence
Texas State Fence Company,Texas State Fence Company,"Fence contractor, Carport and pergola builder, Contractor, Portable building manufacturer",Fence contractor,+1 972-898-1307,business,Texas State Fence Company,https://texasstatefence.com/,"5900 Lake Forest Dr Suite #300-10, McKinney, TX 75070",5900 Lake Forest Dr Suite #300-10,McKinney,TX,75070,4.7,156,True,,,,,,,,,,,,,,,,,,,,,+19728981307,fence
"Southwest Fence & Deck, Inc.",Southwest Fence And Deck,"Fence contractor, Carport and pergola builder, Deck builder, Iron works",Fence contractor,+1 972-492-1370,person,Turrentine Leann Rudd,https://southwestfence.com/%3Futm_source%3Dorganic%26utm_medium%3Dlistings,"4823 Dozier Rd, Hebron, TX 75010",4823 Dozier Rd,Hebron,TX,75010,4.5,35,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+19724921370,fence
"Southwest Fence & Deck, Inc.",Southwest Fence And Deck,"Fence contractor, Carport and pergola builder, Deck builder, Iron works",Fence contractor,+1 972-492-1370,person,Turrentine Leann Rudd,https://southwestfence.com/%3Futm_source%3Dorganic%26utm_medium%3Dlistings,"4823 Dozier Rd, Hebron, TX 75010",4823 Dozier Rd,Hebron,TX,75010,4.5,35,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+19724921370,fence
"Southwest Fence & Deck, Inc.",Southwest Fence And Deck,"Fence contractor, Carport and pergola builder, Deck builder, Iron works",Fence contractor,+1 972-492-1370,person,Turrentine Leann Rudd,https://southwestfence.com/%3Futm_source%3Dorganic%26utm_medium%3Dlistings,"4823 Dozier Rd, Hebron, TX 75010",4823 Dozier Rd,Hebron,TX,75010,4.5,35,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+19724921370,fence
Invisible Fence of Fort Worth,Invisible Fence Of Fort Worth,"Fence contractor, Pet supply store, Pet trainer",Fence contractor,+1 817-605-3363,person,Shari D Ellis,http://fortworth.invisiblefence.com/,"131 Prairie Creek Rd, Red Oak, TX 75154",131 Prairie Creek Rd,Red Oak,TX,75154,4.7,15,False,,,,,,,,,,,,,,,,,,200,50000000,CONSUMER_ELECTRONICS,+18176053363,fence
Invisible Fence of Fort Worth,Invisible Fence Of Fort Worth,"Fence contractor, Pet supply store, Pet trainer",Fence contractor,+1 817-605-3363,person,Shari D Ellis,http://fortworth.invisiblefence.com/,"131 Prairie Creek Rd, Red Oak, TX 75154",131 Prairie Creek Rd,Red Oak,TX,75154,4.7,15,False,,,,,,,,,,,,,,,,,,200,50000000,CONSUMER_ELECTRONICS,+18176053363,fence
Baby Guard Dallas Fort Worth LLC,Baby Guard Dallas Fort Worth,"Fence contractor, Swimming pool contractor",Swimming pool contractor,+1 469-617-7728,person,Kandal Steenbock,https://www.poolfencetexas.com/,"801 Stags Leap Dr, McKinney, TX 75071",801 Stags Leap Dr,McKinney,TX,75071,5,4,True,,,,,,,,,,,,,,,,,,,,,+14696177728,fence
Baby Guard Dallas Fort Worth LLC,Baby Guard Dallas Fort Worth,"Fence contractor, Swimming pool contractor",Swimming pool contractor,+1 469-617-7728,person,Kandal Steenbock,https://www.poolfencetexas.com/,"801 Stags Leap Dr, McKinney, TX 75071",801 Stags Leap Dr,McKinney,TX,75071,5,4,True,,,,,,,,,,,,,,,,,,,,,+14696177728,fence
76 Fence Main Line,76 Fence Main Line,Fence contractor,Fence contractor,+1 610-477-6675,,,https://76fence.com/montgomery-county,"640 Freedom Business Center Dr #131, King of Prussia, PA 19406",640 Freedom Business Center Dr #131,King of Prussia,PA,19406,5,5,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+16104776675,fence
76 Fence Main Line,76 Fence Main Line,Fence contractor,Fence contractor,+1 610-477-6675,,,https://76fence.com/montgomery-county,"640 Freedom Business Center Dr #131, King of Prussia, PA 19406",640 Freedom Business Center Dr #131,King of Prussia,PA,19406,5,5,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+16104776675,fence
76 Fence Main Line,76 Fence Main Line,Fence contractor,Fence contractor,+1 610-477-6675,,,https://76fence.com/montgomery-county,"640 Freedom Business Center Dr #131, King of Prussia, PA 19406",640 Freedom Business Center Dr #131,King of Prussia,PA,19406,5,5,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+16104776675,fence
Better Fence Company - Lewisville,Better Fence Company Lewisville,Fence contractor,Fence contractor,+1 214-425-7232,person,Lisa Davenport,https://abetterfencecompany.com/lewisville-fence-companies/,"2016 Justin Rd # 320, Highland Village, TX 75077",2016 Justin Rd # 320,Highland Village,TX,75077,5,1,True,,,,,,,,,,,,,,,,,,,,,+12144257232,fence
Better Fence Company - Lewisville,Better Fence Company Lewisville,Fence contractor,Fence contractor,+1 214-425-7232,person,Lisa Davenport,https://abetterfencecompany.com/lewisville-fence-companies/,"2016 Justin Rd # 320, Highland Village, TX 75077",2016 Justin Rd # 320,Highland Village,TX,75077,5,1,True,,,,,,,,,,,,,,,,,,,,,+12144257232,fence
On Point Contractors,On Point Contractors,"Fence contractor, Landscape designer, Landscaper, Lawn care service, Lawn irrigation equipment supplier, Sod supplier",Fence contractor,+1 214-702-1902,person,Jorge J Torres Jr,https://onpointdfw.com/,"610 Uptown Blvd ste 2000, Cedar Hill, TX 75104",610 Uptown Blvd ste 2000,Cedar Hill,TX,75104,4.9,283,True,,,,,,,,,,,,,,,,,,,1000000,,+12147021902,fence
On Point Contractors,On Point Contractors,"Fence contractor, Landscape designer, Landscaper, Lawn care service, Lawn irrigation equipment supplier, Sod supplier",Fence contractor,+1 214-702-1902,person,Jorge J Torres Jr,https://onpointdfw.com/,"610 Uptown Blvd ste 2000, Cedar Hill, TX 75104",610 Uptown Blvd ste 2000,Cedar Hill,TX,75104,4.9,283,True,,,,,,,,,,,,,,,,,,,1000000,,+12147021902,fence
On Point Contractors,On Point Contractors,"Fence contractor, Landscape designer, Landscaper, Lawn care service, Lawn irrigation equipment supplier, Sod supplier",Fence contractor,+1 214-702-1902,person,Jorge J Torres Jr,https://onpointdfw.com/,"610 Uptown Blvd ste 2000, Cedar Hill, TX 75104",610 Uptown Blvd ste 2000,Cedar Hill,TX,75104,4.9,283,True,,,,,,,,,,,,,,,,,,,1000000,,+12147021902,fence
Home Quality Solutions Roofing,Home Quality Solutions Roofing,"Fence contractor, Construction company, Roofing contractor, Fire damage restoration service, Flooring contractor, Gutter cleaning service, Painting, Sheet metal contractor, Solar energy system service, Water damage restoration service",Roofing contractor,+1 469-620-8306,,,https://homequalitysolutions.com/,"3839 McKinney Ave Suite 155-2417, Dallas, TX 75204",3839 McKinney Ave Suite 155-2417,Dallas,TX,75204,4.9,146,True,,,,,,,,,,,,,,,,,,,,,+14696208306,fence
Panther City Arbor & Patio,Panther City Arbor And Patio,"Fence contractor, Deck builder, Construction company, Grill store, Masonry contractor",Construction company,+1 817-946-0700,person,Adam Sallee,https://www.panthercitypatio.com/,"621 South Fwy #206, Fort Worth, TX 76104",621 South Fwy #206,Fort Worth,TX,76104,4.7,52,True,,,,,,,,,,,,,,,,,,10,1000000,,+18179460700,fence
Panther City Arbor & Patio,Panther City Arbor And Patio,"Fence contractor, Deck builder, Construction company, Grill store, Masonry contractor",Construction company,+1 817-946-0700,person,Adam Sallee,https://www.panthercitypatio.com/,"621 South Fwy #206, Fort Worth, TX 76104",621 South Fwy #206,Fort Worth,TX,76104,4.7,52,True,,,,,,,,,,,,,,,,,,10,1000000,,+18179460700,fence
Rodgers Ornamental Iron Co,Rodgers Ornamental Iron,Iron works,Iron works,+1 817-535-2127,business,Rodgers Ornamental Iron Co.,http://rodgersiron.com/,"2248 E Lancaster Ave, Fort Worth, TX 76103",2248 E Lancaster Ave,Fort Worth,TX,76103,4,8,False,,,,,,,,,,,,,,,,,,10,1000000,,+18175352127,fence
Sercon Contracting LLC,Sercon Contracting,"Roofing contractor, Foundation, General contractor, Painting",Roofing contractor,+1 214-490-5858,person,George C Fakatselis,https://www.sercon.io/,"1910 Pacific Ave Suite 14215, Dallas, TX 75201",1910 Pacific Ave Suite 14215,Dallas,TX,75201,5,41,True,,,,,,,,,,,,,,,,,,,,,+12144905858,fence
Texas Backyard Living,Texas Backyard Living,"Fence contractor, Carport and pergola builder, Concrete contractor, Construction company, Deck builder, General contractor, Masonry contractor",Fence contractor,+1 972-881-4244,person,Neil A Amos,https://texasbackyardliving.com/,"6913 K Ave Suite 307B, Plano, TX 75074",6913 K Ave Suite 307B,Plano,TX,75074,4.8,401,True,,,,,,,,,,,,,,,,,,,,,+19728814244,fence
Texas Backyard Living,Texas Backyard Living,"Fence contractor, Carport and pergola builder, Concrete contractor, Construction company, Deck builder, General contractor, Masonry contractor",Fence contractor,+1 972-881-4244,person,Neil A Amos,https://texasbackyardliving.com/,"6913 K Ave Suite 307B, Plano, TX 75074",6913 K Ave Suite 307B,Plano,TX,75074,4.8,401,True,,,,,,,,,,,,,,,,,,,,,+19728814244,fence
Texas Backyard Living,Texas Backyard Living,"Fence contractor, Carport and pergola builder, Concrete contractor, Construction company, Deck builder, General contractor, Masonry contractor",Fence contractor,+1 972-881-4244,person,Neil A Amos,https://texasbackyardliving.com/,"6913 K Ave Suite 307B, Plano, TX 75074",6913 K Ave Suite 307B,Plano,TX,75074,4.8,401,True,,,,,,,,,,,,,,,,,,,,,+19728814244,fence
