about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.total_money_raised,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{},"9330 Lyndon B Johnson Fwy #955, Dallas, TX 75243",False,,OPERATIONAL,,14069660512614926704,Dallas,9330 Lyndon B Johnson Fwy,Dallas,United States,"Asphalt & Concrete Paving Company Dallas - FT Worth, Commercial, Industrial, Residential. Paving the DFW since 1977",10.0,,1977.0,CONSTRUCTION,False,"Asphalt & Concrete Paving Company Dallas - FT Worth, Commercial, Industrial, Residential. Paving the DFW since 1977",https://www.linkedin.com/company/paveway-construction,Paveway Construction,2146807000,"T-MOBILE USA, INC.",mobile,10000000.0,TX,America/Chicago,,,75243,United States of America,US,Lake Highlands,,0x864c1fee277f14c1:0xc34179b124c0c970,8926c829307ffff,/g/11bccd7b72,32.9123011,,,"https://www.google.com/maps/place/Paveway+Construction/@32.9123011,-96.7387545,14z/data=!4m8!1m2!2m1!1sPaveway+Construction!3m4!1s0x864c1fee277f14c1:0xc34179b124c0c970!8m2!3d32.9123011!4d-96.7387545","https://www.google.com/maps/place/Paveway+Construction/@32.9123011,-96.7387545,13.99z/data=!4m16!1m7!3m6!1s0x864c1fee277f14c1:0xc34179b124c0c970!2sPaveway+Construction!8m2!3d32.9123011!4d-96.7387545!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1fee277f14c1:0xc34179b124c0c970!8m2!3d32.9123011!4d-96.7387545!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-aMpzVKZnFho/AAAAAAAAAAI/AAAAAAAAAAA/SE4DAQMaJJc/s44-p-k-no-ns-nd/photo.jpg,-96.7387545,,Paveway Construction,Paveway Construction,,,104633675546474493425,https://www.google.com/maps/contrib/104633675546474493425,Paveway Construction,+1 214-680-7000,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipNfnzKxeL51XqP49Sli-Dh6JllYoEYDig76KLE=w800-h500-k-no,159,ChIJwRR_J-4fTIYRcMnAJLF5QcM,,,75243,,,"Asphalt contractor near Garland, TX",,4.9,,,,,,,Texas,TX,9330 Lyndon B Johnson Fwy #955,,"Asphalt contractor, Paving contractor, Concrete contractor",America/Chicago,Asphalt contractor,,True,http://www.pavedfw.com/,{'Wednesday': ['6AM-7PM']},"Wednesday,6AM,7PM"
{},"3605 I-30, Mesquite, TX 75150",False,,OPERATIONAL,,14565623596234792271,Mesquite,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Casa View Heights,,0x864ea50628ec6abd:0xca237d7d219f5d4f,8926cb923bbffff,/g/11y8vzn2d9,32.81156,,,"https://www.google.com/maps/place/Mesquite+TX+Lot+Striping/@32.81156,-96.6535325,14z/data=!4m8!1m2!2m1!1sMesquite+TX+Lot+Striping!3m4!1s0x864ea50628ec6abd:0xca237d7d219f5d4f!8m2!3d32.81156!4d-96.6535325","https://www.google.com/maps/place/Mesquite+TX+Lot+Striping/@32.81156,-96.6535325,13.99z/data=!4m16!1m7!3m6!1s0x864ea50628ec6abd:0xca237d7d219f5d4f!2sMesquite+TX+Lot+Striping!8m2!3d32.81156!4d-96.6535325!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea50628ec6abd:0xca237d7d219f5d4f!8m2!3d32.81156!4d-96.6535325!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-d0DtpBWjtuk/AAAAAAAAAAI/AAAAAAAAAAA/oamoQ4J6NSI/s44-p-k-no-ns-nd/photo.jpg,-96.6535325,,Mesquite TX Lot Striping,Mesquite Tx Lot Striping,,,117777481397640770673,https://www.google.com/maps/contrib/117777481397640770673,Mesquite TX Lot Striping,+1 469-966-0578,,landline,https://lh3.googleusercontent.com/p/AF1QipOUeBNs80rK4zLRfBqMD0Gor6hEjWfEGXO-_pAb=w800-h500-k-no,3,ChIJvWrsKAalToYRT12fIX19I8o,,,75150,,,"Asphalt contractor near Garland, TX",,5.0,,,,,,,Texas,TX,3605 I-30,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ebQ6pD8_ayzIrA9xLdkaSA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=269.4648&pitch=0&thumbfov=100,Asphalt contractor,America/Chicago,Asphalt contractor,,True,https://www.mesquitetxparkinglotstriping.com/,{'Wednesday': ['8AM-8PM']},"Wednesday,8AM,8PM"
{},"2425 Sybil Dr, Mesquite, TX 75149",False,,OPERATIONAL,,8282697842476674784,Mesquite,2425 Sybil Drive,Mesquite,United States,"Get the best asphalt services for your home or business in Mesquite, TX from Top Gun Asphalt of Mesquite. Our top-notch team of professionals is here to exceed your expectations with quality asphalt paving, seal coating, and repair services. Contact us...",,,,CONSTRUCTION,False,"Get the best asphalt services for your home or business in Mesquite, TX from Top Gun Asphalt of Mesquite. Our top-notch team of professionals is here to exceed your expectations with quality asphalt paving, seal coating, and repair services. Contact us...",,Top Gun Asphalt of Mesquite,+1 469-314-9377,,landline,,TX,America/Chicago,,,75149,United States of America,US,Big Town Estates,,0x864ea555adb95c7f:0x72f20dcddab76ee0,8926cb92e23ffff,/g/11jyzkzm5x,32.7881228,,,"https://www.google.com/maps/place/Top+Gun+Asphalt+of+Mesquite/@32.7881228,-96.63424289999999,14z/data=!4m8!1m2!2m1!1sTop+Gun+Asphalt+of+Mesquite!3m4!1s0x864ea555adb95c7f:0x72f20dcddab76ee0!8m2!3d32.7881228!4d-96.63424289999999","https://www.google.com/maps/place/Top+Gun+Asphalt+of+Mesquite/@32.7881228,-96.63424289999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea555adb95c7f:0x72f20dcddab76ee0!2sTop+Gun+Asphalt+of+Mesquite!8m2!3d32.7881228!4d-96.63424289999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea555adb95c7f:0x72f20dcddab76ee0!8m2!3d32.7881228!4d-96.63424289999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.63424289999999,,Top Gun Asphalt of Mesquite,Top Gun Asphalt Of Mesquite,,,,,Top Gun Asphalt of Mesquite,+1 469-314-9377,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x7M6PBbPzUx2clPNIqmWGg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=338.40292&pitch=0&thumbfov=100,1,ChIJf1y5rVWlToYR4G632s0N8nI,,,75149,,,"Asphalt contractor near Mesquite, TX",,5.0,,,,,,,Texas,TX,2425 Sybil Dr,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x7M6PBbPzUx2clPNIqmWGg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=338.40292&pitch=0&thumbfov=100,Asphalt contractor,America/Chicago,Asphalt contractor,,False,https://www.mesquiteasphalt.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{},"4601 E Scyene Rd, Mesquite, TX 75181",False,,OPERATIONAL,,17127993179185092787,Mesquite,12907 HWY 90,Beaumont,United States,"Our companies have the highest level experience and expertise in construction, concrete, aggregates, and asphalt plants in Texas.",,,,,False,"Our companies have the highest level experience and expertise in construction, concrete, aggregates, and asphalt plants in Texas.",,Texas Materials Group,+1 512-861-7100,"AIRESPRING, INC.",landline,,TX,America/Chicago,,TXMaterialsGrp,78613,United States of America,US,,,0x864eae4c68e60015:0xedb2db0c68a418b3,8926c82d963ffff,/g/1tfpk6xc,32.7575301,,,"https://www.google.com/maps/place/Texas+Materials+-+Sunnyvale+Plant/@32.7575301,-96.5283657,14z/data=!4m8!1m2!2m1!1sTexas+Materials+-+Sunnyvale+Plant!3m4!1s0x864eae4c68e60015:0xedb2db0c68a418b3!8m2!3d32.7575301!4d-96.5283657","https://www.google.com/maps/place/Texas+Materials+-+Sunnyvale+Plant/@32.7575301,-96.5283657,13.99z/data=!4m16!1m7!3m6!1s0x864eae4c68e60015:0xedb2db0c68a418b3!2sTexas+Materials+-+Sunnyvale+Plant!8m2!3d32.7575301!4d-96.5283657!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eae4c68e60015:0xedb2db0c68a418b3!8m2!3d32.7575301!4d-96.5283657!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-tAuLwIRFUkc/AAAAAAAAAAI/AAAAAAAAAAA/Wtk9Mrtn7aA/s44-p-k-no-ns-nd/photo.jpg,-96.5283657,,Texas Materials - Sunnyvale Plant,Texas Materials Sunnyvale Plant,,,107039632818488861237,https://www.google.com/maps/contrib/107039632818488861237,Texas Materials - Sunnyvale Plant,+1 972-226-4074,SOUTHWESTERN BELL,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqK0ozHQg2XDTXq8dJLE0vHw-QpRU1XMFSsHrLrlJOKS9ZDwMQeK4SG48ETqnewesv3EOuEDRLnIFfcN1IUTqEVtDqO5JtZt5MltwkpB4dzYN4b9pSc3MxKeXBLthC-mdYdsJ36w=w800-h500-k-no,6,ChIJFQDmaEyuToYRsxikaAzbsu0,,,75181,,,"Asphalt contractor near Mesquite, TX",,3.6,,,,,,,Texas,TX,4601 E Scyene Rd,,Paving contractor,America/Chicago,Paving contractor,,True,https://texasmaterialsgroup.com/,,
{},"421 U.S. 80 Frontage Rd, Mesquite, TX 75150",False,,OPERATIONAL,,9090732852090748772,Mesquite,419 U.S. 80,Mesquite,United States,"Tiseo Paving Company has built its reputation as a quality-first paving company, known for its ability to complete difficult road reconstruction jobs. Tiseo Paving Company moved to the Dallas- Fort...",50.0,,1974.0,CONSTRUCTION,False,"Tiseo Paving Company has built its reputation as a quality-first paving company, known for its ability to complete difficult road reconstruction jobs. Tiseo Paving Company moved to the Dallas- Fort...",https://www.linkedin.com/company/tiseo-paving-company,Tiseo Paving,9722890723,LOGIX COMMUNICATIONS CORPORATI,landline,50000000.0,TX,America/Chicago,,,75150,United States of America,US,East Dallas Estates,,0x864e99b376cc9c63:0x7e28c55d3cd7bf64,8926cb92d53ffff,/g/1260ss0vt,32.792234,,,"https://www.google.com/maps/place/Tiseo+Paving+Co/@32.792234,-96.6018404,14z/data=!4m8!1m2!2m1!1sTiseo+Paving+Co!3m4!1s0x864e99b376cc9c63:0x7e28c55d3cd7bf64!8m2!3d32.792234!4d-96.6018404","https://www.google.com/maps/place/Tiseo+Paving+Co/@32.792234,-96.6018404,13.99z/data=!4m16!1m7!3m6!1s0x864e99b376cc9c63:0x7e28c55d3cd7bf64!2sTiseo+Paving+Co!8m2!3d32.792234!4d-96.6018404!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e99b376cc9c63:0x7e28c55d3cd7bf64!8m2!3d32.792234!4d-96.6018404!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-fqYoDRRrFLY/AAAAAAAAAAI/AAAAAAAAAAA/Oo_oBjXgDyY/s44-p-k-no-ns-nd/photo.jpg,-96.6018404,,Tiseo Paving Co,Tiseo Paving,,,107404945455446486614,https://www.google.com/maps/contrib/107404945455446486614,Tiseo Paving Co,+1 972-289-0723,LOGIX COMMUNICATIONS CORPORATI,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVbNNY6RzIr2yQtgfoFayoMv44qUEL5lUQszuUGJ4ddqT2H-FSt_a1vsXWHvIkEw0PkpCh2LMwqVC0JIKKU9SaHnu0XaLRSRHAfKGCRDJw9aMpG2opYq8RVDa_ryL4qFgRcP9XLg=w800-h500-k-no,9,ChIJY5zMdrOZToYRZL_XPF3FKH4,,,75150,,,"Asphalt contractor near Mesquite, TX",,3.1,,,,,,,Texas,TX,421 U.S. 80 Frontage Rd,,"Asphalt contractor, Paving contractor",America/Chicago,Asphalt contractor,,True,http://www.tiseopaving.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Other': {'Identifies as women-owned': True}},"1609 E Farmers Rd, Seagoville, TX 75159",False,,OPERATIONAL,,6899402025889389626,Seagoville,1609 E FARMERS RD,Seagoville,United States,"Concrete Flatwork Dallas Texas. Edmonds Paving, Seagoville. Full service concrete and asphalt construction company offering quality asphalt or concrete construction services in Dallas and Fort Worth, Texas. Concrete, Paving, Flat work, commercial, industrial, driveways, parking lot, pot hole repairs, sealing coating, overlays and striping. Concrete Flatwork Fort Worth Texas.",10.0,,1989.0,CONSTRUCTION,False,"Concrete Flatwork Dallas Texas. Edmonds Paving, Seagoville. Full service concrete and asphalt construction company offering quality asphalt or concrete construction services in Dallas and Fort Worth, Texas. Concrete, Paving, Flat work, commercial, industrial, driveways, parking lot, pot hole repairs, sealing coating, overlays and striping. Concrete Flatwork Fort Worth Texas.",https://www.linkedin.com/company/edmonds-paving-inc.,Edmonds Paving,+1 214-957-3216,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,10000000.0,TX,America/Chicago,,,75159,United States of America,US,,,0x4c0f7602d00d6c39:0x5fbf999683bf5c3a,8926cb943d7ffff,/g/11vlpc8fdp,32.6604646,,,"https://www.google.com/maps/place/Edmonds+Paving/@32.6604646,-96.5481975,14z/data=!4m8!1m2!2m1!1sEdmonds+Paving!3m4!1s0x4c0f7602d00d6c39:0x5fbf999683bf5c3a!8m2!3d32.6604646!4d-96.5481975","https://www.google.com/maps/place/Edmonds+Paving/@32.6604646,-96.5481975,13.99z/data=!4m16!1m7!3m6!1s0x4c0f7602d00d6c39:0x5fbf999683bf5c3a!2sEdmonds+Paving!8m2!3d32.6604646!4d-96.5481975!16s%2Fg%2F11ckvg1dmb!3m7!1s0x4c0f7602d00d6c39:0x5fbf999683bf5c3a!8m2!3d32.6604646!4d-96.5481975!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-I6xLoxZ7O34/AAAAAAAAAAI/AAAAAAAAAAA/LugR4my1NcA/s44-p-k-no-ns-nd/photo.jpg,-96.5481975,,Edmonds Paving,Edmonds Paving,,,104130529307852794434,https://www.google.com/maps/contrib/104130529307852794434,Edmonds Paving,+1 214-957-3216,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipMxQ0V1kqQVjRAwGfyLyfO55D5VjJphzkBeUquN=w800-h500-k-no,3,ChIJOWwN0AJ2D0wROly_g5aZv18,,,75159,,,"Asphalt contractor near Mesquite, TX",,3.0,,,,,,,Texas,TX,1609 E Farmers Rd,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RCHlgXdW9P5cMoJkdwpmrg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=223.64082&pitch=0&thumbfov=100,Paving contractor,America/Chicago,Paving contractor,,True,https://edmondspaving.com/,{'Thursday': ['7AM-5PM']},"Thursday,7AM,5PM"
{},"650 Dalworth Dr, Mesquite, TX 75149",False,,OPERATIONAL,,2984911974581406174,Mesquite,,,,,,,,,,,,ppm.us,,,,,,,,,,United States of America,US,Dalworth Industrial District,,0x864ea75057e759fb:0x296c89a04abc09de,8926cb92953ffff,/g/11r2r38hd0,32.7691559,,,"https://www.google.com/maps/place/Precise+Property+Maintenance/@32.7691559,-96.60650659999999,14z/data=!4m8!1m2!2m1!1sPrecise+Property+Maintenance!3m4!1s0x864ea75057e759fb:0x296c89a04abc09de!8m2!3d32.7691559!4d-96.60650659999999","https://www.google.com/maps/place/Precise+Property+Maintenance/@32.7691559,-96.60650659999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea75057e759fb:0x296c89a04abc09de!2sPrecise+Property+Maintenance!8m2!3d32.7691559!4d-96.60650659999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea75057e759fb:0x296c89a04abc09de!8m2!3d32.7691559!4d-96.60650659999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-Bz6B3Oo6KUw/AAAAAAAAAAI/AAAAAAAAAAA/ZwJUMmPzbh4/s44-p-k-no-ns-nd/photo.jpg,-96.60650659999999,,Precise Property Maintenance,Precise Property Maintenance,,[{'online_service_hours': {'Thursday': 'Open 24 hours'}}],115962965872746455572,https://www.google.com/maps/contrib/115962965872746455572,Precise Property Maintenance,+1 214-393-5806,Onvoy,landline,https://lh3.googleusercontent.com/p/AF1QipNfey2vOfp8Yw2X-o7aqU464H0_gqUayoqBQ_bp=w800-h500-k-no,96,ChIJ-1nnV1CnToYR3gm8SqCJbCk,,,75149,,,"Asphalt contractor near Mesquite, TX",,5.0,,,,,,,Texas,TX,650 Dalworth Dr,,"Asphalt contractor, Line marking service, Concrete contractor, Paving contractor, Pressure washing service, Property maintenance",America/Chicago,Asphalt contractor,,True,http://ppm.us/%3Futm_source%3Dgoogle%26utm_medium%3Dgbp%26utm_campaign%3Dmaps,{'Thursday': ['7AM-7PM']},"Thursday,7AM,7PM"
{},"1699 County Rd 4106, Greenville, TX 75401",False,,OPERATIONAL,,9807711902829535282,Greenville,723 County Road 2301,Sulphur Springs,United States,"Call Area Wide Paving Company Contractor: 800-731-3904 for all your commercial and residential paving, asphalt, sealing, driveway, parking lot striping and paving services for Northeast Texas including: Paris, Sulphur Springs, Greenville, Mt.Pleasant, Rockwall, Bonham, Winnsboro, Mt.Vernon, Quitman, Mineola, Grand Saline, Pittsburg, Wylie, and Terrell, Texas.",50.0,,2016.0,,False,"Call Area Wide Paving Company Contractor: 800-731-3904 for all your commercial and residential paving, asphalt, sealing, driveway, parking lot striping and paving services for Northeast Texas including: Paris, Sulphur Springs, Greenville, Mt.Pleasant, Rockwall, Bonham, Winnsboro, Mt.Vernon, Quitman, Mineola, Grand Saline, Pittsburg, Wylie, and Terrell, Texas.",,Area Wide Paving,+1 903-885-6388,,landline,10000000.0,TX,America/Chicago,,,75482,United States of America,US,,,0x864bc29417bd28bd:0x881bfe031b866032,8926c9dac8bffff,/g/11cn957jzy,33.138438,,,"https://www.google.com/maps/place/Area+Wide+Paving/@33.138438,-96.050833,14z/data=!4m8!1m2!2m1!1sArea+Wide+Paving!3m4!1s0x864bc29417bd28bd:0x881bfe031b866032!8m2!3d33.138438!4d-96.050833","https://www.google.com/maps/place/Area+Wide+Paving/@33.138438,-96.050833,13.99z/data=!4m16!1m7!3m6!1s0x864bc29417bd28bd:0x881bfe031b866032!2sArea+Wide+Paving!8m2!3d33.138438!4d-96.050833!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864bc29417bd28bd:0x881bfe031b866032!8m2!3d33.138438!4d-96.050833!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-tq76HcoxaG4/AAAAAAAAAAI/AAAAAAAAAAA/dab0mOABe2Q/s44-p-k-no-ns-nd/photo.jpg,-96.050833,,Area Wide Paving,Area Wide Paving,,,117394936671572902054,https://www.google.com/maps/contrib/117394936671572902054,Area Wide Paving,+1 903-440-1170,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipOzwWe-GGzbbREgMmPlugRwSmuQ6_CjEB7T8VYx=w800-h500-k-no,15,ChIJvSi9F5TCS4YRMmCGGwP-G4g,,,75401,,,"Asphalt contractor near Greenville, TX",,5.0,,,,,,,Texas,TX,1699 County Rd 4106,,"Asphalt contractor, Paving contractor",America/Chicago,Asphalt contractor,,True,http://areawidepaving.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
{},"TX-224, Greenville, TX 75401",False,,OPERATIONAL,,16207859109859533460,Greenville,2165 Northwest Loop 286,Paris,United States,"R K Hall Construction Co LLC is a hospitality company based out of 2165 NW Loop 286, Paris, Texas, United States.",10.0,,2005.0,,False,"R K Hall Construction Co LLC is a hospitality company based out of 2165 NW Loop 286, Paris, Texas, United States.",https://www.linkedin.com/company/r-k-hall-construction-co-llc,"RK Hall Construction, Ltd",+1 903-647-0581,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,50000000.0,TX,America/Chicago,,,75460,United States of America,US,,,0x864bc23f5dfcc5af:0xe0ede1fcccc1a294,8926c9da513ffff,/g/1tfb2d6z,33.1729096,,,"https://www.google.com/maps/place/RK+Hall+Construction/@33.1729096,-96.0668769,14z/data=!4m8!1m2!2m1!1sRK+Hall+Construction!3m4!1s0x864bc23f5dfcc5af:0xe0ede1fcccc1a294!8m2!3d33.1729096!4d-96.0668769","https://www.google.com/maps/place/RK+Hall+Construction/@33.1729096,-96.0668769,13.99z/data=!4m16!1m7!3m6!1s0x864bc23f5dfcc5af:0xe0ede1fcccc1a294!2sRK+Hall+Construction!8m2!3d33.1729096!4d-96.0668769!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864bc23f5dfcc5af:0xe0ede1fcccc1a294!8m2!3d33.1729096!4d-96.0668769!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.0668769,,RK Hall Construction,Rk Hall Construction,,,,,RK Hall Construction,+1 903-455-2927,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq164co2yEsrWQTLLZ6YeYX7sObJcCVcOvl7Wu_oTU5ePnez0KQkiw-3GLBdTCcZxDoSdgcqm0HY1grYhflURob8p6I9nv8P9wmDMLkvskyrYDSOe-RvVXpFeI1NhxWuFCk7CztnA=w800-h500-k-no,9,ChIJr8X8XT_CS4YRlKLBzPzh7eA,,,75401,,,"Asphalt contractor near Greenville, TX",,4.2,,,,,,,Texas,TX,TX-224,,Paving contractor,America/Chicago,Paving contractor,,False,https://rkhall.net/,,
{},"1925 Division St, Greenville, TX 75401",False,,OPERATIONAL,,11458699274383224518,Greenville,,,,,,,,,,,,pavealltx.com,,,,,,,,,,United States of America,US,,,0x864be86693655555:0x9f057a477da36ec6,8926c9da36fffff,/g/11vhg0414x,33.127684699999996,,,"https://www.google.com/maps/place/Pave+All/@33.127684699999996,-96.10329879999999,14z/data=!4m8!1m2!2m1!1sPave+All!3m4!1s0x864be86693655555:0x9f057a477da36ec6!8m2!3d33.127684699999996!4d-96.10329879999999","https://www.google.com/maps/place/Pave+All/@33.127684699999996,-96.10329879999999,13.99z/data=!4m16!1m7!3m6!1s0x864be86693655555:0x9f057a477da36ec6!2sPave+All!8m2!3d33.127684699999996!4d-96.10329879999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be86693655555:0x9f057a477da36ec6!8m2!3d33.127684699999996!4d-96.10329879999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.10329879999999,,Pave All,Pave All,,,,,Pave All,+1 903-360-8267,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fyYRhdhQtHEspEohIpZZrg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=170.33548&pitch=0&thumbfov=100,1,ChIJVVVlk2boS4YRxm6jfUd6BZ8,,,75401,,,"Asphalt contractor near Greenville, TX",,,,,,,,,Texas,TX,1925 Division St,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fyYRhdhQtHEspEohIpZZrg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=170.33548&pitch=0&thumbfov=100,Contractor,America/Chicago,Contractor,,False,https://www.pavealltx.com/contact-us,,
{},"RS CR, #4480, Point, TX 75472",False,,OPERATIONAL,,15364530252289101492,Point,,,,"Skid Loader Excavation Service Dirt Work, Final Grade, SOD Removal, Gravel Driveways, Topsoil & Gravel Reconditioning, Junk Removal. Privately Owned & Operated.",,,,,False,"Skid Loader Excavation Service Dirt Work, Final Grade, SOD Removal, Gravel Driveways, Topsoil & Gravel Reconditioning, Junk Removal. Privately Owned & Operated.",,Texaswunderworks,,,,,,,,,,United States of America,US,,,0x4115caf7f5cd01bd:0xd539c6dc146f4eb4,8926c9c7563ffff,/g/11t75lsqzp,32.9534783,,,"https://www.google.com/maps/place/Texas+Wunder+Works+LLC/@32.9534783,-95.84603399999999,14z/data=!4m8!1m2!2m1!1sTexas+Wunder+Works+LLC!3m4!1s0x4115caf7f5cd01bd:0xd539c6dc146f4eb4!8m2!3d32.9534783!4d-95.84603399999999","https://www.google.com/maps/place/Texas+Wunder+Works+LLC/@32.9534783,-95.84603399999999,13.99z/data=!4m16!1m7!3m6!1s0x4115caf7f5cd01bd:0xd539c6dc146f4eb4!2sTexas+Wunder+Works+LLC!8m2!3d32.9534783!4d-95.84603399999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x4115caf7f5cd01bd:0xd539c6dc146f4eb4!8m2!3d32.9534783!4d-95.84603399999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-7134tHGVzrQ/AAAAAAAAAAI/AAAAAAAAAAA/5X_hG5T2bvs/s44-p-k-no-ns-nd/photo.jpg,-95.84603399999999,,Texas Wunder Works LLC,Texas Wunder Works,,,108757241651746561260,https://www.google.com/maps/contrib/108757241651746561260,Texas Wunder Works LLC,+1 903-287-4055,,landline,https://lh3.googleusercontent.com/p/AF1QipOQOfKvbOxvYGU9YOus_A4UEyIz2oqC0Emolgth=w800-h500-k-no,366,ChIJvQHN9ffKFUERtE5vFNzGOdU,,,75472,,,"Asphalt contractor near Greenville, TX",,4.9,,,,,,,Texas,TX,"RS CR, #4480",,"Excavating contractor, Landscaper",America/Chicago,Excavating contractor,,True,https://texaswunderworks.com/,{'Thursday': ['6AM-8PM']},"Thursday,6AM,8PM"
