about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{},"13509 Lyndon B Johnson Fwy Suite 200, Garland, TX 75041",False,,OPERATIONAL,,9325828208814509241,Garland,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864ea7e74f494575:0x816bff5876b4ccb9,8926cb9248bffff,/g/11w3qg_kjf,32.860578,,,"https://www.google.com/maps/place/Always+Open+Garage+Door+%26+Gates+Repair/@32.860578,-96.65409869999999,14z/data=!4m8!1m2!2m1!1sAlways+Open+Garage+Door+%26+Gates+Repair!3m4!1s0x864ea7e74f494575:0x816bff5876b4ccb9!8m2!3d32.860578!4d-96.65409869999999","https://www.google.com/maps/place/Always+Open+Garage+Door+%26+Gates+Repair/@32.860578,-96.65409869999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea7e74f494575:0x816bff5876b4ccb9!2sAlways+Open+Garage+Door+%26+Gates+Repair!8m2!3d32.860578!4d-96.65409869999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea7e74f494575:0x816bff5876b4ccb9!8m2!3d32.860578!4d-96.65409869999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-1Zkz4sAPwLM/AAAAAAAAAAI/AAAAAAAAAAA/UbOYkvzEszo/s44-p-k-no-ns-nd/photo.jpg,-96.65409869999999,,Always Open Garage Door & Gates Repair,Always Open Garage Door And Gates Repair,,,106829885954025978584,https://www.google.com/maps/contrib/106829885954025978584,Always Open Garage Door & Gates Repair,+1 469-437-7423,,landline,https://lh3.googleusercontent.com/p/AF1QipOSg3Eo3QcatHKRTc7pQrgDGjWxrgaLMXPfdKEc=w800-h500-k-no,8,ChIJdUVJT-enToYRucy0dlj_a4E,,,75041,,,"Garage door repair near Garland, TX",,4.9,,,,,,,Texas,TX,13509 Lyndon B Johnson Fwy Suite 200,,Garage door supplier,America/Chicago,Garage door supplier,,True,,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}, 'Other': {'Identifies as veteran-owned': True, 'LGBTQ+ friendly': True}}","3960 Broadway Blvd Suite. 145-D, Garland, TX 75043",False,,OPERATIONAL,,2084738609088381356,Garland,11126 Shady Trail,Dallas,United States,Metro Garage Door Repair offers garage door repair and installation for customers in the Dallas/ Fort Worth metro area.,10.0,,2017.0,,False,Metro Garage Door Repair offers garage door repair and installation for customers in the Dallas/ Fort Worth metro area.,,Metro Garage Doors,9723913610,"ONVOY, LLC - TX",fixed line,1000000.0,TX,America/Chicago,metgaragedoors,75229,United States of America,US,,,0x864ea76c68338723:0x1cee7ab8344141ac,8926c828977ffff,/g/11sxy8xl81,32.8658262,,,"https://www.google.com/maps/place/Metro+Garage+Door+Repair+LLC/@32.8658262,-96.605887,14z/data=!4m8!1m2!2m1!1sMetro+Garage+Door+Repair+LLC!3m4!1s0x864ea76c68338723:0x1cee7ab8344141ac!8m2!3d32.8658262!4d-96.605887","https://www.google.com/maps/place/Metro+Garage+Door+Repair+LLC/@32.8658262,-96.605887,13.99z/data=!4m16!1m7!3m6!1s0x864ea76c68338723:0x1cee7ab8344141ac!2sMetro+Garage+Door+Repair+LLC!8m2!3d32.8658262!4d-96.605887!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea76c68338723:0x1cee7ab8344141ac!8m2!3d32.8658262!4d-96.605887!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-FiyCWyeYnHg/AAAAAAAAAAI/AAAAAAAAAAA/Zj_b6v_59po/s44-p-k-no-ns-nd/photo.jpg,-96.605887,,Metro Garage Door Repair LLC,Metro Garage Door Repair,,,101203741701993874321,https://www.google.com/maps/contrib/101203741701993874321,Metro Garage Door Repair LLC,+1 469-838-5553,"TWILIO INTERNATIONAL, INC.",voip,https://lh3.googleusercontent.com/p/AF1QipNERlFWXP0cqeFXFQ8dARXxw_mgGz84uGb6itPS=w800-h500-k-no,224,ChIJI4czaGynToYRrEFBNLh67hw,,,75043,,,"Garage door repair near Garland, TX",,5.0,,,,,,,Texas,TX,3960 Broadway Blvd Suite. 145-D,,Garage door supplier,America/Chicago,Garage door supplier,,True,https://www.metrogaragedoor.net/garland-tx/,{'Thursday': ['7AM-9PM']},"Thursday,7AM,9PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"102 N Shiloh Rd STE 106, Garland, TX 75042",False,,OPERATIONAL,,3722162274747483124,Garland,3152 Sandpoint Drive,Brighton,United States,"Imperial Overhead Garage Door Repair specializes in providing high-quality garage door repair, replacement, and maintenance services, ensuring efficient and reliable solutions for all garage door needs.",,,,CONSTRUCTION,False,"Imperial Overhead Garage Door Repair specializes in providing high-quality garage door repair, replacement, and maintenance services, ensuring efficient and reliable solutions for all garage door needs.",,Imperial Overhead Garage Door Repair,+1 469-273-8847,,landline,,MI,America/Detroit,,48114,United States of America,US,,,0x864c1e080d16e84d:0x33a7c6de36af03f4,8926c828307ffff,/g/11ynyr9cws,32.91326,,,"https://www.google.com/maps/place/Imperial+Garage+Door+Repair+of+Garland/@32.91326,-96.6650497,14z/data=!4m8!1m2!2m1!1sImperial+Garage+Door+Repair+of+Garland!3m4!1s0x864c1e080d16e84d:0x33a7c6de36af03f4!8m2!3d32.91326!4d-96.6650497","https://www.google.com/maps/place/Imperial+Garage+Door+Repair+of+Garland/@32.91326,-96.6650497,13.99z/data=!4m16!1m7!3m6!1s0x864c1e080d16e84d:0x33a7c6de36af03f4!2sImperial+Garage+Door+Repair+of+Garland!8m2!3d32.91326!4d-96.6650497!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1e080d16e84d:0x33a7c6de36af03f4!8m2!3d32.91326!4d-96.6650497!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-KphvtCy7lQ8/AAAAAAAAAAI/AAAAAAAAAAA/_BffZ74kYlg/s44-p-k-no-ns-nd/photo.jpg,-96.6650497,,Imperial Garage Door Repair of Garland,Imperial Garage Door Repair Of Garland,,,115345515670572416401,https://www.google.com/maps/contrib/115345515670572416401,Imperial Garage Door Repair of Garland,+1 469-991-3289,Onvoy,landline,https://lh3.googleusercontent.com/p/AF1QipNNTT5qaBf5Jf3eViukLPI1UO5Tfqoxnm_xdQHG=w800-h500-k-no,8,ChIJTegWDQgeTIYR9AOvNt7GpzM,,,75042,,,"Garage door repair near Garland, TX",,5.0,,,,,,,Texas,TX,102 N Shiloh Rd STE 106,,Garage door supplier,America/Chicago,Garage door supplier,,True,https://imperialgaragedoorrepair.com/garage-door-repair-garland-tx/,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","525 N 5th St, Garland, TX 75040",False,,OPERATIONAL,,30774383003547506,Garland,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864c1d9171d83b6b:0x6d5523671bb772,8926c828123ffff,/g/1tf7mzbf,32.9176822,,,"https://www.google.com/maps/place/Independent+Garage+Door+Co+Inc/@32.9176822,-96.6366386,14z/data=!4m8!1m2!2m1!1sIndependent+Garage+Door+Co+Inc!3m4!1s0x864c1d9171d83b6b:0x6d5523671bb772!8m2!3d32.9176822!4d-96.6366386","https://www.google.com/maps/place/Independent+Garage+Door+Co+Inc/@32.9176822,-96.6366386,13.99z/data=!4m16!1m7!3m6!1s0x864c1d9171d83b6b:0x6d5523671bb772!2sIndependent+Garage+Door+Co+Inc!8m2!3d32.9176822!4d-96.6366386!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1d9171d83b6b:0x6d5523671bb772!8m2!3d32.9176822!4d-96.6366386!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-SVu0fl6nN4M/AAAAAAAAAAI/AAAAAAAAAAA/bb4xoXWNnww/s44-p-k-no-ns-nd/photo.jpg,-96.6366386,,Independent Garage Door Co Inc,Independent Garage Door,,,117672525945400987892,https://www.google.com/maps/contrib/117672525945400987892,Independent Garage Door Co Inc,+1 972-499-6410,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwery1FFrgKpZgBGvpWwy2spRPtsIaH_nX52S3rONIxVoWweF8AM-szQNn9rRWhW09T2HFa7RZSFm5IwY-svuVA0-88zyo3sP7ZAItSPigcnc43Jz3ORrkxb0_dmtleY-GVWZvBp9=w800-h500-k-no,7,ChIJazvYcZEdTIYRcrcbZyNVbQA,,,75040,,,"Garage door repair near Garland, TX",,4.6,,,,,,,Texas,TX,525 N 5th St,,Garage door supplier,America/Chicago,Garage door supplier,,True,,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"601 Dover Dr, Richardson, TX 75080",False,,OPERATIONAL,,11419147712220240318,Richardson,,,,,,,,,,,,dmxgaragedoor.com,,,,,,,,,United States of America,US,,,0x864c21293ad86bbd:0x9e78f657d09a19be,8926c829677ffff,/g/11vkk_t5k2,32.9464535,,,"https://www.google.com/maps/place/DMX+GARAGE+DOOR+REPAIR/@32.9464535,-96.7581987,14z/data=!4m8!1m2!2m1!1sDMX+GARAGE+DOOR+REPAIR!3m4!1s0x864c21293ad86bbd:0x9e78f657d09a19be!8m2!3d32.9464535!4d-96.7581987","https://www.google.com/maps/place/DMX+GARAGE+DOOR+REPAIR/@32.9464535,-96.7581987,13.99z/data=!4m16!1m7!3m6!1s0x864c21293ad86bbd:0x9e78f657d09a19be!2sDMX+GARAGE+DOOR+REPAIR!8m2!3d32.9464535!4d-96.7581987!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c21293ad86bbd:0x9e78f657d09a19be!8m2!3d32.9464535!4d-96.7581987!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-hrAxkl1UjNQ/AAAAAAAAAAI/AAAAAAAAAAA/gliBbjGbwV8/s44-p-k-no-ns-nd/photo.jpg,-96.7581987,,DMX GARAGE DOOR REPAIR,Dmx Garage Door Repair,,,104964064425109079800,https://www.google.com/maps/contrib/104964064425109079800,DMX GARAGE DOOR REPAIR,+1 469-551-8676,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwTTimuJ0TfeeEVoJyj0Sd6RWdaH2k8VN41mzgLksHgb64DRNQGTtbDZhHcVK6h3xOGyCb3q9L7n0ZYC66fyfiazhFJIy-V5rSupJmXtGIcF7mHdQZPDkt-3i9XawdndRmZsfl=w800-h500-k-no,67,ChIJvWvYOikhTIYRvhma0Ff2eJ4,,,75080,,,"Garage door repair near Garland, TX",,4.9,,,,,,,Texas,TX,601 Dover Dr,,"Garage door supplier, Door supplier, Repair service",America/Chicago,Garage door supplier,,True,https://dmxgaragedoor.com/%3Futm_campaign%3Dgmb,{'Thursday': ['Open 24 hours']},
{},"2429 Province Ln, Dallas, TX 75228",False,,OPERATIONAL,,6351712420757205739,Dallas,,Dallas,United States,"My Choice Garage LLC is the best rated garage door repair service company in Dallas. We offer high quality affordable garage door installation , replacement, and repairs. As garage door experts we will provide the most effective and affordable solution...",,,,,False,"My Choice Garage LLC is the best rated garage door repair service company in Dallas. We offer high quality affordable garage door installation , replacement, and repairs. As garage door experts we will provide the most effective and affordable solution...",,Mychoicegarage,,,,,TX,America/Chicago,,75228,United States of America,US,Casa View,,0x864ea1e8380b43b7:0x5825d0cb3aab72eb,8926cb922afffff,/g/11h_7w2yfp,32.8227464,,,"https://www.google.com/maps/place/My+Choice+Garage+LLC/@32.8227464,-96.67335589999999,14z/data=!4m8!1m2!2m1!1sMy+Choice+Garage+LLC!3m4!1s0x864ea1e8380b43b7:0x5825d0cb3aab72eb!8m2!3d32.8227464!4d-96.67335589999999","https://www.google.com/maps/place/My+Choice+Garage+LLC/@32.8227464,-96.67335589999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea1e8380b43b7:0x5825d0cb3aab72eb!2sMy+Choice+Garage+LLC!8m2!3d32.8227464!4d-96.67335589999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea1e8380b43b7:0x5825d0cb3aab72eb!8m2!3d32.8227464!4d-96.67335589999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-lgVQqZB71wE/AAAAAAAAAAI/AAAAAAAAAAA/fvm9-Wt93RI/s44-p-k-no-ns-nd/photo.jpg,-96.67335589999999,,My Choice Garage LLC,My Choice Garage,,,104502699045136608426,https://www.google.com/maps/contrib/104502699045136608426,My Choice Garage LLC,+1 469-954-3861,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipOFCoidemQKhY5doh4LKjEcczh8sVu0brHXOuVr=w800-h500-k-no,38,ChIJt0MLOOihToYR63KrOsvQJVg,,,75228,,,"Garage door repair near Garland, TX",,5.0,,,,,,,Texas,TX,2429 Province Ln,,Garage door supplier,America/Chicago,Garage door supplier,,True,http://www.mychoicegarage.com/,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible parking lot': True}, 'Other': {'Identifies as veteran-owned': True}}","1200 E Davis St, Mesquite, TX 75149",False,,OPERATIONAL,,9506912600359786886,Mesquite,,,,,,,,,,,,mrgdoor.com,,,,,,,,,United States of America,US,Original Town Mesquite,,0x86d675344c680c71:0x83ef56a3e7215986,8926cb92903ffff,/g/11vkhfp3x_,32.7657811,,,"https://www.google.com/maps/place/Mr+Garage+Door+Repair+of+Mesquite/@32.7657811,-96.59814329999999,14z/data=!4m8!1m2!2m1!1sMr+Garage+Door+Repair+of+Mesquite!3m4!1s0x86d675344c680c71:0x83ef56a3e7215986!8m2!3d32.7657811!4d-96.59814329999999","https://www.google.com/maps/place/Mr+Garage+Door+Repair+of+Mesquite/@32.7657811,-96.59814329999999,13.99z/data=!4m16!1m7!3m6!1s0x86d675344c680c71:0x83ef56a3e7215986!2sMr+Garage+Door+Repair+of+Mesquite!8m2!3d32.7657811!4d-96.59814329999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86d675344c680c71:0x83ef56a3e7215986!8m2!3d32.7657811!4d-96.59814329999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-4ZoaZlJHl0M/AAAAAAAAAAI/AAAAAAAAAAA/ldiRY5USfhg/s44-p-k-no-ns-nd/photo.jpg,-96.59814329999999,,Mr Garage Door Repair of Mesquite,Mr Garage Door Repair Of Mesquite,,,115863232907289592714,https://www.google.com/maps/contrib/115863232907289592714,Mr Garage Door Repair of Mesquite,+1 469-727-8228,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosOUh6t_ojk2In5FbwIOqGEQStj5-IV-kiU-bTNXrdI92OQ_Zilx3ndZ7txLfLfpuPwnwFxxKyBsUc1OJqFpzfhnID1trTUXEqbyedJFqJ8eoW1cTv2k4nQzag07zebeokWLWCKn3d4Lw=w800-h500-k-no,5,ChIJcQxoTDR11oYRhlkh56NW74M,,,75149,,,"Garage door repair near Mesquite, TX",,4.9,,,,,,,Texas,TX,1200 E Davis St,,"Garage door supplier, Repair service",America/Chicago,Garage door supplier,,True,https://mrgdoor.com/mesquite-tx/,{'Thursday': ['7AM-8PM']},"Thursday,7AM,8PM"
"{'Accessibility': {'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}, 'Other': {'Identifies as veteran-owned': True, 'LGBTQ+ friendly': True}}","2944 Motley Dr Suite. 320, Mesquite, TX 75150",False,,OPERATIONAL,,1695028195342700018,Mesquite,11126 Shady Trail,Dallas,United States,Metro Garage Door Repair offers garage door repair and installation for customers in the Dallas/ Fort Worth metro area.,10.0,,2017.0,,False,Metro Garage Door Repair offers garage door repair and installation for customers in the Dallas/ Fort Worth metro area.,,Metro Garage Doors,9723913610,"ONVOY, LLC - TX",fixed line,1000000.0,TX,America/Chicago,metgaragedoors,75229,United States of America,US,Manchester Square,,0x864ea5f2d8ea77ab:0x1785f329bbac4df2,8926cb92edbffff,/g/11ry3f3jjp,32.805309699999995,,,"https://www.google.com/maps/place/Metro+Garage+Door+Repair+Mesquite/@32.805309699999995,-96.6478188,14z/data=!4m8!1m2!2m1!1sMetro+Garage+Door+Repair+Mesquite!3m4!1s0x864ea5f2d8ea77ab:0x1785f329bbac4df2!8m2!3d32.805309699999995!4d-96.6478188","https://www.google.com/maps/place/Metro+Garage+Door+Repair+Mesquite/@32.805309699999995,-96.6478188,13.99z/data=!4m16!1m7!3m6!1s0x864ea5f2d8ea77ab:0x1785f329bbac4df2!2sMetro+Garage+Door+Repair+Mesquite!8m2!3d32.805309699999995!4d-96.6478188!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea5f2d8ea77ab:0x1785f329bbac4df2!8m2!3d32.805309699999995!4d-96.6478188!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-RrNXxA4VSG4/AAAAAAAAAAI/AAAAAAAAAAA/JJYeNSZzZ2E/s44-p-k-no-ns-nd/photo.jpg,-96.6478188,,Metro Garage Door Repair Mesquite,Metro Garage Door Repair Mesquite,,,100586053398594506024,https://www.google.com/maps/contrib/100586053398594506024,Metro Garage Door Repair Mesquite,+1 972-833-0723,,landline,https://lh3.googleusercontent.com/p/AF1QipOhnlxrh55JONuqDT0Dw_zjcx9_a_tQB-olZjWE=w800-h500-k-no,283,ChIJq3fq2PKlToYR8k2suynzhRc,,,75150,,,"Garage door repair near Mesquite, TX",,5.0,,,,,,,Texas,TX,2944 Motley Dr Suite. 320,,"Garage door supplier, Fence contractor",America/Chicago,Garage door supplier,,True,http://www.metrogaragedoor.net/mesquite/,{'Thursday': ['7AM-9PM']},"Thursday,7AM,9PM"
{},"2944 Motley Dr #323, Mesquite, TX 75150",False,,OPERATIONAL,,12427737127057790226,Mesquite,4111 U.S. 80,Mesquite,United States,"Fort Brothers Garage Doors specializes in garage door services. We have a team of skilled technicians who are trained to handle a wide range of garage doors and openers. Whether you need a full rebuild or just an installation, we have experience in bot...",10.0,,2017.0,CONSTRUCTION,False,"Fort Brothers Garage Doors specializes in garage door services. We have a team of skilled technicians who are trained to handle a wide range of garage doors and openers. Whether you need a full rebuild or just an installation, we have experience in bot...",,Fort Brothers Garage Doors,,,,1000000.0,TX,America/Chicago,Fort_Brothers,75150,United States of America,US,Manchester Square,,0x864c00f99a047db3:0xac78311274369512,8926cb92edbffff,/g/11f3sj0yd_,32.8047787,,,"https://www.google.com/maps/place/Fort+Brothers+Garage+Doors/@32.8047787,-96.6479023,14z/data=!4m8!1m2!2m1!1sFort+Brothers+Garage+Doors!3m4!1s0x864c00f99a047db3:0xac78311274369512!8m2!3d32.8047787!4d-96.6479023","https://www.google.com/maps/place/Fort+Brothers+Garage+Doors/@32.8047787,-96.6479023,13.99z/data=!4m16!1m7!3m6!1s0x864c00f99a047db3:0xac78311274369512!2sFort+Brothers+Garage+Doors!8m2!3d32.8047787!4d-96.6479023!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c00f99a047db3:0xac78311274369512!8m2!3d32.8047787!4d-96.6479023!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-q7P28d8sbpA/AAAAAAAAAAI/AAAAAAAAAAA/6Ge3eDTUVcI/s44-p-k-no-ns-nd/photo.jpg,-96.6479023,,Fort Brothers Garage Doors,Fort Brothers Garage Doors,,,103076045803989851571,https://www.google.com/maps/contrib/103076045803989851571,Fort Brothers Garage Doors,+1 214-396-6664,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerz6ClM5ZE5Y1v1WT3UAtt1GPvrb14m1LVstCS5erEbcaZNTIIXweVNf7ApD9fHX0WYP_iUGBVUp_VmSo7pB8EKiB12XykllO7H95XhXizAI4cmuu0B2g9CRANsHnJM67lYngeWMA=w800-h500-k-no,38,ChIJs30EmvkATIYREpU2dBIxeKw,,,75150,,,"Garage door repair near Mesquite, TX",,4.8,,,,,,,Texas,TX,2944 Motley Dr #323,,"Garage door supplier, Handyman/Handywoman/Handyperson, Repair service",America/Chicago,Garage door supplier,,True,http://northtexgaragedoors.com/,{'Thursday': ['7AM-10PM']},"Thursday,7AM,10PM"
{},"10805 Sunnydale Dr, Dallas, TX 75217",False,,OPERATIONAL,,13457414866181224254,Dallas,,,,,,,,,,,,,,,,,,,,,United States of America,US,Pleasant Grove,,0x864ea55786d5389f:0xbac2578535caf73e,8926cb90c27ffff,/g/11shmv0sg_,32.7389624,,,"https://www.google.com/maps/place/Garage+Door+Service+Mesquite+TX/@32.7389624,-96.6413299,14z/data=!4m8!1m2!2m1!1sGarage+Door+Service+Mesquite+TX!3m4!1s0x864ea55786d5389f:0xbac2578535caf73e!8m2!3d32.7389624!4d-96.6413299","https://www.google.com/maps/place/Garage+Door+Service+Mesquite+TX/@32.7389624,-96.6413299,13.99z/data=!4m16!1m7!3m6!1s0x864ea55786d5389f:0xbac2578535caf73e!2sGarage+Door+Service+Mesquite+TX!8m2!3d32.7389624!4d-96.6413299!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea55786d5389f:0xbac2578535caf73e!8m2!3d32.7389624!4d-96.6413299!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-_FLe_cKUuPQ/AAAAAAAAAAI/AAAAAAAAAAA/mRezZ05YGgo/s44-p-k-no-ns-nd/photo.jpg,-96.6413299,,Garage Door Service Mesquite TX,Garage Door Service Mesquite Tx,,,107029966773925102734,https://www.google.com/maps/contrib/107029966773925102734,Garage Door Service Mesquite TX,+1 214-809-2075,T-Mobile USA Inc.,mobile,https://lh3.googleusercontent.com/p/AF1QipMl2x8sbbqnb_3usI0QraaORfOQdiFhnrgq_e6C=w800-h500-k-no,36,ChIJnzjVhlelToYRPvfKNYVXwro,,,75217,,,"Garage door repair near Mesquite, TX",,5.0,,,,,,,Texas,TX,10805 Sunnydale Dr,,Door shop,America/Chicago,Door shop,,True,,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible parking lot': True}, 'Other': {'Identifies as women-owned': True}}","50 S Arrowhead Ln E, Mesquite, NV 89027",False,,OPERATIONAL,,15979917185231430356,Mesquite,8763 Sandy Parkway,Sandy,United States,"Your trusted source for all your garage door repair and installation needs in Utah. Serving Salt Lake City, Ogden, Park City, Provo, and St. George areas.",50.0,,2005.0,CONSTRUCTION,False,"Your trusted source for all your garage door repair and installation needs in Utah. Serving Salt Lake City, Ogden, Park City, Provo, and St. George areas.",https://www.linkedin.com/company/a-plus-garage-doors-utah,A Plus Garage Doors,+1 801-316-3285,,landline,10000000.0,UT,America/Denver,,84070,United States of America,US,,,0x80ca2b3bd7f3d331:0xddc41203c5e122d4,892995a1c47ffff,/g/11vx49pmtx,36.8031011,,,"https://www.google.com/maps/place/A+Plus+Garage+Door+Repair/@36.8031011,-114.07485419999999,14z/data=!4m8!1m2!2m1!1sA+Plus+Garage+Door+Repair!3m4!1s0x80ca2b3bd7f3d331:0xddc41203c5e122d4!8m2!3d36.8031011!4d-114.07485419999999","https://www.google.com/maps/place/A+Plus+Garage+Door+Repair/@36.8031011,-114.07485419999999,13.99z/data=!4m16!1m7!3m6!1s0x80ca2b3bd7f3d331:0xddc41203c5e122d4!2sA+Plus+Garage+Door+Repair!8m2!3d36.8031011!4d-114.07485419999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x80ca2b3bd7f3d331:0xddc41203c5e122d4!8m2!3d36.8031011!4d-114.07485419999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-Y3vj8JEGsc8/AAAAAAAAAAI/AAAAAAAAAAA/wZa0zYL7cPo/s44-p-k-no-ns-nd/photo.jpg,-114.07485419999999,,A Plus Garage Door Repair,A Plus Garage Door Repair,,,101038113368804838653,https://www.google.com/maps/contrib/101038113368804838653,A Plus Garage Door Repair,+1 702-246-2381,,landline,https://lh3.googleusercontent.com/p/AF1QipMt10jsBwEQvk23vvBT89rwMDKD_GgzJUvfWFn3=w800-h500-k-no,370,ChIJMdPz1zsryoAR1CLhxQMSxN0,,,89027,,,"Garage door repair near Mesquite, TX",,5.0,,,,,,,Nevada,NV,50 S Arrowhead Ln E,,"Garage door supplier, Repair service",America/Los_Angeles,Garage door supplier,,True,https://aplusgaragedoor.com/service-areas/mesquite/,{'Thursday': ['Open 24 hours']},
{},"12309 Seagoville Rd, Balch Springs, TX 75180",False,,OPERATIONAL,,13392463844045511425,Balch Springs,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x809ae5b477a95051:0xb9db96e8eb985b01,8926cb954dbffff,/g/11vc0sj502,32.7052917,,,"https://www.google.com/maps/place/Lightning+Garage+Door+Repair+%26+Installation/@32.7052917,-96.6164407,14z/data=!4m8!1m2!2m1!1sLightning+Garage+Door+Repair+%26+Installation!3m4!1s0x809ae5b477a95051:0xb9db96e8eb985b01!8m2!3d32.7052917!4d-96.6164407","https://www.google.com/maps/place/Lightning+Garage+Door+Repair+%26+Installation/@32.7052917,-96.6164407,13.99z/data=!4m16!1m7!3m6!1s0x809ae5b477a95051:0xb9db96e8eb985b01!2sLightning+Garage+Door+Repair+%26+Installation!8m2!3d32.7052917!4d-96.6164407!16s%2Fg%2F11ckvg1dmb!3m7!1s0x809ae5b477a95051:0xb9db96e8eb985b01!8m2!3d32.7052917!4d-96.6164407!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-jZYzpmfEohI/AAAAAAAAAAI/AAAAAAAAAAA/Q5gaYXKIak8/s44-p-k-no-ns-nd/photo.jpg,-96.6164407,,Lightning Garage Door Repair & Installation,Lightning Garage Door Repair And Installation,,,103461474418086015131,https://www.google.com/maps/contrib/103461474418086015131,Lightning Garage Door Repair & Installation,+1 469-727-8244,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8hv7C3tjKHy9oTPCuSgyGUVOQVrbcEfwX1EHTq5G68n89B_IQBqcdoqDxyoF2KCOKi6eD_7b-U1b7gPMjg4vhKw3tALPgPCopm2kahozNy5ZEX39mCIGvqxq_Qd8bApkUkt63SvvcuSs=w800-h500-k-no,8,ChIJUVCpd7TlmoARAVuY6-iW27k,,,75180,,,"Garage door repair near Mesquite, TX",,5.0,,,,,,,Texas,TX,12309 Seagoville Rd,,Garage door supplier,America/Chicago,Garage door supplier,,True,,{'Thursday': ['7AM-9PM']},"Thursday,7AM,9PM"
