name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
"Baker Brothers Plumbing, Air & Electric",Baker Brothers Plumbing Air And Electric,"Plumber, Air conditioning repair service, Drainage service, Electrician, Furnace repair service, Heating contractor, HVAC contractor, Septic system service, Water softening equipment supplier",Plumber,+1 214-324-8811,,,https://bakerbrothersplumbing.com/%3Futm_campaign%3Dgmb_bk-msq_home_everyone_gmb-mesquite%26utm_medium%3Dgmb%26utm_source%3Dgoogle,"2615 Big Town Blvd, Mesquite, TX 75150",2615 Big Town Blvd,Mesquite,TX,75150,4.9,24426,True,,,,,,,,,,,,,,,,,,250,10000000,CONSTRUCTION,+12143248811,plumbers
Fort Worth Plumbing Pros,Fort Worth Plumbing Pros,Plumber,Plumber,+1 817-203-7767,business,Plumbing Pros,http://www.plumbing-pros.net/,"1817 Turner Ridge Dr Ste #12203, Fort Worth, TX 76110",1817 Turner Ridge Dr Ste #12203,Fort Worth,TX,76110,4.6,18,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+18172037767,plumbers
North Texas Plumbing Solutions LLC,North Texas Plumbing Solutions,Plumber,Plumber,+1 817-733-1015,person,Justin E Huffman,https://ntpsplumbing.com/,"5049 Edwards Ranch Rd 04 118, Fort Worth, TX 76109",5049 Edwards Ranch Rd 04 118,Fort Worth,TX,76109,4.7,193,True,,,,,,,,,,,,,,,,,,,,,+18177331015,plumbers
North Texas Plumbing Solutions LLC,North Texas Plumbing Solutions,Plumber,Plumber,+1 817-733-1015,person,Justin E Huffman,https://ntpsplumbing.com/,"5049 Edwards Ranch Rd 04 118, Fort Worth, TX 76109",5049 Edwards Ranch Rd 04 118,Fort Worth,TX,76109,4.7,193,True,,,,,,,,,,,,,,,,,,,,,+18177331015,plumbers
North Texas Plumbing Solutions LLC,North Texas Plumbing Solutions,Plumber,Plumber,+1 817-733-1015,person,Justin E Huffman,https://ntpsplumbing.com/,"5049 Edwards Ranch Rd 04 118, Fort Worth, TX 76109",5049 Edwards Ranch Rd 04 118,Fort Worth,TX,76109,4.7,193,True,,,,,,,,,,,,,,,,,,,,,+18177331015,plumbers
"Mother Modern Plumbing, Sewer and Drain",Mother Modern Plumbing Sewer And Drain,"Plumber, Drainage service, Gas installation service, Water testing service",Plumber,+1 817-380-9662,,,http://www.callmother.com/,"8350 Muirwood Trail, Fort Worth, TX 76137",8350 Muirwood Trail,Fort Worth,TX,76137,5,614,True,,,,,,,,,,,,,,,,,,,,Plumbing Services,+18173809662,plumbers
"Mother Modern Plumbing, Sewer and Drain",Mother Modern Plumbing Sewer And Drain,"Plumber, Drainage service, Gas installation service, Water testing service",Plumber,+1 817-380-9662,,,http://www.callmother.com/,"8350 Muirwood Trail, Fort Worth, TX 76137",8350 Muirwood Trail,Fort Worth,TX,76137,5,614,True,,,,,,,,,,,,,,,,,,,,Plumbing Services,+18173809662,plumbers
"Mother Modern Plumbing, Sewer and Drain",Mother Modern Plumbing Sewer And Drain,"Plumber, Drainage service, Gas installation service, Water testing service",Plumber,+1 817-380-9662,,,http://www.callmother.com/,"8350 Muirwood Trail, Fort Worth, TX 76137",8350 Muirwood Trail,Fort Worth,TX,76137,5,614,True,,,,,,,,,,,,,,,,,,,,Plumbing Services,+18173809662,plumbers
"Cody & Sons Plumbing, Heating & Air",Cody And Sons Plumbing Heating And Air,"Plumber, Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor, Kitchen remodeler, HVAC contractor",HVAC contractor,+1 214-894-9629,,,https://codyandsons.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGMBListing-Dallas-TX,"209 W Clarendon Dr, Dallas, TX 75208",209 W Clarendon Dr,Dallas,TX,75208,4.9,2196,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+12148949629,plumbers
"Cody & Sons Plumbing, Heating & Air",Cody And Sons Plumbing Heating And Air,"Plumber, Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor, Kitchen remodeler, HVAC contractor",HVAC contractor,+1 214-894-9629,,,https://codyandsons.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGMBListing-Dallas-TX,"209 W Clarendon Dr, Dallas, TX 75208",209 W Clarendon Dr,Dallas,TX,75208,4.9,2196,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+12148949629,plumbers
"Cody & Sons Plumbing, Heating & Air",Cody And Sons Plumbing Heating And Air,"Plumber, Air conditioning contractor, Air conditioning repair service, Furnace repair service, Heating contractor, Kitchen remodeler, HVAC contractor",HVAC contractor,+1 214-894-9629,,,https://codyandsons.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGMBListing-Dallas-TX,"209 W Clarendon Dr, Dallas, TX 75208",209 W Clarendon Dr,Dallas,TX,75208,4.9,2196,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+12148949629,plumbers
Same Day Water Heaters,Same Day Water Heaters,"Plumber, Hot water system supplier",Plumber,+1 866-616-2004,,,https://www.samedaywaterheaters.com/,"14203 Proton Rd, Dallas, TX 75244",14203 Proton Rd,Dallas,TX,75244,4.7,698,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+18666162004,plumbers
Same Day Water Heaters,Same Day Water Heaters,"Plumber, Hot water system supplier",Plumber,+1 866-616-2004,,,https://www.samedaywaterheaters.com/,"14203 Proton Rd, Dallas, TX 75244",14203 Proton Rd,Dallas,TX,75244,4.7,698,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+18666162004,plumbers
Same Day Water Heaters,Same Day Water Heaters,"Plumber, Hot water system supplier",Plumber,+1 866-616-2004,,,https://www.samedaywaterheaters.com/,"14203 Proton Rd, Dallas, TX 75244",14203 Proton Rd,Dallas,TX,75244,4.7,698,True,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+18666162004,plumbers
Trusted Plumbing and Leak Detection,Trusted Plumbing And Leak Detection,Plumber,Plumber,+1 817-975-1184,business,Trusted Plumbing And Leak Detection,https://www.trustedplumbingfw.com/,"Fort Worth, TX 76131",,Fort Worth,TX,76131,4.8,56,True,,,,,,,,,,,,,,,,,,10,,CONSTRUCTION,+18179751184,plumbers
Witt Plumbing Company,Witt Plumbing Company,Plumber,Plumber,+1 817-447-1784,person,Michael Witt,https://wittplumbing.com/,"5229 Vesta Farley Rd, Fort Worth, TX 76119",5229 Vesta Farley Rd,Fort Worth,TX,76119,4.3,24,True,,,,,,,,,,,,,,,,,,10,10000000,,+18174471784,plumbers
Witt Plumbing Company,Witt Plumbing Company,Plumber,Plumber,+1 817-447-1784,person,Michael Witt,https://wittplumbing.com/,"5229 Vesta Farley Rd, Fort Worth, TX 76119",5229 Vesta Farley Rd,Fort Worth,TX,76119,4.3,24,True,,,,,,,,,,,,,,,,,,10,10000000,,+18174471784,plumbers
Witt Plumbing Company,Witt Plumbing Company,Plumber,Plumber,+1 817-447-1784,person,Michael Witt,https://wittplumbing.com/,"5229 Vesta Farley Rd, Fort Worth, TX 76119",5229 Vesta Farley Rd,Fort Worth,TX,76119,4.3,24,True,,,,,,,,,,,,,,,,,,10,10000000,,+18174471784,plumbers
Fort Worth Rescue and Restore Plumbing LLC,Fort Worth Rescue And Restore Plumbing,"Plumber, Contractor, Drainage service, Gas installation service, Gasfitter, Hot water system supplier",Plumber,+1 817-691-9249,person,Charles Henry Tomasik,http://www.rescuefortworth.com/,"1025 Warden St, Benbrook, TX 76126",1025 Warden St,Benbrook,TX,76126,4.9,138,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+18176919249,plumbers
Bravo's Plumbing,Bravos Plumbing,Plumber,Plumber,+1 817-798-2635,person,Elsie P Bravo JR,https://www.bravosplumbing.com/,"1705 Bell Ave, Fort Worth, TX 76131",1705 Bell Ave,Fort Worth,TX,76131,4.9,102,True,,,,,,,,,,,,,,,,,,10,1000000,,+18177982635,plumbers
Bravo's Plumbing,Bravos Plumbing,Plumber,Plumber,+1 817-798-2635,person,Elsie P Bravo JR,https://www.bravosplumbing.com/,"1705 Bell Ave, Fort Worth, TX 76131",1705 Bell Ave,Fort Worth,TX,76131,4.9,102,True,,,,,,,,,,,,,,,,,,10,1000000,,+18177982635,plumbers
"Service Company Plumbing, LLC",Service Company Plumbing,Plumber,Plumber,+1 817-239-6693,person,Michael Dewayne Creager,http://servicecompanyplumbing.com/,"410 Missouri Ave, Fort Worth, TX 76104",410 Missouri Ave,Fort Worth,TX,76104,4.9,163,True,,,,,,,,,,,,,,,,,,,,,+18172396693,plumbers
"Service Company Plumbing, LLC",Service Company Plumbing,Plumber,Plumber,+1 817-239-6693,person,Michael Dewayne Creager,http://servicecompanyplumbing.com/,"410 Missouri Ave, Fort Worth, TX 76104",410 Missouri Ave,Fort Worth,TX,76104,4.9,163,True,,,,,,,,,,,,,,,,,,,,,+18172396693,plumbers
"Dial One Johnson Plumbing, Cooling & Heating",Dial One Johnson Plumbing Cooling And Heating,"Plumber, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Air duct cleaning service, Drainage service, Furnace repair service, Heating contractor, HVAC contractor",HVAC contractor,+1 469-517-1097,,,https://dial1plumbing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_cedarhill,"158 Hood St, Cedar Hill, TX 75104",158 Hood St,Cedar Hill,TX,75104,4.9,1187,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+14695171097,plumbers
"Dial One Johnson Plumbing, Cooling & Heating",Dial One Johnson Plumbing Cooling And Heating,"Plumber, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Air duct cleaning service, Drainage service, Furnace repair service, Heating contractor, HVAC contractor",HVAC contractor,+1 469-517-1097,,,https://dial1plumbing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_cedarhill,"158 Hood St, Cedar Hill, TX 75104",158 Hood St,Cedar Hill,TX,75104,4.9,1187,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+14695171097,plumbers
"Dial One Johnson Plumbing, Cooling & Heating",Dial One Johnson Plumbing Cooling And Heating,"Plumber, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Air duct cleaning service, Drainage service, Furnace repair service, Heating contractor, HVAC contractor",HVAC contractor,+1 469-517-1097,,,https://dial1plumbing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_cedarhill,"158 Hood St, Cedar Hill, TX 75104",158 Hood St,Cedar Hill,TX,75104,4.9,1187,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+14695171097,plumbers
Kenny's Plumbing,Kennys Plumbing,Plumber,Plumber,+1 817-926-5367,person,Dean Michael Robinson,https://www.kennysplumbingfortworth.com/,"3016 S Main St, Fort Worth, TX 76110",3016 S Main St,Fort Worth,TX,76110,4.9,14,False,,,,,,,,,,,,,,,,,,,,,+18179265367,plumbers
Leak Wranglers Plumbing & HVAC,Leak Wranglers Plumbing And Hvac,"Plumber, Air conditioning contractor, Air conditioning repair service, Contractor, Drainage service, Excavating contractor, Furnace repair service, Heating contractor, HVAC contractor, Repair service",Plumber,+1 682-432-0557,,,https://www.leakwranglers.com/,"8376 Davis Blvd #165, North Richland Hills, TX 76182",8376 Davis Blvd #165,North Richland Hills,TX,76182,5,275,True,,,,,,,,,,,,,,,,,,,,CONSUMER_SERVICES,+16824320557,plumbers
Accurate Leak and Line - Dallas,Accurate Leak And Line Dallas,Plumber,Plumber,+1 214-302-7907,,,https://www.accurateleak.com/dallas/%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-listing%26utm_content%3Ddallas-location,"2911 Turtle Creek Blvd # 300, Dallas, TX 75219",2911 Turtle Creek Blvd # 300,Dallas,TX,75219,4.9,158,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+12143027907,plumbers
Accurate Leak and Line - Dallas,Accurate Leak And Line Dallas,Plumber,Plumber,+1 214-302-7907,,,https://www.accurateleak.com/dallas/%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-listing%26utm_content%3Ddallas-location,"2911 Turtle Creek Blvd # 300, Dallas, TX 75219",2911 Turtle Creek Blvd # 300,Dallas,TX,75219,4.9,158,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+12143027907,plumbers
Accurate Leak and Line - Dallas,Accurate Leak And Line Dallas,Plumber,Plumber,+1 214-302-7907,,,https://www.accurateleak.com/dallas/%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-listing%26utm_content%3Ddallas-location,"2911 Turtle Creek Blvd # 300, Dallas, TX 75219",2911 Turtle Creek Blvd # 300,Dallas,TX,75219,4.9,158,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+12143027907,plumbers
"Milestone Electric, A/C, & Plumbing",Milestone Electric A/C And Plumbing,Plumber,Plumber,+1 214-717-6708,business,Milestone,https://callmilestone.com/dallas/plumbing/,"5414 Forest Ln, Dallas, TX 75229",5414 Forest Ln,Dallas,TX,75229,4.9,18837,True,,,,,,,,,,,,,,,,,,250,50000000,CONSTRUCTION,+12147176708,plumbers
"Milestone Electric, A/C, & Plumbing",Milestone Electric A/C And Plumbing,Plumber,Plumber,+1 214-717-6708,business,Milestone,https://callmilestone.com/dallas/plumbing/,"5414 Forest Ln, Dallas, TX 75229",5414 Forest Ln,Dallas,TX,75229,4.9,18837,True,,,,,,,,,,,,,,,,,,250,50000000,CONSTRUCTION,+12147176708,plumbers
"Milestone Electric, A/C, & Plumbing",Milestone Electric A/C And Plumbing,Plumber,Plumber,+1 214-717-6708,business,Milestone,https://callmilestone.com/dallas/plumbing/,"5414 Forest Ln, Dallas, TX 75229",5414 Forest Ln,Dallas,TX,75229,4.9,18837,True,,,,,,,,,,,,,,,,,,250,50000000,CONSTRUCTION,+12147176708,plumbers
"Hat Plumbing, Heating & Air",Hat Plumbing Heating And Air,Plumber,Plumber,+1 817-405-4575,,,http://hatplumbingheatingandair.com/,"7630 Pebble Dr, Fort Worth, TX 76118",7630 Pebble Dr,Fort Worth,TX,76118,5,113,True,,,,,,,,,,,,,,,,,,2,,Consumer Services,+18174054575,plumbers
"Hat Plumbing, Heating & Air",Hat Plumbing Heating And Air,Plumber,Plumber,+1 817-405-4575,,,http://hatplumbingheatingandair.com/,"7630 Pebble Dr, Fort Worth, TX 76118",7630 Pebble Dr,Fort Worth,TX,76118,5,113,True,,,,,,,,,,,,,,,,,,2,,Consumer Services,+18174054575,plumbers
"Hat Plumbing, Heating & Air",Hat Plumbing Heating And Air,Plumber,Plumber,+1 817-405-4575,,,http://hatplumbingheatingandair.com/,"7630 Pebble Dr, Fort Worth, TX 76118",7630 Pebble Dr,Fort Worth,TX,76118,5,113,True,,,,,,,,,,,,,,,,,,2,,Consumer Services,+18174054575,plumbers
Lair Plumbing Inc.,Lair Plumbing,Plumber,Plumber,+1 817-238-9218,person,Joseph R Daugherty,http://www.lairplumbing.com/,"5232 Hillridge Ct, Fort Worth, TX 76135",5232 Hillridge Ct,Fort Worth,TX,76135,4.6,24,False,,,,,,,,,,,,,,,,,,10,10000000,,+18172389218,plumbers
Apex Supply Company,Apex Supply Company,"Plumbing supply store, Bathroom supply store, Kitchen supply store",Plumbing supply store,+1 214-741-5463,person,Vance W Spindle,https://apexsupplyco.com/pages/location/dallas-design-district,"180 Oak Lawn Ave, Dallas, TX 75207",180 Oak Lawn Ave,Dallas,TX,75207,4.5,153,True,,,,,,,,,,,,,,,,,,200,50000000,RETAIL,+12147415463,plumbers
Apex Supply Company,Apex Supply Company,"Plumbing supply store, Bathroom supply store, Kitchen supply store",Plumbing supply store,+1 214-741-5463,person,Vance W Spindle,https://apexsupplyco.com/pages/location/dallas-design-district,"180 Oak Lawn Ave, Dallas, TX 75207",180 Oak Lawn Ave,Dallas,TX,75207,4.5,153,True,,,,,,,,,,,,,,,,,,200,50000000,RETAIL,+12147415463,plumbers
Apex Supply Company,Apex Supply Company,"Plumbing supply store, Bathroom supply store, Kitchen supply store",Plumbing supply store,+1 214-741-5463,person,Vance W Spindle,https://apexsupplyco.com/pages/location/dallas-design-district,"180 Oak Lawn Ave, Dallas, TX 75207",180 Oak Lawn Ave,Dallas,TX,75207,4.5,153,True,,,,,,,,,,,,,,,,,,200,50000000,RETAIL,+12147415463,plumbers
J5 Plumbing Co.,J5 Plumbing,Plumber,Plumber,+1 817-989-0423,person,Jeremy Ray Gardner,http://j5plumbingco.com/,"7600 Benbrook Pkwy, Benbrook, TX 76126",7600 Benbrook Pkwy,Benbrook,TX,76126,5,392,True,,,,,,,,,,,,,,,,,,,,,+18179890423,plumbers
Reeves Family Plumbing,Reeves Family Plumbing,"Plumber, Bathroom remodeler, Gas installation service, Hot water system supplier",Plumber,+1 972-247-3763,person,Lori D Reeves,https://www.reevesfamilyplumbing.com/,"13346 Bee St, Dallas, TX 75234",13346 Bee St,Dallas,TX,75234,4.7,164,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+19722473763,plumbers
Reeves Family Plumbing,Reeves Family Plumbing,"Plumber, Bathroom remodeler, Gas installation service, Hot water system supplier",Plumber,+1 972-247-3763,person,Lori D Reeves,https://www.reevesfamilyplumbing.com/,"13346 Bee St, Dallas, TX 75234",13346 Bee St,Dallas,TX,75234,4.7,164,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+19722473763,plumbers
Speake's Plumbing,Speakes Plumbing,Plumber,Plumber,+1 972-271-9144,person,Donna Jeanne Mezale,http://www.speakesplumbing.com/,"633 N 5th St, Garland, TX 75040",633 N 5th St,Garland,TX,75040,4.7,365,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+19722719144,plumbers
Speake's Plumbing,Speakes Plumbing,Plumber,Plumber,+1 972-271-9144,person,Donna Jeanne Mezale,http://www.speakesplumbing.com/,"633 N 5th St, Garland, TX 75040",633 N 5th St,Garland,TX,75040,4.7,365,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+19722719144,plumbers
Speake's Plumbing,Speakes Plumbing,Plumber,Plumber,+1 972-271-9144,person,Donna Jeanne Mezale,http://www.speakesplumbing.com/,"633 N 5th St, Garland, TX 75040",633 N 5th St,Garland,TX,75040,4.7,365,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+19722719144,plumbers
Du-West Foundation Repair,Du West Foundation Repair,"Concrete contractor, Construction company, Contractor",Concrete contractor,+1 972-406-0912,person,Leticia Alaniz Dutton,https://www.du-west.com/dallas/foundation-repair-dallas-tx/%3Futm_source%3DGBP%26utm_medium%3Dorganic%26utm_campaign%3Dgooglebusiness,"2420 Glenda Ln, Dallas, TX 75229",2420 Glenda Ln,Dallas,TX,75229,4.7,77,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+19724060912,plumbers
Du-West Foundation Repair,Du West Foundation Repair,"Concrete contractor, Construction company, Contractor",Concrete contractor,+1 972-406-0912,person,Leticia Alaniz Dutton,https://www.du-west.com/dallas/foundation-repair-dallas-tx/%3Futm_source%3DGBP%26utm_medium%3Dorganic%26utm_campaign%3Dgooglebusiness,"2420 Glenda Ln, Dallas, TX 75229",2420 Glenda Ln,Dallas,TX,75229,4.7,77,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+19724060912,plumbers
Du-West Foundation Repair,Du West Foundation Repair,"Concrete contractor, Construction company, Contractor",Concrete contractor,+1 972-406-0912,person,Leticia Alaniz Dutton,https://www.du-west.com/dallas/foundation-repair-dallas-tx/%3Futm_source%3DGBP%26utm_medium%3Dorganic%26utm_campaign%3Dgooglebusiness,"2420 Glenda Ln, Dallas, TX 75229",2420 Glenda Ln,Dallas,TX,75229,4.7,77,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+19724060912,plumbers
"Swan Electric, Plumbing, Heating & Air",Swan Electric Plumbing Heating And Air,Plumber,Plumber,+1 469-240-9295,,,http://callswan.com/,"309 U.S. 80 Frontage Rd, Sunnyvale, TX 75182",309 U.S. 80 Frontage Rd,Sunnyvale,TX,75182,4.7,2490,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+14692409295,plumbers
"Swan Electric, Plumbing, Heating & Air",Swan Electric Plumbing Heating And Air,Plumber,Plumber,+1 469-240-9295,,,http://callswan.com/,"309 U.S. 80 Frontage Rd, Sunnyvale, TX 75182",309 U.S. 80 Frontage Rd,Sunnyvale,TX,75182,4.7,2490,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+14692409295,plumbers
"Swan Electric, Plumbing, Heating & Air",Swan Electric Plumbing Heating And Air,Plumber,Plumber,+1 469-240-9295,,,http://callswan.com/,"309 U.S. 80 Frontage Rd, Sunnyvale, TX 75182",309 U.S. 80 Frontage Rd,Sunnyvale,TX,75182,4.7,2490,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+14692409295,plumbers
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 817-769-3712,,,https://teamenoch.com/hvac-fort-worth-tx/%3Futm_source%3Darlingtongmb%26utm_medium%3DOrganic,"8940 Creek Run Rd, Fort Worth, TX 76120",8940 Creek Run Rd,Fort Worth,TX,76120,4.9,1049,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18177693712,plumbers
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 817-769-3712,,,https://teamenoch.com/hvac-fort-worth-tx/%3Futm_source%3Darlingtongmb%26utm_medium%3DOrganic,"8940 Creek Run Rd, Fort Worth, TX 76120",8940 Creek Run Rd,Fort Worth,TX,76120,4.9,1049,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18177693712,plumbers
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 817-769-3712,,,https://teamenoch.com/hvac-fort-worth-tx/%3Futm_source%3Darlingtongmb%26utm_medium%3DOrganic,"8940 Creek Run Rd, Fort Worth, TX 76120",8940 Creek Run Rd,Fort Worth,TX,76120,4.9,1049,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18177693712,plumbers
NCT Plumbing and Repair Services,Nct Plumbing And Repair Services,Plumber,Plumber,+1 817-431-5952,person,Clarence R Kidd,http://www.nctplumbing.com/,"1078 Katy Rd, Fort Worth, TX 76244",1078 Katy Rd,Fort Worth,TX,76244,4.8,110,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18174315952,plumbers
LD Plumbing LLC,Ld Plumbing,Plumber,Plumber,+1 817-443-8333,,,https://www.ldplumbingcontractors.com/,"8351 Camp Bowie W Blvd, Fort Worth, TX 76116",8351 Camp Bowie W Blvd,Fort Worth,TX,76116,4.8,16,False,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+18174438333,plumbers
"Leak Chasers Plumbing and Gas - Certified Gas Test and Gas Line Repair Specialist in Dallas, Tx",Leak Chasers Plumbing And Gas Certified Gas Test And Gas Line Repair Specialist In Dallas Tx,Plumber,Plumber,+1 214-482-7884,,,http://leakchasersplumbing.jobbersites.com/,"2817 S Marsalis Ave, Dallas, TX 75216",2817 S Marsalis Ave,Dallas,TX,75216,5,101,True,,,,,,,,,,,,,,,,,,,,Plumbing,+12144827884,plumbers
"Same Day Plumbing, LLC",Same Day Plumbing,"Plumber, Bathroom remodeler, Construction company, Dry wall contractor, Kitchen remodeler, Mechanical contractor, Roofing contractor, Water damage restoration service, Waterproofing service",Plumber,+1 682-221-6979,person,Jeremy D Tatum,http://samedayplumbing.pro/,"415 E Airport Fwy Suite 402, Irving, TX 75062",415 E Airport Fwy Suite 402,Irving,TX,75062,4.6,18,True,,,,,,,,,,,,,,,,,,,,Plumbing Services,+16822216979,plumbers
"Same Day Plumbing, LLC",Same Day Plumbing,"Plumber, Bathroom remodeler, Construction company, Dry wall contractor, Kitchen remodeler, Mechanical contractor, Roofing contractor, Water damage restoration service, Waterproofing service",Plumber,+1 682-221-6979,person,Jeremy D Tatum,http://samedayplumbing.pro/,"415 E Airport Fwy Suite 402, Irving, TX 75062",415 E Airport Fwy Suite 402,Irving,TX,75062,4.6,18,True,,,,,,,,,,,,,,,,,,,,Plumbing Services,+16822216979,plumbers
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 469-960-3171,,,https://teamenoch.com/%3Futm_source%3Ddallasgmb%26utm_medium%3DOrganic,"4310 Wiley Post Rd Suite 210, Addison, TX 75001",4310 Wiley Post Rd Suite 210,Addison,TX,75001,5,841,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+14699603171,plumbers
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 469-960-3171,,,https://teamenoch.com/%3Futm_source%3Ddallasgmb%26utm_medium%3DOrganic,"4310 Wiley Post Rd Suite 210, Addison, TX 75001",4310 Wiley Post Rd Suite 210,Addison,TX,75001,5,841,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+14699603171,plumbers
"Team Enoch: Electric, Plumbing, Air, Roofing",Team Enoch: Electric Plumbing Air Roofing,"Air conditioning repair service, Air conditioning contractor, HVAC contractor",Air conditioning repair service,+1 469-960-3171,,,https://teamenoch.com/%3Futm_source%3Ddallasgmb%26utm_medium%3DOrganic,"4310 Wiley Post Rd Suite 210, Addison, TX 75001",4310 Wiley Post Rd Suite 210,Addison,TX,75001,5,841,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+14699603171,plumbers
Code 4 Construction & Starko Plumbing,Code 4 Construction And Starko Plumbing,Construction company,Construction company,+1 214-785-1074,,,https://starkoplumbing.com/,"638 E Centre Park Blvd, DeSoto, TX 75115",638 E Centre Park Blvd,DeSoto,TX,75115,5,3,False,,,,,,,,,,,,,,,,,,,,,+12147851074,plumbers
Code 4 Construction & Starko Plumbing,Code 4 Construction And Starko Plumbing,Construction company,Construction company,+1 214-785-1074,,,https://starkoplumbing.com/,"638 E Centre Park Blvd, DeSoto, TX 75115",638 E Centre Park Blvd,DeSoto,TX,75115,5,3,False,,,,,,,,,,,,,,,,,,,,,+12147851074,plumbers
