about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","4030 Gus Thomasson Rd, Mesquite, TX 75150",False,,OPERATIONAL,,1109152523686172635,Mesquite,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864ea7450c2fa2c1:0xf648058000ad7db,8926cb9211bffff,/g/11s7r9sz92,32.8195099,,,"https://www.google.com/maps/place/Diamond+Cut+Coatings+Supply+LLC/@32.8195099,-96.64067949999999,14z/data=!4m8!1m2!2m1!1sDiamond+Cut+Coatings+Supply+LLC!3m4!1s0x864ea7450c2fa2c1:0xf648058000ad7db!8m2!3d32.8195099!4d-96.64067949999999","https://www.google.com/maps/place/Diamond+Cut+Coatings+Supply+LLC/@32.8195099,-96.64067949999999,13.99z/data=!4m16!1m7!3m6!1s0x864ea7450c2fa2c1:0xf648058000ad7db!2sDiamond+Cut+Coatings+Supply+LLC!8m2!3d32.8195099!4d-96.64067949999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea7450c2fa2c1:0xf648058000ad7db!8m2!3d32.8195099!4d-96.64067949999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-C887f8n8IyU/AAAAAAAAAAI/AAAAAAAAAAA/ieMmeC3m3ns/s44-p-k-no-ns-nd/photo.jpg,-96.64067949999999,,Diamond Cut Coatings Supply LLC,Diamond Cut Coatings Supply,,,117224006735104461291,https://www.google.com/maps/contrib/117224006735104461291,Diamond Cut Coatings Supply LLC,+1 469-992-7548,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipP_Un-0JAsueEajG6qBORBeTSHQ09jtzQTL6D2v=w800-h500-k-no,14,ChIJwaIvDEWnToYR29cKAFiAZA8,,,75150,,,"Epoxy floor coating near Mesquite, TX",,5.0,,,,,,,Texas,TX,4030 Gus Thomasson Rd,,"Concrete product supplier, Tool store, Wholesaler",America/Chicago,Concrete product supplier,,True,,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{},"8230 Lovett Ave, Dallas, TX 75227",False,,OPERATIONAL,,5896731475051857572,Dallas,,,,,,,,,,,,concretepolishine.com,,,,,,,,,United States of America,US,Riverway Estates/Bruton Terrace,,0x864ea3addbd743d5:0x51d56608ca54c6a4,8926cb900a7ffff,/g/11vywzwqcs,32.7757933,,,"https://www.google.com/maps/place/Rapid+Polished+Concrete+Shine/@32.7757933,-96.6784181,14z/data=!4m8!1m2!2m1!1sRapid+Polished+Concrete+Shine!3m4!1s0x864ea3addbd743d5:0x51d56608ca54c6a4!8m2!3d32.7757933!4d-96.6784181","https://www.google.com/maps/place/Rapid+Polished+Concrete+Shine/@32.7757933,-96.6784181,13.99z/data=!4m16!1m7!3m6!1s0x864ea3addbd743d5:0x51d56608ca54c6a4!2sRapid+Polished+Concrete+Shine!8m2!3d32.7757933!4d-96.6784181!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea3addbd743d5:0x51d56608ca54c6a4!8m2!3d32.7757933!4d-96.6784181!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.6784181,,Rapid Polished Concrete Shine,Rapid Polished Concrete Shine,,,,,Rapid Polished Concrete Shine,+1 800-915-2916,,toll_free,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLgnkUpMaC-PiLhhqsGuFq-PsnpECajjO5e8M2xd6bdwHDgYuHVKcNYvpi_ml-hPcte-LkuyUAJjxmijdH9HcMFKDG09VF_vnLg2jOKgLU3njPqvB2meXPFT_q0daD2t3qCR0=w800-h500-k-no,9,ChIJ1UPX262jToYRpMZUyghm1VE,,,75227,,,"Epoxy floor coating near Mesquite, TX",,5.0,,,,,,,Texas,TX,8230 Lovett Ave,,"Floor refinishing service, Flooring contractor",America/Chicago,Floor refinishing service,,False,https://www.concretepolishine.com/,{'Thursday': ['8AM-2PM']},"Thursday,8AM,2PM"
{},"24239 Golden Fallow Dr, Katy, TX 77493",False,,OPERATIONAL,,4056370677451869100,Katy,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x85d5a5e48f8c48ed:0x384b1fa3bad44bac,89446dd1093ffff,/g/11sv076sfz,29.834642499999998,,,"https://www.google.com/maps/place/M4+Epoxy+LLC/@29.834642499999998,-95.7956086,14z/data=!4m8!1m2!2m1!1sM4+Epoxy+LLC!3m4!1s0x85d5a5e48f8c48ed:0x384b1fa3bad44bac!8m2!3d29.834642499999998!4d-95.7956086","https://www.google.com/maps/place/M4+Epoxy+LLC/@29.834642499999998,-95.7956086,13.99z/data=!4m16!1m7!3m6!1s0x85d5a5e48f8c48ed:0x384b1fa3bad44bac!2sM4+Epoxy+LLC!8m2!3d29.834642499999998!4d-95.7956086!16s%2Fg%2F11ckvg1dmb!3m7!1s0x85d5a5e48f8c48ed:0x384b1fa3bad44bac!8m2!3d29.834642499999998!4d-95.7956086!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-PS_Zp5FerOY/AAAAAAAAAAI/AAAAAAAAAAA/S6nneZhJysA/s44-p-k-no-ns-nd/photo.jpg,-95.7956086,,M4 Epoxy LLC,M4 Epoxy,,,117852473602413542645,https://www.google.com/maps/contrib/117852473602413542645,M4 Epoxy LLC,+1 832-659-3970,,mobile,https://lh3.googleusercontent.com/p/AF1QipN46Upx98Y-hi9dvuGE_CV5mguvIdLNTw_sVqtX=w800-h500-k-no,110,ChIJ7UiMj-Sl1YURrEvUuqMfSzg,,,77493,,,"Epoxy floor coating near Mesquite, TX",,5.0,,,,,,,Texas,TX,24239 Golden Fallow Dr,,"Floor refinishing service, Contractor, Flooring contractor",America/Chicago,Floor refinishing service,,True,https://instagram.com/m4epoxy%3Figshid%3DMjEwN2IyYWYwYw%3D%3D,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
{},"1107 Westminster Ln, Greenville, TX 75402",False,,OPERATIONAL,,5207568705660890649,Greenville,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864be7ab2ca2d571:0x484500259c5bae19,8926c9d8ea7ffff,/g/11vrzq2lzs,33.0673639,,,"https://www.google.com/maps/place/Matt%27s+Flooring+and+Tile/@33.0673639,-96.0958488,14z/data=!4m8!1m2!2m1!1sMatt%27s+Flooring+and+Tile!3m4!1s0x864be7ab2ca2d571:0x484500259c5bae19!8m2!3d33.0673639!4d-96.0958488","https://www.google.com/maps/place/Matt%27s+Flooring+and+Tile/@33.0673639,-96.0958488,13.99z/data=!4m16!1m7!3m6!1s0x864be7ab2ca2d571:0x484500259c5bae19!2sMatt%27s+Flooring+and+Tile!8m2!3d33.0673639!4d-96.0958488!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be7ab2ca2d571:0x484500259c5bae19!8m2!3d33.0673639!4d-96.0958488!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-wtPwSQv2IaA/AAAAAAAAAAI/AAAAAAAAAAA/vgGQ9YpRURo/s44-p-k-no-ns-nd/photo.jpg,-96.0958488,,Matt's Flooring and Tile,Matts Flooring And Tile,,,112257519476222568001,https://www.google.com/maps/contrib/112257519476222568001,Matt's Flooring and Tile,+1 430-295-4095,T-Mobile USA Inc.,mobile,https://lh3.googleusercontent.com/p/AF1QipMSWJR7RV6lXA3-cl1-saBFUbNpYCFmS3uS2Yoi=w800-h500-k-no,30,ChIJcdWiLKvnS4YRGa5bnCUARUg,,,75402,,,"Epoxy floor coating near Greenville, TX",,4.9,,,,,,,Texas,TX,1107 Westminster Ln,,"Flooring contractor, Flooring store",America/Chicago,Flooring contractor,,True,https://www.facebook.com/MattCarlsonStoneAndTile,{'Thursday': ['7AM-7PM']},"Thursday,7AM,7PM"
{},"1709 Windsor Dr, Mesquite, TX 75149",False,,OPERATIONAL,,5417754231957709015,Mesquite,,,,,,,,,,,,,,,,,,,,,United States of America,US,Woodstream Estates,,0x864ea58862ce9f6d:0x4b2fbac4fc3560d7,8926cb97463ffff,/g/11yt_vdp1k,32.7423103,,,"https://www.google.com/maps/place/Texas+Floors+%26+Restoration%2C+Texas/@32.7423103,-96.5816071,14z/data=!4m8!1m2!2m1!1sTexas+Floors+%26+Restoration%2C+Texas!3m4!1s0x864ea58862ce9f6d:0x4b2fbac4fc3560d7!8m2!3d32.7423103!4d-96.5816071","https://www.google.com/maps/place/Texas+Floors+%26+Restoration%2C+Texas/@32.7423103,-96.5816071,13.99z/data=!4m16!1m7!3m6!1s0x864ea58862ce9f6d:0x4b2fbac4fc3560d7!2sTexas+Floors+%26+Restoration%2C+Texas!8m2!3d32.7423103!4d-96.5816071!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea58862ce9f6d:0x4b2fbac4fc3560d7!8m2!3d32.7423103!4d-96.5816071!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-SC0nzqMl_g8/AAAAAAAAAAI/AAAAAAAAAAA/t0g9UUYu5Fo/s44-p-k-no-ns-nd/photo.jpg,-96.5816071,,"Texas Floors & Restoration, Texas",Texas Floors And Restoration Texas,,,109110908255951762854,https://www.google.com/maps/contrib/109110908255951762854,"Texas Floors & Restoration, Texas",+1 214-298-1371,T-Mobile,mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMNqiOnEc5zTh4uR2_grCCT8fz_GQWN5zIpd_Ury-v2KbYo-pgLU_x6QORVkNu1DgxVzlzEjlkdd7dvXK8Vx5UYj4pr1XL0FcN5ORt2PmdK6twJ5W6BC0BceY6diTxYZoHcyZB2AodJXRp=w800-h500-k-no,17,ChIJbZ_OYoilToYR12A1_MS6L0s,,,75149,,,"Epoxy floor coating near Greenville, TX",,5.0,,,,,,,Texas,TX,1709 Windsor Dr,,Flooring contractor,America/Chicago,Flooring contractor,,True,https://www.texasfloorsandrestoration.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{},"3800 Gaston Ave, Dallas, TX 75246",False,,OPERATIONAL,,4131688693204817227,Dallas,,,,"PCS is a family-run, local business specializing in high-quality Concrete, marble ... Polished Concrete & Stained Solutions - Concrete Decorative Service",,,,,False,"PCS is a family-run, local business specializing in high-quality Concrete, marble ... Polished Concrete & Stained Solutions - Concrete Decorative Service",,Polishconcretesolutions,,,,,,,,,United States of America,US,Old East Dallas,,0x864e99ef55d62341:0x3956b4f9d0f8954b,8926cb916abffff,/g/11vjckfyhl,32.791862699999996,,,"https://www.google.com/maps/place/Polished+Concrete+Shine+TX+%7C+Terrazzo+Polishing+and+Repair+%7C+Epoxy+Floor+Coating+%7C+Concrete+Overlay/@32.791862699999996,-96.7795762,14z/data=!4m8!1m2!2m1!1sPolished+Concrete+Shine+TX+%7C+Terrazzo+Polishing+and+Repair+%7C+Epoxy+Floor+Coating+%7C+Concrete+Overlay!3m4!1s0x864e99ef55d62341:0x3956b4f9d0f8954b!8m2!3d32.791862699999996!4d-96.7795762","https://www.google.com/maps/place/Polished+Concrete+Shine+TX+%7C+Terrazzo+Polishing+and+Repair+%7C+Epoxy+Floor+Coating+%7C+Concrete+Overlay/@32.791862699999996,-96.7795762,13.99z/data=!4m16!1m7!3m6!1s0x864e99ef55d62341:0x3956b4f9d0f8954b!2sPolished+Concrete+Shine+TX+%7C+Terrazzo+Polishing+and+Repair+%7C+Epoxy+Floor+Coating+%7C+Concrete+Overlay!8m2!3d32.791862699999996!4d-96.7795762!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e99ef55d62341:0x3956b4f9d0f8954b!8m2!3d32.791862699999996!4d-96.7795762!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.7795762,,Polished Concrete Shine TX | Terrazzo Polishing and Repair | Epoxy Floor Coating | Concrete Overlay,Polished Concrete Shine Tx | Terrazzo Polishing And Repair | Epoxy Floor Coating | Concrete Overlay,,,,,Polished Concrete Shine TX | Terrazzo Polishing and Repair | Epoxy Floor Coating | Concrete Overlay,+1 800-701-3190,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1mWklcPICEBD5JFPuBHLUA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=298.51086&pitch=0&thumbfov=100,1,ChIJQSPWVe-ZToYRS5X40Pm0Vjk,,,75246,,,"Epoxy floor coating near Greenville, TX",,5.0,,,,,,,Texas,TX,3800 Gaston Ave,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1mWklcPICEBD5JFPuBHLUA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=298.51086&pitch=0&thumbfov=100,Floor sanding and polishing service,America/Chicago,Floor sanding and polishing service,,False,http://polishconcretesolutions.com/,{'Thursday': ['Open 24 hours']},
{},"8784 FM 346, Whitehouse, TX 75791",False,,OPERATIONAL,,3206448835751783986,Whitehouse,,,,"Transform your home or business with expert epoxy flooring. Specializing in Graniflex™, Quartz, and Flake Epoxy systems, we offer strong, durable solutions for any space. Call (903) 316-7684.",,,,,False,"Transform your home or business with expert epoxy flooring. Specializing in Graniflex™, Quartz, and Flake Epoxy systems, we offer strong, durable solutions for any space. Call (903) 316-7684.",,Epoxy Coat Masters -,,,,,,,,,United States of America,US,,,0x8648338d09bd0889:0x2c7f983a45732e32,8926c92609bffff,/g/11vs1xmx73,32.2220465,,,"https://www.google.com/maps/place/Epoxy+Coat+Masters/@32.2220465,-95.255511,14z/data=!4m8!1m2!2m1!1sEpoxy+Coat+Masters!3m4!1s0x8648338d09bd0889:0x2c7f983a45732e32!8m2!3d32.2220465!4d-95.255511","https://www.google.com/maps/place/Epoxy+Coat+Masters/@32.2220465,-95.255511,13.99z/data=!4m16!1m7!3m6!1s0x8648338d09bd0889:0x2c7f983a45732e32!2sEpoxy+Coat+Masters!8m2!3d32.2220465!4d-95.255511!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8648338d09bd0889:0x2c7f983a45732e32!8m2!3d32.2220465!4d-95.255511!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-C-AFqdW6xug/AAAAAAAAAAI/AAAAAAAAAAA/viJRWgIx_mo/s44-p-k-no-ns-nd/photo.jpg,-95.255511,,Epoxy Coat Masters,Epoxy Coat Masters,,,114444965540175016415,https://www.google.com/maps/contrib/114444965540175016415,Epoxy Coat Masters,+1 903-805-6149,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipNRSlK7foAIBrbAbNyCBSPk5A6ocuKZZ4bHN9CZ=w800-h500-k-no,42,ChIJiQi9CY0zSIYRMi5zRTqYfyw,,,75791,,,"Epoxy floor coating near Terrell, TX",,5.0,,,,,,,Texas,TX,8784 FM 346,,Flooring contractor,America/Chicago,Flooring contractor,,True,https://www.epoxycoatmasters.com/,{'Wednesday': ['8AM-6PM']},"Wednesday,8AM,6PM"
{'Other': {'Identifies as veteran-owned': True}},"4006 Belt Line Rd 178 B, Addison, TX 75001",False,,OPERATIONAL,,8320240574637540965,Addison,4006 Belt Line Road,Addison,United States,"MyGarageFloors.com is the best polyaspartic garage floor coating company in DFW and Austin. They offer an online platform where customers can design their garage, get an instant price, and schedule installation within minutes. Their polyaspartic garage...",,,2022.0,CONSTRUCTION,False,"MyGarageFloors.com is the best polyaspartic garage floor coating company in DFW and Austin. They offer an online platform where customers can design their garage, get an instant price, and schedule installation within minutes. Their polyaspartic garage...",,MyGarageFloors.com,+1 469-990-9990,"T-MOBILE USA, INC.",mobile,,TX,America/Chicago,,75001,United States of America,US,,,0x864c271c4d6eda9b:0x73776eb859100665,8926c867597ffff,/g/11s7gfsw80,32.9518029,,,"https://www.google.com/maps/place/MyGarageFloors.com/@32.9518029,-96.84669989999999,14z/data=!4m8!1m2!2m1!1sMyGarageFloors.com!3m4!1s0x864c271c4d6eda9b:0x73776eb859100665!8m2!3d32.9518029!4d-96.84669989999999","https://www.google.com/maps/place/MyGarageFloors.com/@32.9518029,-96.84669989999999,13.99z/data=!4m16!1m7!3m6!1s0x864c271c4d6eda9b:0x73776eb859100665!2sMyGarageFloors.com!8m2!3d32.9518029!4d-96.84669989999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c271c4d6eda9b:0x73776eb859100665!8m2!3d32.9518029!4d-96.84669989999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-dv1TuaWq7z0/AAAAAAAAAAI/AAAAAAAAAAA/kZ1eioPOsLI/s44-p-k-no-ns-nd/photo.jpg,-96.84669989999999,,MyGarageFloors.com,Mygaragefloors Com,,,111181327860137407469,https://www.google.com/maps/contrib/111181327860137407469,MyGarageFloors.com,+1 469-990-9990,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerM5AcxKnZDGfsfbPmnAjVxVZqsO_UDtADvnzg_70wr4_cyuT1pOeeTgeHd7gg2tPLFgrQnVcjZffvemAYrV9gt0Dv5e3BoMLMMQQYsigZJE6ESb8qV3S14O-gQjrkp-Q1W0h_-gA=w800-h500-k-no,94,ChIJm9puTRwnTIYRZQYQWbhud3M,,,75001,,,"Epoxy floor coating near Forney, TX",,5.0,,,,,,,Texas,TX,4006 Belt Line Rd 178 B,,"Flooring contractor, Concrete contractor, Construction company, Floor refinishing service, Floor sanding and polishing service, General contractor",America/Chicago,Flooring contractor,,True,https://mygaragefloors.com/service-area/garage-floor-coating-addison/,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","2150 S Central Expy 200 #3425, McKinney, TX 75072",False,,OPERATIONAL,,8794047855415917896,McKinney,,,,"Best Epoxy is one of the best Epoxy Contractors in the US that offers metallic epoxy, flake epoxy, counter-tops, & a custom marble-like appearance on your floor.",,,,,False,"Best Epoxy is one of the best Epoxy Contractors in the US that offers metallic epoxy, flake epoxy, counter-tops, & a custom marble-like appearance on your floor.",,Bestepoxyusa,,,,,,,,,United States of America,US,,,0x864e6bfc487c5241:0x7a0abbee7fd9fd48,8926c805babffff,/g/11hqvcbs8g,33.183296999999996,,,"https://www.google.com/maps/place/Best+Epoxy+Floor+%26+Epoxy+Countertop+Installer/@33.183296999999996,-96.64068689999999,14z/data=!4m8!1m2!2m1!1sBest+Epoxy+Floor+%26+Epoxy+Countertop+Installer!3m4!1s0x864e6bfc487c5241:0x7a0abbee7fd9fd48!8m2!3d33.183296999999996!4d-96.64068689999999","https://www.google.com/maps/place/Best+Epoxy+Floor+%26+Epoxy+Countertop+Installer/@33.183296999999996,-96.64068689999999,13.99z/data=!4m16!1m7!3m6!1s0x864e6bfc487c5241:0x7a0abbee7fd9fd48!2sBest+Epoxy+Floor+%26+Epoxy+Countertop+Installer!8m2!3d33.183296999999996!4d-96.64068689999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e6bfc487c5241:0x7a0abbee7fd9fd48!8m2!3d33.183296999999996!4d-96.64068689999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-5yhXtVVAszg/AAAAAAAAAAI/AAAAAAAAAAA/6M8VMRo-8s0/s44-p-k-no-ns-nd/photo.jpg,-96.64068689999999,,Best Epoxy Floor & Epoxy Countertop Installer,Best Epoxy Floor And Epoxy Countertop Installer,,,112494085997408782150,https://www.google.com/maps/contrib/112494085997408782150,Best Epoxy Floor & Epoxy Countertop Installer,+1 817-382-2128,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAwereBpovhBFhu30tkQKXLeGYUJ9vRkiZLt-2s3_27ze6nNKy7lZ5t3XMXZ3ui5gmgBinKHkKpkPCErOguer0IWOXaG-3xdANgzROQDPvoq041Lcp5aFYmgspQ9A7TPLlVSAxPEg=w800-h500-k-no,383,ChIJQVJ8SPxrToYRSP3Zf-67Cno,,,75072,,,"Epoxy floor coating near Forney, TX",,4.7,,,,,,,Texas,TX,2150 S Central Expy 200 #3425,,"Flooring contractor, Concrete contractor, Countertop contractor, Countertop store, Floor sanding and polishing service, Floor refinishing service",America/Chicago,Flooring contractor,,True,http://bestepoxyusa.com/,{'Thursday': ['Open 24 hours']},
{},"2225 Churchill Loop, Grapevine, TX 76051",False,,OPERATIONAL,,18239440121188096486,Grapevine,,,,,,,,,,,,fitzpatrickflooring.com,,,,,,,,,United States of America,US,,,0x864dd5b9a7c1733f:0xfd1f82274d6c99e6,8926c86ac63ffff,/g/11fv8c8fxz,32.944005499999996,,,"https://www.google.com/maps/place/Fitzpatrick+Epoxy+Flooring/@32.944005499999996,-97.10315729999999,14z/data=!4m8!1m2!2m1!1sFitzpatrick+Epoxy+Flooring!3m4!1s0x864dd5b9a7c1733f:0xfd1f82274d6c99e6!8m2!3d32.944005499999996!4d-97.10315729999999","https://www.google.com/maps/place/Fitzpatrick+Epoxy+Flooring/@32.944005499999996,-97.10315729999999,13.99z/data=!4m16!1m7!3m6!1s0x864dd5b9a7c1733f:0xfd1f82274d6c99e6!2sFitzpatrick+Epoxy+Flooring!8m2!3d32.944005499999996!4d-97.10315729999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864dd5b9a7c1733f:0xfd1f82274d6c99e6!8m2!3d32.944005499999996!4d-97.10315729999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-0Jy50u5Z88I/AAAAAAAAAAI/AAAAAAAAAAA/XBupZDtHAaI/s44-p-k-no-ns-nd/photo.jpg,-97.10315729999999,,Fitzpatrick Epoxy Flooring,Fitzpatrick Epoxy Flooring,,,114795246536940559556,https://www.google.com/maps/contrib/114795246536940559556,Fitzpatrick Epoxy Flooring,+1 682-802-6068,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipNSnAGOHp_P1-Wktu6aDmTK76O2Se6gFX_pm1lr=w800-h500-k-no,157,ChIJP3PBp7nVTYYR5plsTSeCH_0,,,76051,,,"Epoxy floor coating near Heath, TX",,4.8,,,,,,,Texas,TX,2225 Churchill Loop,,"Flooring contractor, Concrete contractor",America/Chicago,Flooring contractor,,True,https://fitzpatrickflooring.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
{},"529 Industrial Blvd Suit 107, Grapevine, TX 76051",False,,OPERATIONAL,,15249720857419848682,Grapevine,541 Industrial Boulevard,Grapevine,United States,"Flooring contractor for garage floor coatings & epoxy floor paint. Locally Owned & Operated with 5-Star reviews on Google, FB, Yelp and a BBB A+ rating.",,,,,False,"Flooring contractor for garage floor coatings & epoxy floor paint. Locally Owned & Operated with 5-Star reviews on Google, FB, Yelp and a BBB A+ rating.",,Artisangaragefloors,,,,,TX,America/Chicago,,76051,United States of America,US,,,0x864dd57ceea13c63:0xd3a1e452c6601bea,8926c86a813ffff,/g/11ry30mkxh,32.9347522,,,"https://www.google.com/maps/place/Artisan+Garage+Floors/@32.9347522,-97.099845,14z/data=!4m8!1m2!2m1!1sArtisan+Garage+Floors!3m4!1s0x864dd57ceea13c63:0xd3a1e452c6601bea!8m2!3d32.9347522!4d-97.099845","https://www.google.com/maps/place/Artisan+Garage+Floors/@32.9347522,-97.099845,13.99z/data=!4m16!1m7!3m6!1s0x864dd57ceea13c63:0xd3a1e452c6601bea!2sArtisan+Garage+Floors!8m2!3d32.9347522!4d-97.099845!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864dd57ceea13c63:0xd3a1e452c6601bea!8m2!3d32.9347522!4d-97.099845!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-oDJKkaxo4Wg/AAAAAAAAAAI/AAAAAAAAAAA/sBu15Nc8Ldw/s44-p-k-no-ns-nd/photo.jpg,-97.099845,,Artisan Garage Floors,Artisan Garage Floors,,,104488508609014159601,https://www.google.com/maps/contrib/104488508609014159601,Artisan Garage Floors,+1 682-308-5812,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipPr2vLrSwhc1Lp08dOpioYchaW2Q-MgILQXny3O=w800-h500-k-no,107,ChIJYzyh7nzVTYYR6htgxlLkodM,,,76051,,,"Epoxy floor coating near Heath, TX",,5.0,,,,,,,Texas,TX,529 Industrial Blvd Suit 107,,"Flooring contractor, Concrete contractor, Contractor, Floor refinishing service, Floor sanding and polishing service, Garage builder",America/Chicago,Flooring contractor,,True,https://artisangaragefloors.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
