name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
Craftsman Concrete Floors,Craftsman Concrete Floors,"Concrete contractor, Flooring contractor, Floor refinishing service, Floor sanding and polishing service",Flooring contractor,+1 214-663-5848,business,Craftsman Concrete Floors,https://www.craftsmanconcretefloors.com/locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_dallas,"1011 Folsom St, Dallas, TX 75208",1011 Folsom St,Dallas,TX,75208,5,16,True,,,,,,,,,,,,,,,,,,10,,,+12146635848,concrete
Craftsman Concrete Floors,Craftsman Concrete Floors,"Concrete contractor, Flooring contractor, Floor refinishing service, Floor sanding and polishing service",Flooring contractor,+1 214-663-5848,business,Craftsman Concrete Floors,https://www.craftsmanconcretefloors.com/locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_dallas,"1011 Folsom St, Dallas, TX 75208",1011 Folsom St,Dallas,TX,75208,5,16,True,,,,,,,,,,,,,,,,,,10,,,+12146635848,concrete
Craftsman Concrete Floors,Craftsman Concrete Floors,"Concrete contractor, Flooring contractor, Floor refinishing service, Floor sanding and polishing service",Flooring contractor,+1 214-663-5848,business,Craftsman Concrete Floors,https://www.craftsmanconcretefloors.com/locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_dallas,"1011 Folsom St, Dallas, TX 75208",1011 Folsom St,Dallas,TX,75208,5,16,True,,,,,,,,,,,,,,,,,,10,,,+12146635848,concrete
J.B. Quality Foundation Repair,J B Quality Foundation Repair,"Concrete contractor, Foundation",Foundation,+1 817-381-9259,,,https://www.jbquality.com/,"3217 Bonnie Dr, Fort Worth, TX 76116",3217 Bonnie Dr,Fort Worth,TX,76116,4.9,161,True,,,,,,,,,,,,,,,,,,50,10000000,CONSTRUCTION,+18173819259,concrete
Collins Concrete,Collins Concrete,"Concrete contractor, Ready mix concrete supplier",Ready mix concrete supplier,+1 972-286-8852,person,John Andrew Jacks Treffinger,http://www.collinsconcrete.com/,"12650 Ravenview Rd, Dallas, TX 75253",12650 Ravenview Rd,Dallas,TX,75253,4.6,29,True,,,,,,,,,,,,,,,,,,50,10000000,,+19722868852,concrete
Collins Concrete,Collins Concrete,"Concrete contractor, Ready mix concrete supplier",Ready mix concrete supplier,+1 972-286-8852,person,John Andrew Jacks Treffinger,http://www.collinsconcrete.com/,"12650 Ravenview Rd, Dallas, TX 75253",12650 Ravenview Rd,Dallas,TX,75253,4.6,29,True,,,,,,,,,,,,,,,,,,50,10000000,,+19722868852,concrete
Collins Concrete,Collins Concrete,"Concrete contractor, Ready mix concrete supplier",Ready mix concrete supplier,+1 972-286-8852,person,John Andrew Jacks Treffinger,http://www.collinsconcrete.com/,"12650 Ravenview Rd, Dallas, TX 75253",12650 Ravenview Rd,Dallas,TX,75253,4.6,29,True,,,,,,,,,,,,,,,,,,50,10000000,,+19722868852,concrete
New Road Concrete LLC.,New Road Concrete,Concrete contractor,Concrete contractor,+1 214-579-1825,,,http://www.newroadconcrete.com/,"Grand Prairie, TX 75051",,Grand Prairie,TX,75051,4.6,11,True,,,,,,,,,,,,,,,,,,,,CONSUMER_SERVICES,+12145791825,concrete
New Road Concrete LLC.,New Road Concrete,Concrete contractor,Concrete contractor,+1 214-579-1825,,,http://www.newroadconcrete.com/,"Grand Prairie, TX 75051",,Grand Prairie,TX,75051,4.6,11,True,,,,,,,,,,,,,,,,,,,,CONSUMER_SERVICES,+12145791825,concrete
New Road Concrete LLC.,New Road Concrete,Concrete contractor,Concrete contractor,+1 214-579-1825,,,http://www.newroadconcrete.com/,"Grand Prairie, TX 75051",,Grand Prairie,TX,75051,4.6,11,True,,,,,,,,,,,,,,,,,,,,CONSUMER_SERVICES,+12145791825,concrete
Associated Concrete Cutting,Associated Concrete Cutting,Concrete contractor,Concrete contractor,+1 214-350-4436,person,James Lewis Wyche,http://www.associatedcutting.com/,"2676 Brenner Dr, Dallas, TX 75220",2676 Brenner Dr,Dallas,TX,75220,4.6,20,False,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+12143504436,concrete
Associated Concrete Cutting,Associated Concrete Cutting,Concrete contractor,Concrete contractor,+1 214-350-4436,person,James Lewis Wyche,http://www.associatedcutting.com/,"2676 Brenner Dr, Dallas, TX 75220",2676 Brenner Dr,Dallas,TX,75220,4.6,20,False,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+12143504436,concrete
Associated Concrete Cutting,Associated Concrete Cutting,Concrete contractor,Concrete contractor,+1 214-350-4436,person,James Lewis Wyche,http://www.associatedcutting.com/,"2676 Brenner Dr, Dallas, TX 75220",2676 Brenner Dr,Dallas,TX,75220,4.6,20,False,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+12143504436,concrete
G.L. Hunt Foundation Repair,G L Hunt Foundation Repair,"Concrete contractor, Foundation, Drainage service",Foundation,+1 682-228-6025,,,https://glhunt.com/location/fort-worth-tx/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"3932 Benbrook Blvd, Fort Worth, TX 76116",3932 Benbrook Blvd,Fort Worth,TX,76116,4.9,3082,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+16822286025,concrete
G.L. Hunt Foundation Repair,G L Hunt Foundation Repair,"Concrete contractor, Foundation, Drainage service",Foundation,+1 682-228-6025,,,https://glhunt.com/location/fort-worth-tx/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"3932 Benbrook Blvd, Fort Worth, TX 76116",3932 Benbrook Blvd,Fort Worth,TX,76116,4.9,3082,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+16822286025,concrete
G.L. Hunt Foundation Repair,G L Hunt Foundation Repair,"Concrete contractor, Foundation, Drainage service",Foundation,+1 682-228-6025,,,https://glhunt.com/location/fort-worth-tx/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"3932 Benbrook Blvd, Fort Worth, TX 76116",3932 Benbrook Blvd,Fort Worth,TX,76116,4.9,3082,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+16822286025,concrete
Circle D Construction,Circle D Construction,"Retaining wall supplier, Deck builder, Drainage service, Lawn sprinkler system contractor, Patio enclosure supplier",Retaining wall supplier,+1 817-410-8000,person,Christy E Shaw,https://www.getcircled.com/%3Futm_source%3Dorganic%26utm_medium%3Dlistings,"428 Hemphill St, Fort Worth, TX 76104",428 Hemphill St,Fort Worth,TX,76104,4.7,53,True,,,,,,,,,,,,,,,,,,10,,,+18174108000,concrete
Gerardo Reyna and Sons,Gerardo Reyna And Sons,"Concrete contractor, Contractor, General contractor, Masonry contractor",Concrete contractor,+1 682-433-3271,,,https://grsconcrete.com/,"1225 Woodland Ave, Fort Worth, TX 76110",1225 Woodland Ave,Fort Worth,TX,76110,4,8,True,,,,,,,,,,,,,,,,,,,,,+16824333271,concrete
"Aguilar Concrete Services, LLC",Aguilar Concrete Services,Concrete contractor,Concrete contractor,+1 972-750-4901,,,http://www.acsllctx.com/,"2501 Avenue J #130, Arlington, TX 76006",2501 Avenue J #130,Arlington,TX,76006,4.7,13,True,,,,,,,,,,,,,,,,,,,,,+19727504901,concrete
"Aguilar Concrete Services, LLC",Aguilar Concrete Services,Concrete contractor,Concrete contractor,+1 972-750-4901,,,http://www.acsllctx.com/,"2501 Avenue J #130, Arlington, TX 76006",2501 Avenue J #130,Arlington,TX,76006,4.7,13,True,,,,,,,,,,,,,,,,,,,,,+19727504901,concrete
Potere Construction LLC,Potere Construction,Construction company,Construction company,+1 817-429-2443,person,Carlos M House,http://www.potereconstruction.com/,"6825 Manhattan Blvd #103, Fort Worth, TX 76120",6825 Manhattan Blvd #103,Fort Worth,TX,76120,4.7,3,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+18174292443,concrete
Potere Construction LLC,Potere Construction,Construction company,Construction company,+1 817-429-2443,person,Carlos M House,http://www.potereconstruction.com/,"6825 Manhattan Blvd #103, Fort Worth, TX 76120",6825 Manhattan Blvd #103,Fort Worth,TX,76120,4.7,3,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+18174292443,concrete
Potere Construction LLC,Potere Construction,Construction company,Construction company,+1 817-429-2443,person,Carlos M House,http://www.potereconstruction.com/,"6825 Manhattan Blvd #103, Fort Worth, TX 76120",6825 Manhattan Blvd #103,Fort Worth,TX,76120,4.7,3,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+18174292443,concrete
HD Foundation Repair Fort Worth,Hd Foundation Repair Fort Worth,"Concrete contractor, Construction company, Contractor, Drainage service, Foundation, General contractor",Concrete contractor,+1 817-798-5656,business,Hd Foundations,https://hdfoundationrepair.com/foundation-repair-fort-worth/,"420 Throckmorton St Suite 200, Fort Worth, TX 76102",420 Throckmorton St Suite 200,Fort Worth,TX,76102,4.4,17,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+18177985656,concrete
HD Foundation Repair Fort Worth,Hd Foundation Repair Fort Worth,"Concrete contractor, Construction company, Contractor, Drainage service, Foundation, General contractor",Concrete contractor,+1 817-798-5656,business,Hd Foundations,https://hdfoundationrepair.com/foundation-repair-fort-worth/,"420 Throckmorton St Suite 200, Fort Worth, TX 76102",420 Throckmorton St Suite 200,Fort Worth,TX,76102,4.4,17,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+18177985656,concrete
HD Foundation Repair Fort Worth,Hd Foundation Repair Fort Worth,"Concrete contractor, Construction company, Contractor, Drainage service, Foundation, General contractor",Concrete contractor,+1 817-798-5656,business,Hd Foundations,https://hdfoundationrepair.com/foundation-repair-fort-worth/,"420 Throckmorton St Suite 200, Fort Worth, TX 76102",420 Throckmorton St Suite 200,Fort Worth,TX,76102,4.4,17,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+18177985656,concrete
"B&P Foundation Repair, Inc.",B And P Foundation Repair,Contractor,Contractor,+1 817-821-2394,person,Randy W Bowers,http://www.bandpfoundationrepairtx.com/,"3505 Airport Fwy, Fort Worth, TX 76111",3505 Airport Fwy,Fort Worth,TX,76111,4.9,143,True,,,,,,,,,,,,,,,,,,,,,+18178212394,concrete
Extreme Concrete Construction LLC,Extreme Concrete Construction,"Concrete contractor, General contractor",Concrete contractor,+1 214-606-0727,,,http://www.extremeconcreteconstructionllc.com/,"102 W Broad St Unit 163, Forney, TX 75126",102 W Broad St Unit 163,Forney,TX,75126,4.7,22,True,,,,,,,,,,,,,,,,,,,,,+12146060727,concrete
Pro Quality Concrete,Pro Quality Concrete,Concrete contractor,Concrete contractor,+1 469-704-2729,,,http://proqualityconcrete.com/,"5055 W. Park Boulevard, Plano, TX 75074",5055 W. Park Boulevard,Plano,TX,75074,4.9,260,True,,,,,,,,,,,,,,,,,,,,,+14697042729,concrete
Duraamen Industrial Coatings & Polished Concrete Flooring – Dallas–Fort Worth,Duraamen Industrial Coatings And Polished Concrete Flooring – Dallas–Fort Worth,"Concrete contractor, Building materials supplier, Flooring store, Construction company, Floor refinishing service, Flooring contractor, Home improvement store, Industrial equipment supplier, Masonry contractor, Ready mix concrete supplier",Flooring store,+1 214-613-2494,person,Dalton L German,https://dfw.duraamen.com/,"3363 Garden Brook Dr, Farmers Branch, TX 75234",3363 Garden Brook Dr,Farmers Branch,TX,75234,4.9,30,True,,,,,,,,,,,,,,,,,,,,,+12146132494,concrete
Lone Star Demolition Services,Lone Star Demolition Services,"Concrete contractor, Demolition contractor, Excavating contractor",Demolition contractor,+1 817-945-1223,person,Daphne L Webb,https://lonestardemoservices.com/,"4200 South Fwy suite 225, Fort Worth, TX 76115",4200 South Fwy suite 225,Fort Worth,TX,76115,4.8,49,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+18179451223,concrete
Lone Star Demolition Services,Lone Star Demolition Services,"Concrete contractor, Demolition contractor, Excavating contractor",Demolition contractor,+1 817-945-1223,person,Daphne L Webb,https://lonestardemoservices.com/,"4200 South Fwy suite 225, Fort Worth, TX 76115",4200 South Fwy suite 225,Fort Worth,TX,76115,4.8,49,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+18179451223,concrete
Lone Star Demolition Services,Lone Star Demolition Services,"Concrete contractor, Demolition contractor, Excavating contractor",Demolition contractor,+1 817-945-1223,person,Daphne L Webb,https://lonestardemoservices.com/,"4200 South Fwy suite 225, Fort Worth, TX 76115",4200 South Fwy suite 225,Fort Worth,TX,76115,4.8,49,True,,,,,,,,,,,,,,,,,,,,CONSTRUCTION,+18179451223,concrete
"Renco Construction, Inc.",Renco Construction,"Concrete contractor, Asphalt contractor, Paving contractor",Concrete contractor,+1 214-941-2563,person,Ted G Childress,https://www.rencoconstruction.com/%3Futm_source%3Dgbp%26utm_medium%3Dorganic,"2418 S Beckley Ave, Dallas, TX 75224",2418 S Beckley Ave,Dallas,TX,75224,4.2,10,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+12149412563,concrete
"Renco Construction, Inc.",Renco Construction,"Concrete contractor, Asphalt contractor, Paving contractor",Concrete contractor,+1 214-941-2563,person,Ted G Childress,https://www.rencoconstruction.com/%3Futm_source%3Dgbp%26utm_medium%3Dorganic,"2418 S Beckley Ave, Dallas, TX 75224",2418 S Beckley Ave,Dallas,TX,75224,4.2,10,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+12149412563,concrete
"Renco Construction, Inc.",Renco Construction,"Concrete contractor, Asphalt contractor, Paving contractor",Concrete contractor,+1 214-941-2563,person,Ted G Childress,https://www.rencoconstruction.com/%3Futm_source%3Dgbp%26utm_medium%3Dorganic,"2418 S Beckley Ave, Dallas, TX 75224",2418 S Beckley Ave,Dallas,TX,75224,4.2,10,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+12149412563,concrete
Concrete Solutions,Concrete Solutions,"Concrete contractor, General contractor, Paving contractor",Concrete contractor,+1 214-566-0917,,,http://dallasconcretesolutions.com/,"2830 Akron St, Dallas, TX 75212",2830 Akron St,Dallas,TX,75212,5,4,False,,,,,,,,,,,,,,,,,,,,,+12145660917,concrete
Reeder Concrete Inc,Reeder Concrete,Concrete contractor,Concrete contractor,+1 972-438-5533,person,Ambrocio A Santamaria,http://www.reederconcrete.com/,"1930 Hinton Dr, Irving, TX 75061",1930 Hinton Dr,Irving,TX,75061,4.3,7,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+19724385533,concrete
Reeder Concrete Inc,Reeder Concrete,Concrete contractor,Concrete contractor,+1 972-438-5533,person,Ambrocio A Santamaria,http://www.reederconcrete.com/,"1930 Hinton Dr, Irving, TX 75061",1930 Hinton Dr,Irving,TX,75061,4.3,7,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+19724385533,concrete
Reeder Concrete Inc,Reeder Concrete,Concrete contractor,Concrete contractor,+1 972-438-5533,person,Ambrocio A Santamaria,http://www.reederconcrete.com/,"1930 Hinton Dr, Irving, TX 75061",1930 Hinton Dr,Irving,TX,75061,4.3,7,True,,,,,,,,,,,,,,,,,,10,10000000,CONSTRUCTION,+19724385533,concrete
Cement Colors - Decorative Concrete Supply,Cement Colors Decorative Concrete Supply,"Concrete product supplier, Building materials store, Construction material wholesaler, Manufacturer",Building materials store,+1 817-534-1122,person,Candace Lauren Quilter,http://www.cementcolors.com/,"4825 Packard Ct suite h, Fort Worth, TX 76119",4825 Packard Ct suite h,Fort Worth,TX,76119,4.8,71,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18175341122,concrete
Cement Colors - Decorative Concrete Supply,Cement Colors Decorative Concrete Supply,"Concrete product supplier, Building materials store, Construction material wholesaler, Manufacturer",Building materials store,+1 817-534-1122,person,Candace Lauren Quilter,http://www.cementcolors.com/,"4825 Packard Ct suite h, Fort Worth, TX 76119",4825 Packard Ct suite h,Fort Worth,TX,76119,4.8,71,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18175341122,concrete
Cement Colors - Decorative Concrete Supply,Cement Colors Decorative Concrete Supply,"Concrete product supplier, Building materials store, Construction material wholesaler, Manufacturer",Building materials store,+1 817-534-1122,person,Candace Lauren Quilter,http://www.cementcolors.com/,"4825 Packard Ct suite h, Fort Worth, TX 76119",4825 Packard Ct suite h,Fort Worth,TX,76119,4.8,71,True,,,,,,,,,,,,,,,,,,10,1000000,CONSTRUCTION,+18175341122,concrete
Patron Construction Materials,Patron Construction Materials,"Building materials supplier, Fence supply store, Lumber store",Building materials supplier,+1 214-347-6869,,,https://www.patroncm.com/,"2866 Fort Worth Ave, Dallas, TX 75211",2866 Fort Worth Ave,Dallas,TX,75211,4.8,446,True,,,,,,,,,,,,,,,,,,50,10000000,,+12143476869,concrete
Northstar Construction,Northstar Construction,General contractor,General contractor,+1 817-244-8885,person,Sandy Quintanila Martinez,https://www.northstar93.com/,"2112 Solona St, Fort Worth, TX 76117",2112 Solona St,Fort Worth,TX,76117,5,1,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+18172448885,concrete
Northstar Construction,Northstar Construction,General contractor,General contractor,+1 817-244-8885,person,Sandy Quintanila Martinez,https://www.northstar93.com/,"2112 Solona St, Fort Worth, TX 76117",2112 Solona St,Fort Worth,TX,76117,5,1,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+18172448885,concrete
Northstar Construction,Northstar Construction,General contractor,General contractor,+1 817-244-8885,person,Sandy Quintanila Martinez,https://www.northstar93.com/,"2112 Solona St, Fort Worth, TX 76117",2112 Solona St,Fort Worth,TX,76117,5,1,True,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+18172448885,concrete
ICO Construction & Remodeling Dallas TX,Ico Construction And Remodeling Dallas Tx,"Kitchen remodeler, Bathroom remodeler, Construction company, General contractor, Remodeler",Kitchen remodeler,+1 214-856-0898,,,https://icodallas.com/areas-served/dallas-tx/,"2525 Elm St, Dallas, TX 75226",2525 Elm St,Dallas,TX,75226,5,55,True,,,,,,,,,,,,,,,,,,,,,+12148560898,concrete
ICO Construction & Remodeling Dallas TX,Ico Construction And Remodeling Dallas Tx,"Kitchen remodeler, Bathroom remodeler, Construction company, General contractor, Remodeler",Kitchen remodeler,+1 214-856-0898,,,https://icodallas.com/areas-served/dallas-tx/,"2525 Elm St, Dallas, TX 75226",2525 Elm St,Dallas,TX,75226,5,55,True,,,,,,,,,,,,,,,,,,,,,+12148560898,concrete
ICO Construction & Remodeling Dallas TX,Ico Construction And Remodeling Dallas Tx,"Kitchen remodeler, Bathroom remodeler, Construction company, General contractor, Remodeler",Kitchen remodeler,+1 214-856-0898,,,https://icodallas.com/areas-served/dallas-tx/,"2525 Elm St, Dallas, TX 75226",2525 Elm St,Dallas,TX,75226,5,55,True,,,,,,,,,,,,,,,,,,,,,+12148560898,concrete
Chavez Concrete & Fence LLC,Chavez Concrete And Fence,Concrete contractor,Concrete contractor,+1 214-609-8022,,,https://jchavezconcretellc.com/,"Glenview St, Dallas, TX 75217",Glenview St,Dallas,TX,75217,5,4,False,,,,,,,,,,,,,,,,,,,,,+12146098022,concrete
Concrete Cutters Inc,Concrete Cutters,Concrete contractor,Concrete contractor,+1 817-232-2442,person,Clint W Hankins,http://www.concretecuttersinc.com/,"116 N Saginaw Blvd B, Saginaw, TX 76179",116 N Saginaw Blvd B,Saginaw,TX,76179,5,3,False,,,,,,,,,,,,,,,,,,50,1000000,CONSTRUCTION,+18172322442,concrete
Exposed Design Group,Exposed Design Group,"Concrete contractor, Flooring contractor",Concrete contractor,+1 972-484-2277,business,Exposed Floor Design Group,http://www.exposedfloors.com/,"1908 110th St, Grand Prairie, TX 75050",1908 110th St,Grand Prairie,TX,75050,4.2,29,True,,,,,,,,,,,,,,,,,,10,50000000,,+19724842277,concrete
Exposed Design Group,Exposed Design Group,"Concrete contractor, Flooring contractor",Concrete contractor,+1 972-484-2277,business,Exposed Floor Design Group,http://www.exposedfloors.com/,"1908 110th St, Grand Prairie, TX 75050",1908 110th St,Grand Prairie,TX,75050,4.2,29,True,,,,,,,,,,,,,,,,,,10,50000000,,+19724842277,concrete
Exposed Design Group,Exposed Design Group,"Concrete contractor, Flooring contractor",Concrete contractor,+1 972-484-2277,business,Exposed Floor Design Group,http://www.exposedfloors.com/,"1908 110th St, Grand Prairie, TX 75050",1908 110th St,Grand Prairie,TX,75050,4.2,29,True,,,,,,,,,,,,,,,,,,10,50000000,,+19724842277,concrete
D & A Concrete Designs,D And A Concrete Designs,Concrete contractor,Concrete contractor,+1 469-989-4444,,,https://www.facebook.com/profile.php%3Fid%3D100090049915423%26mibextid%3DZbWKwL,"5796 E State Hwy 114, Haslet, TX 76052",5796 E State Hwy 114,Haslet,TX,76052,5,2,True,,,,,,,,,,,,,,,,,,,,,+14699894444,concrete
FoamWorks,Foamworks,"Concrete contractor, Construction company",Concrete contractor,+1 972-499-6393,business,Khuu & Associates The Affordable Law Group,https://www.foamworkspro.com/,"3615 Broadway Blvd Suite B, Garland, TX 75043",3615 Broadway Blvd Suite B,Garland,TX,75043,4.8,81,True,,,,,,,,,,,,,,,,,,25,,,+19724996393,concrete
FoamWorks,Foamworks,"Concrete contractor, Construction company",Concrete contractor,+1 972-499-6393,business,Khuu & Associates The Affordable Law Group,https://www.foamworkspro.com/,"3615 Broadway Blvd Suite B, Garland, TX 75043",3615 Broadway Blvd Suite B,Garland,TX,75043,4.8,81,True,,,,,,,,,,,,,,,,,,25,,,+19724996393,concrete
FoamWorks,Foamworks,"Concrete contractor, Construction company",Concrete contractor,+1 972-499-6393,business,Khuu & Associates The Affordable Law Group,https://www.foamworkspro.com/,"3615 Broadway Blvd Suite B, Garland, TX 75043",3615 Broadway Blvd Suite B,Garland,TX,75043,4.8,81,True,,,,,,,,,,,,,,,,,,25,,,+19724996393,concrete
Martinez Concrete LLC,Martinez Concrete,"Concrete contractor, Fence contractor, General contractor",Concrete contractor,+1 214-212-2980,person,Daniel Mendoza Monroy,https://martinezconcrete.com/,"6076 Lindsey Ln suite a, Allen, TX 75002",6076 Lindsey Ln suite a,Allen,TX,75002,5,113,True,,,,,,,,,,,,,,,,,,10,50000000,CONSTRUCTION,+12142122980,concrete
Martinez Concrete LLC,Martinez Concrete,"Concrete contractor, Fence contractor, General contractor",Concrete contractor,+1 214-212-2980,person,Daniel Mendoza Monroy,https://martinezconcrete.com/,"6076 Lindsey Ln suite a, Allen, TX 75002",6076 Lindsey Ln suite a,Allen,TX,75002,5,113,True,,,,,,,,,,,,,,,,,,10,50000000,CONSTRUCTION,+12142122980,concrete
Barnsco Texas-Ft. Worth,Barnsco Texas Ft Worth,"Concrete contractor, Building materials store, Building materials supplier, Concrete product supplier, Concrete metal framework supplier, Construction equipment supplier, Construction machine dealer, Construction machine rental service, Engineering consultant, Equipment rental agency",Concrete product supplier,+1 817-740-2400,business,Barnsco Texas - Ft. Worth,https://barnsco.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dftworth,"5000 Blue Mound Rd, Fort Worth, TX 76106",5000 Blue Mound Rd,Fort Worth,TX,76106,4.5,61,True,,,,,,,,,,,,,,,,,,200,50000000,CONSTRUCTION,+18177402400,concrete
Barnsco Texas-Ft. Worth,Barnsco Texas Ft Worth,"Concrete contractor, Building materials store, Building materials supplier, Concrete product supplier, Concrete metal framework supplier, Construction equipment supplier, Construction machine dealer, Construction machine rental service, Engineering consultant, Equipment rental agency",Concrete product supplier,+1 817-740-2400,business,Barnsco Texas - Ft. Worth,https://barnsco.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dftworth,"5000 Blue Mound Rd, Fort Worth, TX 76106",5000 Blue Mound Rd,Fort Worth,TX,76106,4.5,61,True,,,,,,,,,,,,,,,,,,200,50000000,CONSTRUCTION,+18177402400,concrete
Barnsco Texas-Ft. Worth,Barnsco Texas Ft Worth,"Concrete contractor, Building materials store, Building materials supplier, Concrete product supplier, Concrete metal framework supplier, Construction equipment supplier, Construction machine dealer, Construction machine rental service, Engineering consultant, Equipment rental agency",Concrete product supplier,+1 817-740-2400,business,Barnsco Texas - Ft. Worth,https://barnsco.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dftworth,"5000 Blue Mound Rd, Fort Worth, TX 76106",5000 Blue Mound Rd,Fort Worth,TX,76106,4.5,61,True,,,,,,,,,,,,,,,,,,200,50000000,CONSTRUCTION,+18177402400,concrete
"C & D Commercial Services, Inc.",C And D Commercial Services,"Concrete contractor, Asphalt contractor, Debris removal service, Masonry contractor, Pressure washing service, Property maintenance, Sandblasting service, Stucco contractor, Window cleaning service",Concrete contractor,+1 972-475-2271,person,Kenneth D Greer,https://canddservicesinc.com/,"5030 Dexham Rd Ste. 102, Rowlett, TX 75088",5030 Dexham Rd Ste. 102,Rowlett,TX,75088,4.5,10,True,,,,,,,,,,,,,,,,,,10,10000000,,+19724752271,concrete
PSC Construction,Psc Construction,General contractor,General contractor,+1 972-247-9500,person,Cynthia Ann Segura,https://pscconstruction.com/,"2205 S Riverfront Blvd #972, Dallas, TX 75207",2205 S Riverfront Blvd #972,Dallas,TX,75207,4.2,6,False,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+19722479500,concrete
PSC Construction,Psc Construction,General contractor,General contractor,+1 972-247-9500,person,Cynthia Ann Segura,https://pscconstruction.com/,"2205 S Riverfront Blvd #972, Dallas, TX 75207",2205 S Riverfront Blvd #972,Dallas,TX,75207,4.2,6,False,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+19722479500,concrete
PSC Construction,Psc Construction,General contractor,General contractor,+1 972-247-9500,person,Cynthia Ann Segura,https://pscconstruction.com/,"2205 S Riverfront Blvd #972, Dallas, TX 75207",2205 S Riverfront Blvd #972,Dallas,TX,75207,4.2,6,False,,,,,,,,,,,,,,,,,,25,10000000,CONSTRUCTION,+19722479500,concrete
Available Asphalt & Concrete,Available Asphalt And Concrete,Paving contractor,Paving contractor,+1 214-957-9710,,,https://www.availableasphaltconcrete.com/,"819 S Zang Blvd, Dallas, TX 75208",819 S Zang Blvd,Dallas,TX,75208,5,3,True,,,,,,,,,,,,,,,,,,,,,+12149579710,concrete
Pavecon,Pavecon,"Concrete contractor, Asphalt contractor, Paving contractor, Road construction company, Waterproofing service",Paving contractor,+1 972-263-3223,person,Anthony W Miller,https://www.pavecon.com/%3Futm_source%3Dgmb%26utm_medium%3Dprofile-dfw,"3022 Roy Orr Blvd, Grand Prairie, TX 75050",3022 Roy Orr Blvd,Grand Prairie,TX,75050,4.7,50,True,,,,,,,,,,,,,,,,,,500,10000000,CONSTRUCTION,+19722633223,concrete
Pavecon,Pavecon,"Concrete contractor, Asphalt contractor, Paving contractor, Road construction company, Waterproofing service",Paving contractor,+1 972-263-3223,person,Anthony W Miller,https://www.pavecon.com/%3Futm_source%3Dgmb%26utm_medium%3Dprofile-dfw,"3022 Roy Orr Blvd, Grand Prairie, TX 75050",3022 Roy Orr Blvd,Grand Prairie,TX,75050,4.7,50,True,,,,,,,,,,,,,,,,,,500,10000000,CONSTRUCTION,+19722633223,concrete
