about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Accessibility': {'Wheelchair accessible parking lot': True}},"160 Kristen Ln #7, Wylie, TX 75098",False,,OPERATIONAL,,8538400204322773837,Wylie,160 Kristen Lane,Wylie,United States,"Roofing Contractor for Rockwall and North Texas. Certified Installers, Fully Insured, BBB rating A+, All roof types. Call us today!",10.0,,2011.0,CONSTRUCTION,False,"Roofing Contractor for Rockwall and North Texas. Certified Installers, Fully Insured, BBB rating A+, All roof types. Call us today!",https://www.linkedin.com/company/rhino-roofing-and-general-contracting,Rhino Roofing & Construction,+1 469-573-6906,,landline,10000000.0,TX,America/Chicago,,75098,United States of America,US,,,0x864eaa73e9347c95:0x767e7dbf58c81b4d,8926c82108fffff,/g/11c3swwldm,32.9984649,,,"https://www.google.com/maps/place/Rhino+Roofing+and+General+Contracting%2C+LLC/@32.9984649,-96.5523443,14z/data=!4m8!1m2!2m1!1sRhino+Roofing+and+General+Contracting%2C+LLC!3m4!1s0x864eaa73e9347c95:0x767e7dbf58c81b4d!8m2!3d32.9984649!4d-96.5523443","https://www.google.com/maps/place/Rhino+Roofing+and+General+Contracting%2C+LLC/@32.9984649,-96.5523443,13.99z/data=!4m16!1m7!3m6!1s0x864eaa73e9347c95:0x767e7dbf58c81b4d!2sRhino+Roofing+and+General+Contracting%2C+LLC!8m2!3d32.9984649!4d-96.5523443!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eaa73e9347c95:0x767e7dbf58c81b4d!8m2!3d32.9984649!4d-96.5523443!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-cnotuwCNwUU/AAAAAAAAAAI/AAAAAAAAAAA/VCxHEO3PU8Q/s44-p-k-no-ns-nd/photo.jpg,-96.5523443,,"Rhino Roofing and General Contracting, LLC",Rhino Roofing And General Contracting,,,113997286476983013122,https://www.google.com/maps/contrib/113997286476983013122,"Rhino Roofing and General Contracting, LLC",+1 844-387-4466,,toll_free,https://lh3.googleusercontent.com/p/AF1QipO9kw2MfOVcrY0-uvRh8TzV3oCn6d0qn5HUAaaW=w800-h500-k-no,36,ChIJlXw06XOqToYRTRvIWL99fnY,,,75098,,,"General contractor near Wylie, TX",,4.7,,,,,,,Texas,TX,160 Kristen Ln #7,,"General contractor, Roofing contractor",America/Chicago,General contractor,,True,http://rhinoroofingtx.com/,{'Thursday': ['8AM-9PM']},"Thursday,8AM,9PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","2804 Capital St, Wylie, TX 75098",False,,OPERATIONAL,,18325447931032028464,Wylie,2804 Capital Street,Wylie,United States,"Red River Construction Co. employees and their welfare are very important to the success of our company. Our long range objective is the continuous development of a growing and prospering business through which both the employees and the company will benefit. Every employee is considered a member of our company team. Our success as a company is built on the recognition of the skills and efforts made by each employee. It is our policy to work with all members of our team in a fair and friendly manner and to treat each team member with dignity and respect. The management of Red River Construction Co. will work continually for the benefit of our present and prospective customers as well as our employees to improve the competitive position of our company. This will enable us to provide excellent jobs for our team members. General conditions such as safety, cleanliness, and employee accommodations will be evaluated periodically for possible improvement and will always compare favorably with good industry practice. We will be pleased to meet with any employee to discuss suggested improvements in working conditions. We will devote our best effort to conducting an expanding business within which will prevail an atmosphere of harmony with opportunity for all employees of Red River Construction Co.",25.0,,1957.0,CONSTRUCTION,False,"Red River Construction Co. employees and their welfare are very important to the success of our company. Our long range objective is the continuous development of a growing and prospering business through which both the employees and the company will benefit. Every employee is considered a member of our company team. Our success as a company is built on the recognition of the skills and efforts made by each employee. It is our policy to work with all members of our team in a fair and friendly manner and to treat each team member with dignity and respect. The management of Red River Construction Co. will work continually for the benefit of our present and prospective customers as well as our employees to improve the competitive position of our company. This will enable us to provide excellent jobs for our team members. General conditions such as safety, cleanliness, and employee accommodations will be evaluated periodically for possible improvement and will always compare favorably with good industry practice. We will be pleased to meet with any employee to discuss suggested improvements in working conditions. We will devote our best effort to conducting an expanding business within which will prevail an atmosphere of harmony with opportunity for all employees of Red River Construction Co.",https://www.linkedin.com/company/red-river-construction,Red River Construction,972-578-0127,,landline,10000000.0,TX,America/Chicago,,75098,United States of America,US,,,0x864c1b51f5afb0df:0xfe5111cd0714c530,8926c821673ffff,/g/1tc_4hdr,33.0055164,,,"https://www.google.com/maps/place/Red+River+Construction+Co/@33.0055164,-96.58381899999999,14z/data=!4m8!1m2!2m1!1sRed+River+Construction+Co!3m4!1s0x864c1b51f5afb0df:0xfe5111cd0714c530!8m2!3d33.0055164!4d-96.58381899999999","https://www.google.com/maps/place/Red+River+Construction+Co/@33.0055164,-96.58381899999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1b51f5afb0df:0xfe5111cd0714c530!2sRed+River+Construction+Co!8m2!3d33.0055164!4d-96.58381899999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1b51f5afb0df:0xfe5111cd0714c530!8m2!3d33.0055164!4d-96.58381899999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.58381899999999,,Red River Construction Co,Red River Construction,,,,,Red River Construction Co,+1 972-578-0127,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=slXUQ3_eDhj_SOk3pvhu3Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=176.6833&pitch=0&thumbfov=100,1,ChIJ37Cv9VEbTIYRMMUUB80RUf4,,,75098,,,"General contractor near Wylie, TX",,3.7,,,,,,,Texas,TX,2804 Capital St,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=slXUQ3_eDhj_SOk3pvhu3Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=176.6833&pitch=0&thumbfov=100,General contractor,America/Chicago,General contractor,,False,http://www.redriverconstruction.com/,{'Thursday': ['7AM-9PM']},"Thursday,7AM,9PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"712 Lynda Ln, Wylie, TX 75098",False,,OPERATIONAL,,14267805475128360940,Wylie,9170 Pecor Street,Portland,United States,"GT Construction, Inc. was founded by Gary Todd Watkins in December 1999 and has operated continuously since that time, serving the concrete construction needs of the Central, North & East Texas area. We have performed a variety of commercial and residential concrete projects, while specializing in turnkey construction. It is GT Construction's mission to continue to provide unequalled client service through high rates of production, excellent workmanship and professional, dependable management through all phases of construction. GT Construction has expanded to include a new division by bringing in Mike Self to better meet its customer's interior construction needs. This expansion now gives GT Construction the equipment, experience, and skills to service any interior construction project. Our company has experienced professionals to serve any interior or exterior construction need while ensuring quality and service that exceed customer's expectations! Contact us today to bid on your next project or request a reference from one of our many satisfied customers. We serve all surrounding areas in Central, North and East Texas.",10.0,,2003.0,CONSTRUCTION,False,"GT Construction, Inc. was founded by Gary Todd Watkins in December 1999 and has operated continuously since that time, serving the concrete construction needs of the Central, North & East Texas area. We have performed a variety of commercial and residential concrete projects, while specializing in turnkey construction. It is GT Construction's mission to continue to provide unequalled client service through high rates of production, excellent workmanship and professional, dependable management through all phases of construction. GT Construction has expanded to include a new division by bringing in Mike Self to better meet its customer's interior construction needs. This expansion now gives GT Construction the equipment, experience, and skills to service any interior construction project. Our company has experienced professionals to serve any interior or exterior construction need while ensuring quality and service that exceed customer's expectations! Contact us today to bid on your next project or request a reference from one of our many satisfied customers. We serve all surrounding areas in Central, North and East Texas.",https://www.linkedin.com/company/gt-construction,"GT CONSTRUCTION, INC.",+1 972-442-4413,Frontier,,1000000.0,NY,America/New_York,,14769,United States of America,US,,,0x864c04414a0dba25:0xc6016d7c4d663fec,8926c8233a3ffff,/g/1tczkwrf,33.026689999999995,,,"https://www.google.com/maps/place/Gt+Construction+Inc/@33.026689999999995,-96.518343,14z/data=!4m8!1m2!2m1!1sGt+Construction+Inc!3m4!1s0x864c04414a0dba25:0xc6016d7c4d663fec!8m2!3d33.026689999999995!4d-96.518343","https://www.google.com/maps/place/Gt+Construction+Inc/@33.026689999999995,-96.518343,13.99z/data=!4m16!1m7!3m6!1s0x864c04414a0dba25:0xc6016d7c4d663fec!2sGt+Construction+Inc!8m2!3d33.026689999999995!4d-96.518343!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c04414a0dba25:0xc6016d7c4d663fec!8m2!3d33.026689999999995!4d-96.518343!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.518343,,Gt Construction Inc,Gt Construction,,,,,Gt Construction Inc,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernzmyXDRGYg_oUYj30ks0bfie1xqSmS7khtr66C5sEj_CmVwtHm7WePGJSSlbqgl6Mrf3bFNsb1EZH58wmWC36rz9BIavB_veYEvgxfLT5vNuAFAWs0r4hCCj4GSOvPSgAhQBZ=w800-h500-k-no,3,ChIJJboNSkEETIYR7D9mTXxtAcY,,,75098,,,"General contractor near Wylie, TX",,1.0,,,,,,,Texas,TX,712 Lynda Ln,,General contractor,America/Chicago,General contractor,,False,http://www.gtconstruction-inc.com/,,
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1203 Auburn Dr, Wylie, TX 75098",False,,OPERATIONAL,,4378882908497578065,Wylie,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864c1b5adfc06b5b:0x3cc4eace12070851,8926c8389a7ffff,/g/11kvsnv9q1,33.0295263,,,"https://www.google.com/maps/place/Jasy+Construction+Engineering+Consultants+Corporation/@33.0295263,-96.5622834,14z/data=!4m8!1m2!2m1!1sJasy+Construction+Engineering+Consultants+Corporation!3m4!1s0x864c1b5adfc06b5b:0x3cc4eace12070851!8m2!3d33.0295263!4d-96.5622834","https://www.google.com/maps/place/Jasy+Construction+Engineering+Consultants+Corporation/@33.0295263,-96.5622834,13.99z/data=!4m16!1m7!3m6!1s0x864c1b5adfc06b5b:0x3cc4eace12070851!2sJasy+Construction+Engineering+Consultants+Corporation!8m2!3d33.0295263!4d-96.5622834!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1b5adfc06b5b:0x3cc4eace12070851!8m2!3d33.0295263!4d-96.5622834!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-TfuNVw_t8xw/AAAAAAAAAAI/AAAAAAAAAAA/ij7zNnePR4M/s44-p-k-no-ns-nd/photo.jpg,-96.5622834,,Jasy Construction Engineering Consultants Corporation,Jasy Construction Engineering Consultants,,,106460994265753878690,https://www.google.com/maps/contrib/106460994265753878690,Jasy Construction Engineering Consultants Corporation,+1 331-250-6701,"T-MOBILE USA, INC.",mobile,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=92Z7QJ18MzhJn37TeQ2n_g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=83.31953&pitch=0&thumbfov=100,1,ChIJW2vA31obTIYRUQgHEs7qxDw,,,75098,,,"General contractor near Wylie, TX",,5.0,,,,,,,Texas,TX,1203 Auburn Dr,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=92Z7QJ18MzhJn37TeQ2n_g&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=83.31953&pitch=0&thumbfov=100,"Construction company, General contractor, Interior construction contractor, Metal construction company",America/Chicago,Construction company,,True,,{'Thursday': ['6AM-7PM']},"Thursday,6AM,7PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"5390 Pleasant Valley Rd, Sachse, TX 75048",False,,OPERATIONAL,,4717235598086505389,Sachse,,,,,,,,,,,,Zacharyconstruction,,,,,,,,,United States of America,US,,,0x864c0314318d7bdd:0x4176fcc891c603ad,8926c8213abffff,/g/11h3vbwqsn,32.9698255,,,"https://www.google.com/maps/place/Zachary+Construction+Services%2C+LLC./@32.9698255,-96.5539348,14z/data=!4m8!1m2!2m1!1sZachary+Construction+Services%2C+LLC.!3m4!1s0x864c0314318d7bdd:0x4176fcc891c603ad!8m2!3d32.9698255!4d-96.5539348","https://www.google.com/maps/place/Zachary+Construction+Services%2C+LLC./@32.9698255,-96.5539348,13.99z/data=!4m16!1m7!3m6!1s0x864c0314318d7bdd:0x4176fcc891c603ad!2sZachary+Construction+Services%2C+LLC.!8m2!3d32.9698255!4d-96.5539348!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c0314318d7bdd:0x4176fcc891c603ad!8m2!3d32.9698255!4d-96.5539348!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-WeHCNWqoaew/AAAAAAAAAAI/AAAAAAAAAAA/NiVidBj3LrA/s44-p-k-no-ns-nd/photo.jpg,-96.5539348,,"Zachary Construction Services, LLC.",Zachary Construction Services,,,106818509625944163495,https://www.google.com/maps/contrib/106818509625944163495,"Zachary Construction Services, LLC.",+1 972-475-4068,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqTKimvJSWTs30m2VhvlNEOMv8V29lNWrtZaqQJfqxfQ52NXcBdB1VFUvorjRDR5uIiSrtjfUTAJd-XaqL5cAZfSE4o-wcJsLe6DGSGZPUZu1UOx7UnIB0-nJP68EB59biDzsxFspPzJ0=w800-h500-k-no,10,ChIJ3XuNMRQDTIYRrQPGkcj8dkE,,,75048,,,"General contractor near Sachse, TX",,5.0,,,,,,,Texas,TX,5390 Pleasant Valley Rd,,"Construction company, Concrete contractor, Excavating contractor",America/Chicago,Construction company,,True,http://zacharyconstructionllc.com/,{'Thursday': ['7AM-5:30PM']},"Thursday,7AM,5:30PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"5106 Orchard Dr, Sachse, TX 75048",False,,OPERATIONAL,,12909078028580843896,Sachse,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864c1d4539df1a63:0xb32642125f5c7178,8926c82acc7ffff,/g/11lm7872rv,32.969861099999996,,,"https://www.google.com/maps/place/Dalrock+Construction+-+Bathroom+%26+kitchen+Remodeling/@32.969861099999996,-96.58870429999999,14z/data=!4m8!1m2!2m1!1sDalrock+Construction+-+Bathroom+%26+kitchen+Remodeling!3m4!1s0x864c1d4539df1a63:0xb32642125f5c7178!8m2!3d32.969861099999996!4d-96.58870429999999","https://www.google.com/maps/place/Dalrock+Construction+-+Bathroom+%26+kitchen+Remodeling/@32.969861099999996,-96.58870429999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1d4539df1a63:0xb32642125f5c7178!2sDalrock+Construction+-+Bathroom+%26+kitchen+Remodeling!8m2!3d32.969861099999996!4d-96.58870429999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1d4539df1a63:0xb32642125f5c7178!8m2!3d32.969861099999996!4d-96.58870429999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-w1MoyznrJf4/AAAAAAAAAAI/AAAAAAAAAAA/yl3j1wnIbLo/s44-p-k-no-ns-nd/photo.jpg,-96.58870429999999,,Dalrock Construction - Bathroom & kitchen Remodeling,Dalrock Construction Bathroom And Kitchen Remodeling,,,108491344119825104597,https://www.google.com/maps/contrib/108491344119825104597,Dalrock Construction - Bathroom & kitchen Remodeling,+1 214-392-2846,T-Mobile USA Inc.,mobile,https://lh3.googleusercontent.com/p/AF1QipMPyLTbAnKitkZWmVJDq7pttd50d2MiiiuHLKU7=w800-h500-k-no,56,ChIJYxrfOUUdTIYReHFcXxJCJrM,,,75048,,,"General contractor near Sachse, TX",,5.0,,,,,,,Texas,TX,5106 Orchard Dr,,"Bathroom remodeler, Cabinet store, Kitchen remodeler, Painter, Tile contractor",America/Chicago,Bathroom remodeler,,True,http://dalrockconstruction.com/,{'Thursday': ['8AM-8PM']},"Thursday,8AM,8PM"
{},"100 Crescent Ct Suite 700, Dallas, TX 75201",False,,OPERATIONAL,,12819069152539386572,Dallas,,,,,,,,,,,,,,,,,,,,,United States of America,US,Oak Lawn,,0x864e996cdb299033:0xb1e67b79d44722cc,8926cb9a597ffff,/g/11sj5j7csk,32.793921499999996,,,"https://www.google.com/maps/place/Virtue+Construction/@32.793921499999996,-96.8032836,14z/data=!4m8!1m2!2m1!1sVirtue+Construction!3m4!1s0x864e996cdb299033:0xb1e67b79d44722cc!8m2!3d32.793921499999996!4d-96.8032836","https://www.google.com/maps/place/Virtue+Construction/@32.793921499999996,-96.8032836,13.99z/data=!4m16!1m7!3m6!1s0x864e996cdb299033:0xb1e67b79d44722cc!2sVirtue+Construction!8m2!3d32.793921499999996!4d-96.8032836!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e996cdb299033:0xb1e67b79d44722cc!8m2!3d32.793921499999996!4d-96.8032836!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-MHBELtr6aHI/AAAAAAAAAAI/AAAAAAAAAAA/mjicGHqTfUA/s44-p-k-no-ns-nd/photo.jpg,-96.8032836,,Virtue Construction,Virtue Construction,,,118180525026642716051,https://www.google.com/maps/contrib/118180525026642716051,Virtue Construction,+1 817-349-1900,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wLYNN9IPZeC98qNNTpErVg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=132.49126&pitch=0&thumbfov=100,2,ChIJM5Ap22yZToYRzCJH1Hl75rE,,,75201,,,"General contractor near Sachse, TX",,3.0,,,,,,,Texas,TX,100 Crescent Ct Suite 700,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wLYNN9IPZeC98qNNTpErVg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=132.49126&pitch=0&thumbfov=100,Construction company,America/Chicago,Construction company,,True,,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{},"2500 N Houston St, Dallas, TX 75219",False,,OPERATIONAL,,4649854386574463920,Dallas,,Dallas,United States,"Full‑service concrete and construction company proudly serving North Texas, offering residential and commercial flatwork such as driveways, patios, foundations, parking lots, and curbs.",,,,Construction,,,,Crestrock Construction,,,,,TX,America/Chicago,,,United States of America,US,Oak Lawn,,0x482aa4788e1a3939:0x408799edb91013b0,8926cb9a58bffff,/g/11mkssc32r,32.789961999999996,,,"https://www.google.com/maps/place/Crestrock+Construction/@32.789961999999996,-96.80855749999999,14z/data=!4m8!1m2!2m1!1sCrestrock+Construction!3m4!1s0x482aa4788e1a3939:0x408799edb91013b0!8m2!3d32.789961999999996!4d-96.80855749999999","https://www.google.com/maps/place/Crestrock+Construction/@32.789961999999996,-96.80855749999999,13.99z/data=!4m16!1m7!3m6!1s0x482aa4788e1a3939:0x408799edb91013b0!2sCrestrock+Construction!8m2!3d32.789961999999996!4d-96.80855749999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x482aa4788e1a3939:0x408799edb91013b0!8m2!3d32.789961999999996!4d-96.80855749999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-3j0nK5NITjU/AAAAAAAAAAI/AAAAAAAAAAA/alHcSuh1GhU/s44-p-k-no-ns-nd/photo.jpg,-96.80855749999999,,Crestrock Construction,Crestrock Construction,,,115598502140015226686,https://www.google.com/maps/contrib/115598502140015226686,Crestrock Construction,+1 469-763-1350,AT&T,mobile,https://lh3.googleusercontent.com/p/AF1QipNXsc2s-PtkxaXRkcWjdHmtzt1AnJaNxR3EY97u=w800-h500-k-no,96,ChIJOTkajnikKkgRsBMQue2Zh0A,,,75219,,,"General contractor near Sachse, TX",,5.0,,,,,,,Texas,TX,2500 N Houston St,,"Concrete contractor, Asphalt contractor, Construction company, General contractor, Paving contractor",America/Chicago,Concrete contractor,,True,https://crestrockconstruction.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
{},"5001 Williford Rd, Sachse, TX 75048",False,,OPERATIONAL,,8029820324159294241,Sachse,,,,Looking for an expert remodeler contractor? Contact RCR Services for your remodel or home improvement needs.,,,,,False,Looking for an expert remodeler contractor? Contact RCR Services for your remodel or home improvement needs.,,Rcrservicesdallas,,,,,,,,,United States of America,US,,,0x864ebb41dcc84b45:0x6f6fa70a7fba0b21,8926c821233ffff,/g/11fd6dt_x5,32.9817871,,,"https://www.google.com/maps/place/RCR+Services/@32.9817871,-96.575987,14z/data=!4m8!1m2!2m1!1sRCR+Services!3m4!1s0x864ebb41dcc84b45:0x6f6fa70a7fba0b21!8m2!3d32.9817871!4d-96.575987","https://www.google.com/maps/place/RCR+Services/@32.9817871,-96.575987,13.99z/data=!4m16!1m7!3m6!1s0x864ebb41dcc84b45:0x6f6fa70a7fba0b21!2sRCR+Services!8m2!3d32.9817871!4d-96.575987!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ebb41dcc84b45:0x6f6fa70a7fba0b21!8m2!3d32.9817871!4d-96.575987!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-UQxGzUy1P5s/AAAAAAAAAAI/AAAAAAAAAAA/YiT2el8ItbE/s44-p-k-no-ns-nd/photo.jpg,-96.575987,,RCR Services,Rcr Services,,,109129227234107981827,https://www.google.com/maps/contrib/109129227234107981827,RCR Services,+1 214-287-8211,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipPBtN2ujdBeH4r6kocgZRuXY0Zz4oCGOMed_qKT=w800-h500-k-no,76,ChIJRUvI3EG7ToYRIQu6fwqnb28,,,75048,,,"General contractor near Sachse, TX",,4.8,,,,,,,Texas,TX,5001 Williford Rd,,General contractor,America/Chicago,General contractor,,True,http://rcrservicesdallas.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","325 North St. Paul Street Suite 3100, Dallas, TX 75201",False,,OPERATIONAL,,16930510535932998256,Dallas,,,,Prime Construction is a leading provider of professional roofing services. Contact us today to learn more about how we can help protect your home or business.,,,,,,Prime Construction is a leading provider of professional roofing services. Contact us today to learn more about how we can help protect your home or business.,,Primeconstructiongc,,,,,,,,75150,United States of America,US,City Center District,,0x66cdcc8f82ead71b:0xeaf541a1784b7270,8926cb9a5a7ffff,/g/11k3xwwycq,32.783333999999996,,,"https://www.google.com/maps/place/Prime+Construction+%26+General+Contractors+LLC/@32.783333999999996,-96.7973576,14z/data=!4m8!1m2!2m1!1sPrime+Construction+%26+General+Contractors+LLC!3m4!1s0x66cdcc8f82ead71b:0xeaf541a1784b7270!8m2!3d32.783333999999996!4d-96.7973576","https://www.google.com/maps/place/Prime+Construction+%26+General+Contractors+LLC/@32.783333999999996,-96.7973576,13.99z/data=!4m16!1m7!3m6!1s0x66cdcc8f82ead71b:0xeaf541a1784b7270!2sPrime+Construction+%26+General+Contractors+LLC!8m2!3d32.783333999999996!4d-96.7973576!16s%2Fg%2F11ckvg1dmb!3m7!1s0x66cdcc8f82ead71b:0xeaf541a1784b7270!8m2!3d32.783333999999996!4d-96.7973576!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-QDBmXhifqDY/AAAAAAAAAAI/AAAAAAAAAAA/e4ifhZwWBkI/s44-p-k-no-ns-nd/photo.jpg,-96.7973576,,Prime Construction & General Contractors LLC,Prime Construction And General Contractors,,,102344155683898266979,https://www.google.com/maps/contrib/102344155683898266979,Prime Construction & General Contractors LLC,+1 972-322-1690,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipMdoYF7PIho7gab3pMKmG0L3hfjU5FCSbAUX5kW=w800-h500-k-no,10,ChIJG9fqgo_MzWYRcHJLeKFB9eo,,,75201,,,"General contractor near Sachse, TX",,5.0,,,,,,,Texas,TX,325 North St. Paul Street Suite 3100,,"Construction company, Roofing contractor",America/Chicago,Construction company,,True,http://primeconstructiongc.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"2100 McKinney Ave Suite 1750, Dallas, TX 75201",False,,OPERATIONAL,,5587916915299665294,Dallas,,,,,,,,,,,,,,,,,,,,,United States of America,US,Oak Lawn,,0x864e99254825473f:0x4d8c44d412d5458e,8926cb9a597ffff,/g/1tdq6f6d,32.7917019,,,"https://www.google.com/maps/place/Preston+Pierce+Construction+Co/@32.7917019,-96.8023656,14z/data=!4m8!1m2!2m1!1sPreston+Pierce+Construction+Co!3m4!1s0x864e99254825473f:0x4d8c44d412d5458e!8m2!3d32.7917019!4d-96.8023656","https://www.google.com/maps/place/Preston+Pierce+Construction+Co/@32.7917019,-96.8023656,13.99z/data=!4m16!1m7!3m6!1s0x864e99254825473f:0x4d8c44d412d5458e!2sPreston+Pierce+Construction+Co!8m2!3d32.7917019!4d-96.8023656!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e99254825473f:0x4d8c44d412d5458e!8m2!3d32.7917019!4d-96.8023656!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.8023656,,Preston Pierce Construction Co,Preston Pierce Construction,,,,,Preston Pierce Construction Co,+1 214-468-9178,TIME WARNER CBLE INFO SVC (TX),fixed line,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-K9PaakSjU1BTVDro8O9Ow&cb_client=search.gws-prod.gps&w=800&h=500&yaw=144.46535&pitch=0&thumbfov=100,1,ChIJP0clSCWZToYRjkXVEtREjE0,,,75201,,,"General contractor near Sachse, TX",,5.0,,,,,,,Texas,TX,2100 McKinney Ave Suite 1750,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-K9PaakSjU1BTVDro8O9Ow&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=144.46535&pitch=0&thumbfov=100,Construction company,America/Chicago,Construction company,,False,,,
