name,name_for_emails,subtypes,category,phone,phone.whitepages_phones.lookup_type,phone.whitepages_phones.name,website,address,street,city,state_code,postal_code,rating,reviews,verified,email_1,email_1.emails_validator.status,email_1_full_name,email_1_first_name,email_1_last_name,email_1_title,email_2,email_2.emails_validator.status,phone_1,phone_1.whitepages_phones.lookup_type,phone_1.whitepages_phones.name,phone_1.whitepages_phones.phone_type,phone_2,phone_2.whitepages_phones.lookup_type,facebook,instagram,linkedin,company_insights.employees,company_insights.revenue,company_insights.industry,phone_normalized,niche
Moodheala skin and scalp,Moodheala Skin And Scalp,"Facial spa, Skin care clinic",Facial spa,+1 469-849-0968,,,https://moodheala.com/,"132 E Main St, Grand Prairie, TX 75050",132 E Main St,Grand Prairie,TX,75050,5,25,True,,,,,,,,,,,,,,,,,,,,,+14698490968,medspas
Moodheala skin and scalp,Moodheala Skin And Scalp,"Facial spa, Skin care clinic",Facial spa,+1 469-849-0968,,,https://moodheala.com/,"132 E Main St, Grand Prairie, TX 75050",132 E Main St,Grand Prairie,TX,75050,5,25,True,,,,,,,,,,,,,,,,,,,,,+14698490968,medspas
Revive Primary Care & Med Spa - Highland Park,Revive Primary Care And Med Spa Highland Park,"Medical clinic, Facial spa, IV therapy service, Weight loss service",Medical clinic,+1 469-638-9368,,,https://revivepcms.com/highland-park/,"3330 Douglas Ave, Dallas, TX 75219",3330 Douglas Ave,Dallas,TX,75219,4.8,216,True,,,,,,,,,,,,,,,,,,,,HEALTH_WELLNESS_AND_FITNESS,+14696389368,medspas
Revive Primary Care & Med Spa - Highland Park,Revive Primary Care And Med Spa Highland Park,"Medical clinic, Facial spa, IV therapy service, Weight loss service",Medical clinic,+1 469-638-9368,,,https://revivepcms.com/highland-park/,"3330 Douglas Ave, Dallas, TX 75219",3330 Douglas Ave,Dallas,TX,75219,4.8,216,True,,,,,,,,,,,,,,,,,,,,HEALTH_WELLNESS_AND_FITNESS,+14696389368,medspas
Revive Primary Care & Med Spa - Highland Park,Revive Primary Care And Med Spa Highland Park,"Medical clinic, Facial spa, IV therapy service, Weight loss service",Medical clinic,+1 469-638-9368,,,https://revivepcms.com/highland-park/,"3330 Douglas Ave, Dallas, TX 75219",3330 Douglas Ave,Dallas,TX,75219,4.8,216,True,,,,,,,,,,,,,,,,,,,,HEALTH_WELLNESS_AND_FITNESS,+14696389368,medspas
DFW LUXE AESTHETICS,Dfw Luxe Aesthetics,Skin care clinic,Skin care clinic,+1 972-591-8008,,,https://dfwluxeaesthetics.square.site/,"1205 Castle St #110, Dallas, TX 75208",1205 Castle St #110,Dallas,TX,75208,4.9,33,True,,,,,,,,,,,,,,,,,,10000,1000000000,,+19725918008,medspas
DFW LUXE AESTHETICS,Dfw Luxe Aesthetics,Skin care clinic,Skin care clinic,+1 972-591-8008,,,https://dfwluxeaesthetics.square.site/,"1205 Castle St #110, Dallas, TX 75208",1205 Castle St #110,Dallas,TX,75208,4.9,33,True,,,,,,,,,,,,,,,,,,10000,1000000000,,+19725918008,medspas
La Lueur Health & Wellness,La Lueur Health And Wellness,"Medical spa, Medical clinic",Medical clinic,+1 214-377-8490,,,https://lalueurhw.com/,"1636 N Hampton Rd #104, DeSoto, TX 75115",1636 N Hampton Rd #104,DeSoto,TX,75115,5,152,True,,,,,,,,,,,,,,,,,,,,,+12143778490,medspas
La Lueur Health & Wellness,La Lueur Health And Wellness,"Medical spa, Medical clinic",Medical clinic,+1 214-377-8490,,,https://lalueurhw.com/,"1636 N Hampton Rd #104, DeSoto, TX 75115",1636 N Hampton Rd #104,DeSoto,TX,75115,5,152,True,,,,,,,,,,,,,,,,,,,,,+12143778490,medspas
Formula Wellness Uptown (West Village),Formula Wellness Uptown West Village,"Medical spa, Wellness center",Wellness center,+1 214-432-5700,,,https://formulawellness.com/locations/dallas-tx-uptown-west-village/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Ddallas3600-practice-website,"3600 McKinney Ave, Dallas, TX 75204",3600 McKinney Ave,Dallas,TX,75204,4.8,198,True,,,,,,,,,,,,,,,,,,,,,+12144325700,medspas
Formula Wellness Uptown (West Village),Formula Wellness Uptown West Village,"Medical spa, Wellness center",Wellness center,+1 214-432-5700,,,https://formulawellness.com/locations/dallas-tx-uptown-west-village/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Ddallas3600-practice-website,"3600 McKinney Ave, Dallas, TX 75204",3600 McKinney Ave,Dallas,TX,75204,4.8,198,True,,,,,,,,,,,,,,,,,,,,,+12144325700,medspas
Formula Wellness Uptown (West Village),Formula Wellness Uptown West Village,"Medical spa, Wellness center",Wellness center,+1 214-432-5700,,,https://formulawellness.com/locations/dallas-tx-uptown-west-village/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Ddallas3600-practice-website,"3600 McKinney Ave, Dallas, TX 75204",3600 McKinney Ave,Dallas,TX,75204,4.8,198,True,,,,,,,,,,,,,,,,,,,,,+12144325700,medspas
Elite Med Spa,Elite Med Spa,Medical spa,Medical spa,+1 817-346-7772,,,https://elitemedspaoftexas.com/,"4601 Bryant Irvin Rd Suite 121, Fort Worth, TX 76132",4601 Bryant Irvin Rd Suite 121,Fort Worth,TX,76132,4.3,15,True,,,,,,,,,,,,,,,,,,,,,+18173467772,medspas
Total Med Solutions,Total Med Solutions,Medical spa,Medical spa,+1 214-522-2887,,,https://totalmedsolutions.com/,"5610 Lemmon Ave # D, Dallas, TX 75209",5610 Lemmon Ave # D,Dallas,TX,75209,4.8,321,True,,,,,,,,,,,,,,,,,,50,10000000,HOSPITAL_HEALTH_CARE,+12145222887,medspas
Total Med Solutions,Total Med Solutions,Medical spa,Medical spa,+1 214-522-2887,,,https://totalmedsolutions.com/,"5610 Lemmon Ave # D, Dallas, TX 75209",5610 Lemmon Ave # D,Dallas,TX,75209,4.8,321,True,,,,,,,,,,,,,,,,,,50,10000000,HOSPITAL_HEALTH_CARE,+12145222887,medspas
Total Med Solutions,Total Med Solutions,Medical spa,Medical spa,+1 214-522-2887,,,https://totalmedsolutions.com/,"5610 Lemmon Ave # D, Dallas, TX 75209",5610 Lemmon Ave # D,Dallas,TX,75209,4.8,321,True,,,,,,,,,,,,,,,,,,50,10000000,HOSPITAL_HEALTH_CARE,+12145222887,medspas
Timeless Beauty Med Spa,Timeless Beauty Med Spa,"Medical spa, Facial spa, Skin care clinic, Spa, Wellness program",Medical spa,+1 682-816-7279,,,https://www.timelessbeautytx.com/,"111 W Davis St Suite 160, Loft 13, Dallas, TX 75208","111 W Davis St Suite 160, Loft 13",Dallas,TX,75208,4.8,77,True,,,,,,,,,,,,,,,,,,,,,+16828167279,medspas
Timeless Beauty Med Spa,Timeless Beauty Med Spa,"Medical spa, Facial spa, Skin care clinic, Spa, Wellness program",Medical spa,+1 682-816-7279,,,https://www.timelessbeautytx.com/,"111 W Davis St Suite 160, Loft 13, Dallas, TX 75208","111 W Davis St Suite 160, Loft 13",Dallas,TX,75208,4.8,77,True,,,,,,,,,,,,,,,,,,,,,+16828167279,medspas
Premier MEDSPA Dallas,Premier Medspa Dallas,Permanent make-up clinic,Permanent make-up clinic,+1 937-818-1645,,,http://www.premiermedspa.com/,"5301 Alpha Rd Suite 47, Dallas, TX 75240",5301 Alpha Rd Suite 47,Dallas,TX,75240,5,6,False,,,,,,,,,,,,,,,,,,,,,+19378181645,medspas
Premier MEDSPA Dallas,Premier Medspa Dallas,Permanent make-up clinic,Permanent make-up clinic,+1 937-818-1645,,,http://www.premiermedspa.com/,"5301 Alpha Rd Suite 47, Dallas, TX 75240",5301 Alpha Rd Suite 47,Dallas,TX,75240,5,6,False,,,,,,,,,,,,,,,,,,,,,+19378181645,medspas
InjectCo MedSpa Dallas,Injectco Medspa Dallas,"Medical spa, Facial spa, Hair replacement service, Men's health physician, Women's health clinic, Skin care clinic, Weight loss service, Wellness center",Medical spa,+1 214-216-1033,,,https://injectco.com/services/med-spa-dallas-tx/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-dallas,"2520 N Carroll Ave, Dallas, TX 75204",2520 N Carroll Ave,Dallas,TX,75204,5,141,True,,,,,,,,,,,,,,,,,,,,,+12142161033,medspas
InjectCo MedSpa Dallas,Injectco Medspa Dallas,"Medical spa, Facial spa, Hair replacement service, Men's health physician, Women's health clinic, Skin care clinic, Weight loss service, Wellness center",Medical spa,+1 214-216-1033,,,https://injectco.com/services/med-spa-dallas-tx/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-dallas,"2520 N Carroll Ave, Dallas, TX 75204",2520 N Carroll Ave,Dallas,TX,75204,5,141,True,,,,,,,,,,,,,,,,,,,,,+12142161033,medspas
European Skincare & Med Spa,European Skincare And Med Spa,"Medical spa, Day spa, Facial spa, Massage therapist",Medical spa,+1 817-731-0707,,,http://euroskincare.com/,"6038 Camp Bowie Blvd, Fort Worth, TX 76116",6038 Camp Bowie Blvd,Fort Worth,TX,76116,4.4,116,True,,,,,,,,,,,,,,,,,,10,10000000,HEALTH_WELLNESS_AND_FITNESS,+18177310707,medspas
European Skincare & Med Spa,European Skincare And Med Spa,"Medical spa, Day spa, Facial spa, Massage therapist",Medical spa,+1 817-731-0707,,,http://euroskincare.com/,"6038 Camp Bowie Blvd, Fort Worth, TX 76116",6038 Camp Bowie Blvd,Fort Worth,TX,76116,4.4,116,True,,,,,,,,,,,,,,,,,,10,10000000,HEALTH_WELLNESS_AND_FITNESS,+18177310707,medspas
European Skincare & Med Spa,European Skincare And Med Spa,"Medical spa, Day spa, Facial spa, Massage therapist",Medical spa,+1 817-731-0707,,,http://euroskincare.com/,"6038 Camp Bowie Blvd, Fort Worth, TX 76116",6038 Camp Bowie Blvd,Fort Worth,TX,76116,4.4,116,True,,,,,,,,,,,,,,,,,,10,10000000,HEALTH_WELLNESS_AND_FITNESS,+18177310707,medspas
Unicorn MedSpa,Unicorn Medspa,Medical spa,Medical spa,+1 214-919-3055,,,http://www.unicornmedspa.com/,"2811 McKinney Ave #22, Dallas, TX 75204",2811 McKinney Ave #22,Dallas,TX,75204,4.8,292,True,,,,,,,,,,,,,,,,,,,,,+12149193055,medspas
Unicorn MedSpa,Unicorn Medspa,Medical spa,Medical spa,+1 214-919-3055,,,http://www.unicornmedspa.com/,"2811 McKinney Ave #22, Dallas, TX 75204",2811 McKinney Ave #22,Dallas,TX,75204,4.8,292,True,,,,,,,,,,,,,,,,,,,,,+12149193055,medspas
Vitalyc Medspa | Oak Lawn,Vitalyc Medspa | Oak Lawn,Medical spa,Medical spa,+1 469-772-8716,,,http://www.vitalyc.com/,"3303 Lee Pkwy Suite 103, Dallas, TX 75219",3303 Lee Pkwy Suite 103,Dallas,TX,75219,5,28,True,,,,,,,,,,,,,,,,,,10,1000000,,+14697728716,medspas
Vitalyc Medspa | Oak Lawn,Vitalyc Medspa | Oak Lawn,Medical spa,Medical spa,+1 469-772-8716,,,http://www.vitalyc.com/,"3303 Lee Pkwy Suite 103, Dallas, TX 75219",3303 Lee Pkwy Suite 103,Dallas,TX,75219,5,28,True,,,,,,,,,,,,,,,,,,10,1000000,,+14697728716,medspas
Vitalyc Medspa | Oak Lawn,Vitalyc Medspa | Oak Lawn,Medical spa,Medical spa,+1 469-772-8716,,,http://www.vitalyc.com/,"3303 Lee Pkwy Suite 103, Dallas, TX 75219",3303 Lee Pkwy Suite 103,Dallas,TX,75219,5,28,True,,,,,,,,,,,,,,,,,,10,1000000,,+14697728716,medspas
Aurum Health,Aurum Health,"Medical spa, Tanning salon",Medical spa,+1 214-865-7800,,,http://www.aurumhealth.com/,"4300 N Central Expy #110, Dallas, TX 75206",4300 N Central Expy #110,Dallas,TX,75206,4.9,244,True,,,,,,,,,,,,,,,,,,,,,+12148657800,medspas
dermani MEDSPA Dallas (Preston Hollow),Dermani Medspa Dallas Preston Hollow,"Medical spa, Facial spa, Laser hair removal service",Medical spa,+1 214-753-8650,,,https://dermanimedspa.com/dallas-tx-preston-hollow/,"11661 Preston Rd Suite 210, Dallas, TX 75230",11661 Preston Rd Suite 210,Dallas,TX,75230,4.9,435,True,,,,,,,,,,,,,,,,,,50,10000000,,+12147538650,medspas
dermani MEDSPA Dallas (Preston Hollow),Dermani Medspa Dallas Preston Hollow,"Medical spa, Facial spa, Laser hair removal service",Medical spa,+1 214-753-8650,,,https://dermanimedspa.com/dallas-tx-preston-hollow/,"11661 Preston Rd Suite 210, Dallas, TX 75230",11661 Preston Rd Suite 210,Dallas,TX,75230,4.9,435,True,,,,,,,,,,,,,,,,,,50,10000000,,+12147538650,medspas
dermani MEDSPA Dallas (Preston Hollow),Dermani Medspa Dallas Preston Hollow,"Medical spa, Facial spa, Laser hair removal service",Medical spa,+1 214-753-8650,,,https://dermanimedspa.com/dallas-tx-preston-hollow/,"11661 Preston Rd Suite 210, Dallas, TX 75230",11661 Preston Rd Suite 210,Dallas,TX,75230,4.9,435,True,,,,,,,,,,,,,,,,,,50,10000000,,+12147538650,medspas
Hiatus Day Spa • Med Spa,Hiatus Day Spa • Med Spa,"Day spa, Eyebrow bar, Facial spa, Massage spa, Massage therapist, Nail salon, Waxing hair removal service",Day spa,+1 817-984-2200,,,https://www.hiatusspa.com/location/fort-worth,"2859 Crockett St, Fort Worth, TX 76107",2859 Crockett St,Fort Worth,TX,76107,4.5,184,True,,,,,,,,,,,,,,,,,,200,10000000,HEALTH_WELLNESS_AND_FITNESS,+18179842200,medspas
Hiatus Day Spa • Med Spa,Hiatus Day Spa • Med Spa,"Day spa, Eyebrow bar, Facial spa, Massage spa, Massage therapist, Nail salon, Waxing hair removal service",Day spa,+1 817-984-2200,,,https://www.hiatusspa.com/location/fort-worth,"2859 Crockett St, Fort Worth, TX 76107",2859 Crockett St,Fort Worth,TX,76107,4.5,184,True,,,,,,,,,,,,,,,,,,200,10000000,HEALTH_WELLNESS_AND_FITNESS,+18179842200,medspas
Hiatus Day Spa • Med Spa,Hiatus Day Spa • Med Spa,"Day spa, Eyebrow bar, Facial spa, Massage spa, Massage therapist, Nail salon, Waxing hair removal service",Day spa,+1 817-984-2200,,,https://www.hiatusspa.com/location/fort-worth,"2859 Crockett St, Fort Worth, TX 76107",2859 Crockett St,Fort Worth,TX,76107,4.5,184,True,,,,,,,,,,,,,,,,,,200,10000000,HEALTH_WELLNESS_AND_FITNESS,+18179842200,medspas
Vitalyc Medspa | Highland Park,Vitalyc Medspa | Highland Park,Applied behavior analysis therapist,Applied behavior analysis therapist,+1 972-954-6422,,,https://www.vitalyc.com/locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle%2Bmy%2Bbusiness,"6915 Preston Rd, Dallas, TX 75205",6915 Preston Rd,Dallas,TX,75205,4.8,508,True,,,,,,,,,,,,,,,,,,10,1000000,,+19729546422,medspas
Vitalyc Medspa | Highland Park,Vitalyc Medspa | Highland Park,Applied behavior analysis therapist,Applied behavior analysis therapist,+1 972-954-6422,,,https://www.vitalyc.com/locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle%2Bmy%2Bbusiness,"6915 Preston Rd, Dallas, TX 75205",6915 Preston Rd,Dallas,TX,75205,4.8,508,True,,,,,,,,,,,,,,,,,,10,1000000,,+19729546422,medspas
Vitalyc Medspa | Highland Park,Vitalyc Medspa | Highland Park,Applied behavior analysis therapist,Applied behavior analysis therapist,+1 972-954-6422,,,https://www.vitalyc.com/locations/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle%2Bmy%2Bbusiness,"6915 Preston Rd, Dallas, TX 75205",6915 Preston Rd,Dallas,TX,75205,4.8,508,True,,,,,,,,,,,,,,,,,,10,1000000,,+19729546422,medspas
Skinique Med Spa & Wellness,Skinique Med Spa And Wellness,"Medical spa, Esthetics service, Facial spa, Laser hair removal service, Weight loss service, Wellness center",Medical spa,+1 817-484-0300,,,http://www.skiniquemedspa.com/,"3160 N Tarrant Pkwy #404, Fort Worth, TX 76177",3160 N Tarrant Pkwy #404,Fort Worth,TX,76177,4.5,106,True,,,,,,,,,,,,,,,,,,10,1000000,,+18174840300,medspas
Rejuvia Wellness and Medical Spa,Rejuvia Wellness And Medical Spa,"Medical spa, Cosmetics industry, Facial spa, Health and beauty shop, Laser hair removal service, Skin care clinic, Waxing hair removal service, Wellness center",Medical spa,+1 214-833-7108,,,https://rejuviawellness.com/,"2815 Allen St #122, Dallas, TX 75204",2815 Allen St #122,Dallas,TX,75204,4.6,399,True,,,,,,,,,,,,,,,,,,,,Medical Spa / Wellness,+12148337108,medspas
SkinSpaMED,Skinspamed,"Medical spa, Laser hair removal service",Medical spa,+1 972-392-3895,,,http://skinspamed.com/,"5330 Alpha Rd #100, Dallas, TX 75240",5330 Alpha Rd #100,Dallas,TX,75240,4.9,415,True,,,,,,,,,,,,,,,,,,10,1000000,,+19723923895,medspas
SkinSpaMED,Skinspamed,"Medical spa, Laser hair removal service",Medical spa,+1 972-392-3895,,,http://skinspamed.com/,"5330 Alpha Rd #100, Dallas, TX 75240",5330 Alpha Rd #100,Dallas,TX,75240,4.9,415,True,,,,,,,,,,,,,,,,,,10,1000000,,+19723923895,medspas
Olysis Med Spa,Olysis Med Spa,"Electrolysis hair removal service, Facial spa, Hair removal service",Electrolysis hair removal service,+1 682-593-1442,,,https://www.olysismedspa.com/,"4245 N Central Expy Suite 200, Dallas, TX 75206",4245 N Central Expy Suite 200,Dallas,TX,75206,4.9,153,True,,,,,,,,,,,,,,,,,,,,Med Spa / Aesthetic Wellness,+16825931442,medspas
Ultimate Image MedSpa,Ultimate Image Medspa,"Laser hair removal service, Facial spa, Hair removal service, Medical spa, Skin care clinic, Spa",Laser hair removal service,+1 972-800-2127,,,http://www.ultimateimagemedspa.com/,"8604 Greenville Ave STE 102, Dallas, TX 75243",8604 Greenville Ave STE 102,Dallas,TX,75243,4.9,478,True,,,,,,,,,,,,,,,,,,,,,+19728002127,medspas
Ultimate Image MedSpa,Ultimate Image Medspa,"Laser hair removal service, Facial spa, Hair removal service, Medical spa, Skin care clinic, Spa",Laser hair removal service,+1 972-800-2127,,,http://www.ultimateimagemedspa.com/,"8604 Greenville Ave STE 102, Dallas, TX 75243",8604 Greenville Ave STE 102,Dallas,TX,75243,4.9,478,True,,,,,,,,,,,,,,,,,,,,,+19728002127,medspas
MNML Med Spa,Mnml Med Spa,Medical spa,Medical spa,+1 469-247-0818,,,https://www.mnmlmedspa.com/,"2360 Campbell Creek Blvd #530, Richardson, TX 75082",2360 Campbell Creek Blvd #530,Richardson,TX,75082,4.8,40,True,,,,,,,,,,,,,,,,,,,,HEALTH_WELLNESS_AND_FITNESS,+14692470818,medspas
Chameleon Medical Spa,Chameleon Medical Spa,"Medical spa, Day spa",Medical spa,+1 972-296-2045,,,https://www.chameleonmedspa.com/,"2811 Duke of Gloucester St Ste. 101, DeSoto, TX 75115",2811 Duke of Gloucester St Ste. 101,DeSoto,TX,75115,4.9,146,True,,,,,,,,,,,,,,,,,,10,1000000,HOSPITAL_HEALTH_CARE,+19722962045,medspas
Maison Sorelle Medspa at Bishop Arts,Maison Sorelle Medspa At Bishop Arts,Medical spa,Medical spa,+1 469-309-9195,,,https://www.maisonsorellemedspa.com/,"1006 N Bishop Ave, Dallas, TX 75208",1006 N Bishop Ave,Dallas,TX,75208,5,19,True,,,,,,,,,,,,,,,,,,,,Medical Spa,+14693099195,medspas
LaserAway Fort Worth,Laseraway Fort Worth,"Laser hair removal service, Hair removal service, Health and beauty shop, Medical spa, Skin care clinic, Tattoo removal service",Laser hair removal service,+1 682-224-8222,,,https://www.laseraway.com/locations/tx/fort-worth/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dwebsite-link,"2600 W 7th St Suite 102, Fort Worth, TX 76107",2600 W 7th St Suite 102,Fort Worth,TX,76107,4.6,592,True,,,,,,,,,,,,,,,,,,1000,250000000,,+16822248222,medspas
LaserAway Fort Worth,Laseraway Fort Worth,"Laser hair removal service, Hair removal service, Health and beauty shop, Medical spa, Skin care clinic, Tattoo removal service",Laser hair removal service,+1 682-224-8222,,,https://www.laseraway.com/locations/tx/fort-worth/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dwebsite-link,"2600 W 7th St Suite 102, Fort Worth, TX 76107",2600 W 7th St Suite 102,Fort Worth,TX,76107,4.6,592,True,,,,,,,,,,,,,,,,,,1000,250000000,,+16822248222,medspas
LaserAway Fort Worth,Laseraway Fort Worth,"Laser hair removal service, Hair removal service, Health and beauty shop, Medical spa, Skin care clinic, Tattoo removal service",Laser hair removal service,+1 682-224-8222,,,https://www.laseraway.com/locations/tx/fort-worth/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dwebsite-link,"2600 W 7th St Suite 102, Fort Worth, TX 76107",2600 W 7th St Suite 102,Fort Worth,TX,76107,4.6,592,True,,,,,,,,,,,,,,,,,,1000,250000000,,+16822248222,medspas
Beulah MedSpa,Beulah Medspa,Medical spa,Medical spa,+1 469-903-6421,,,https://beulahmedspa.com/,"1534 N Hampton Rd suite 300, DeSoto, TX 75115",1534 N Hampton Rd suite 300,DeSoto,TX,75115,5,44,True,,,,,,,,,,,,,,,,,,,,,+14699036421,medspas
The Skin Bungalow,The Skin Bungalow,Medical spa,Medical spa,+1 469-412-9553,,,https://www.theskinbungalow.com/,"409 N Tyler St Suite B, Dallas, TX 75208",409 N Tyler St Suite B,Dallas,TX,75208,5,34,True,,,,,,,,,,,,,,,,,,,,,+14694129553,medspas
Core Rejuvenation Wellness and MedSpa,Core Rejuvenation Wellness And Medspa,"Medical spa, Skin care clinic, Tattoo removal service, Weight loss service",Medical spa,+1 682-772-9007,,,https://corerejuvenationmedspa.com/%3Futm_source%3DGBP%26utm_medium%3Dgoogle%2Bmaps,"309 Regency Pkwy Suite 107, Mansfield, TX 76063",309 Regency Pkwy Suite 107,Mansfield,TX,76063,4.9,120,True,,,,,,,,,,,,,,,,,,,,,+16827729007,medspas
InjectCo MedSpa Colleyville,Injectco Medspa Colleyville,"Medical spa, Facial spa, Hair replacement service, Men's health physician, Women's health clinic, Skin care clinic, Weight loss service, Wellness center",Medical spa,+1 817-533-7676,,,https://injectco.com/services/med-spa-colleyville-tx/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-colleyville,"6222 Colleyville Blvd # B, Colleyville, TX 76034",6222 Colleyville Blvd # B,Colleyville,TX,76034,4.9,150,True,,,,,,,,,,,,,,,,,,,,,+18175337676,medspas
InjectCo MedSpa Colleyville,Injectco Medspa Colleyville,"Medical spa, Facial spa, Hair replacement service, Men's health physician, Women's health clinic, Skin care clinic, Weight loss service, Wellness center",Medical spa,+1 817-533-7676,,,https://injectco.com/services/med-spa-colleyville-tx/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-colleyville,"6222 Colleyville Blvd # B, Colleyville, TX 76034",6222 Colleyville Blvd # B,Colleyville,TX,76034,4.9,150,True,,,,,,,,,,,,,,,,,,,,,+18175337676,medspas
Clinica Medica Salve,Clinica Medica Salve,"Family practice physician, Alternative medicine practitioner, Esthetics service, Facial spa, IV therapy service, Laser hair removal service, Women's health clinic, Weight loss service",Family practice physician,+1 214-235-0607,,,https://clinicamedicasalve.com/,"217 W Main St Suite# 110, Grand Prairie, TX 75050",217 W Main St Suite# 110,Grand Prairie,TX,75050,5,370,True,,,,,,,,,,,,,,,,,,,,,+12142350607,medspas
MyBliss Wellness,Mybliss Wellness,Medical spa,Medical spa,+1 512-466-2916,,,https://lovemybliss.com/,"202 S Tyler St, Dallas, TX 75208",202 S Tyler St,Dallas,TX,75208,5,37,True,,,,,,,,,,,,,,,,,,,,HEALTH_WELLNESS_AND_FITNESS,+15124662916,medspas
MyBliss Wellness,Mybliss Wellness,Medical spa,Medical spa,+1 512-466-2916,,,https://lovemybliss.com/,"202 S Tyler St, Dallas, TX 75208",202 S Tyler St,Dallas,TX,75208,5,37,True,,,,,,,,,,,,,,,,,,,,HEALTH_WELLNESS_AND_FITNESS,+15124662916,medspas
Sleek Aesthetics Medspa-Dallas,Sleek Aesthetics Medspa Dallas,Medical spa,Medical spa,+1 469-809-1991,,,https://www.sleek-aesthetics.com/,"5203 Alpha Rd Suite 100 Studio 55, Dallas, TX 75240",5203 Alpha Rd Suite 100 Studio 55,Dallas,TX,75240,5,69,True,,,,,,,,,,,,,,,,,,,,,+14698091991,medspas
Sleek Aesthetics Medspa-Dallas,Sleek Aesthetics Medspa Dallas,Medical spa,Medical spa,+1 469-809-1991,,,https://www.sleek-aesthetics.com/,"5203 Alpha Rd Suite 100 Studio 55, Dallas, TX 75240",5203 Alpha Rd Suite 100 Studio 55,Dallas,TX,75240,5,69,True,,,,,,,,,,,,,,,,,,,,,+14698091991,medspas
Laser Bar Medspa,Laser Bar Medspa,Medical spa,Medical spa,+1 469-396-8514,,,https://laserbarandaesthetics.com/,"3110 Swiss Ave, Dallas, TX 75204",3110 Swiss Ave,Dallas,TX,75204,5,44,True,,,,,,,,,,,,,,,,,,,,,+14693968514,medspas
Laser Bar Medspa,Laser Bar Medspa,Medical spa,Medical spa,+1 469-396-8514,,,https://laserbarandaesthetics.com/,"3110 Swiss Ave, Dallas, TX 75204",3110 Swiss Ave,Dallas,TX,75204,5,44,True,,,,,,,,,,,,,,,,,,,,,+14693968514,medspas
Laser Bar Medspa,Laser Bar Medspa,Medical spa,Medical spa,+1 469-396-8514,,,https://laserbarandaesthetics.com/,"3110 Swiss Ave, Dallas, TX 75204",3110 Swiss Ave,Dallas,TX,75204,5,44,True,,,,,,,,,,,,,,,,,,,,,+14693968514,medspas
Miss Botox Fort Worth,Miss Botox Fort Worth,Medical spa,Medical spa,+1 817-528-9899,,,https://www.missbotoxfortworth.com/,"1327 Hemphill St #200a, Fort Worth, TX 76104",1327 Hemphill St #200a,Fort Worth,TX,76104,4.7,26,True,,,,,,,,,,,,,,,,,,10,1000000,,+18175289899,medspas
Fabutopia Medspa & Aesthetics,Fabutopia Medspa And Aesthetics,Medical spa,Medical spa,+1 214-339-5336,,,http://www.fabutopiamedspa.com/,"2301 S Hampton Rd, Dallas, TX 75224",2301 S Hampton Rd,Dallas,TX,75224,4.8,38,True,,,,,,,,,,,,,,,,,,,,CONSUMER_SERVICES,+12143395336,medspas
North DFW Laser Aesthetics,North Dfw Laser Aesthetics,Medical spa,Medical spa,+1 214-984-7576,,,http://dfw-laseraesthetics.com/,"204 W Bedford Euless Rd # 107, Hurst, TX 76053",204 W Bedford Euless Rd # 107,Hurst,TX,76053,4.5,143,True,,,,,,,,,,,,,,,,,,,,,+12149847576,medspas
North DFW Laser Aesthetics,North Dfw Laser Aesthetics,Medical spa,Medical spa,+1 214-984-7576,,,http://dfw-laseraesthetics.com/,"204 W Bedford Euless Rd # 107, Hurst, TX 76053",204 W Bedford Euless Rd # 107,Hurst,TX,76053,4.5,143,True,,,,,,,,,,,,,,,,,,,,,+12149847576,medspas
