about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Accessibility': {'Wheelchair accessible parking lot': True}},"3615 Dividend Dr, Garland, TX 75042",False,,OPERATIONAL,,10570019747421571294,Garland,3615 Dividend Drive,Garland,United States,"Longhorn Foundation Repair is a company that specializes in providing honest, reliable, and time-proven methods of repair for residential and small commercial slab on grade or pier & beam foundations. They also offer drainage correction services. Unlik...",10.0,,,CONSTRUCTION,False,"Longhorn Foundation Repair is a company that specializes in providing honest, reliable, and time-proven methods of repair for residential and small commercial slab on grade or pier & beam foundations. They also offer drainage correction services. Unlik...",,Longhorn Foundation Repair,,,,1000000.0,TX,,,75042,United States of America,US,,,0x864c1e2ed8eaaaab:0x92b040f539ed48de,8926c829c27ffff,/g/11f63x9w0w,32.898977099999996,,,"https://www.google.com/maps/place/Longhorn+Foundation+Repair+LLC/@32.898977099999996,-96.68581739999999,14z/data=!4m8!1m2!2m1!1sLonghorn+Foundation+Repair+LLC!3m4!1s0x864c1e2ed8eaaaab:0x92b040f539ed48de!8m2!3d32.898977099999996!4d-96.68581739999999","https://www.google.com/maps/place/Longhorn+Foundation+Repair+LLC/@32.898977099999996,-96.68581739999999,13.99z/data=!4m16!1m7!3m6!1s0x864c1e2ed8eaaaab:0x92b040f539ed48de!2sLonghorn+Foundation+Repair+LLC!8m2!3d32.898977099999996!4d-96.68581739999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1e2ed8eaaaab:0x92b040f539ed48de!8m2!3d32.898977099999996!4d-96.68581739999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-XdD-_pqV2pU/AAAAAAAAAAI/AAAAAAAAAAA/h1xKAlb6u9U/s44-p-k-no-ns-nd/photo.jpg,-96.68581739999999,,Longhorn Foundation Repair LLC,Longhorn Foundation Repair,,,116655981326388815621,https://www.google.com/maps/contrib/116655981326388815621,Longhorn Foundation Repair LLC,+1 972-276-2480,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotiSihb78mdMlt8wKT478xNC7Uzn9Og3Zcmn9AiGP8eWDCoUKESwddIHDK_x0PLx-eDQudK71ltEfH2kuuTo0UuiAhiF4VeXk6uaYZ9h48VyMKBSd2SzheVfSwQGS06EhwXHoavg=w800-h500-k-no,6,ChIJq6rq2C4eTIYR3kjtOfVAsJI,,,75042,,,"Foundation repair near Garland, TX",,3.6,,,,,,,Texas,TX,3615 Dividend Dr,,Consultant,America/Chicago,Consultant,,True,http://longhornfoundationrepair.com/,{'Thursday': ['8:30AM-5PM']},"Thursday,8:30AM,5PM"
{},"714 E Ridgewood Dr, Garland, TX 75041",False,,OPERATIONAL,,9879410257604592130,Garland,,,,,,,,,,,,,,,,,,,,,United States of America,US,Monica Park,,0x864ea7765b095555:0x891ab74932df4202,8926c828813ffff,/g/11h7v7nsfq,32.888702099999996,,,"https://www.google.com/maps/place/Liberation+Foundation+Repair/@32.888702099999996,-96.6232089,14z/data=!4m8!1m2!2m1!1sLiberation+Foundation+Repair!3m4!1s0x864ea7765b095555:0x891ab74932df4202!8m2!3d32.888702099999996!4d-96.6232089","https://www.google.com/maps/place/Liberation+Foundation+Repair/@32.888702099999996,-96.6232089,13.99z/data=!4m16!1m7!3m6!1s0x864ea7765b095555:0x891ab74932df4202!2sLiberation+Foundation+Repair!8m2!3d32.888702099999996!4d-96.6232089!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea7765b095555:0x891ab74932df4202!8m2!3d32.888702099999996!4d-96.6232089!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.6232089,,Liberation Foundation Repair,Liberation Foundation Repair,,,,,Liberation Foundation Repair,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=96RDQTNeXZsuE8e-_oIzUA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=168.15033&pitch=0&thumbfov=100,1,ChIJVVUJW3anToYRAkLfMkm3Gok,,,75041,,,"Foundation repair near Garland, TX",,3.0,,,,,,,Texas,TX,714 E Ridgewood Dr,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=96RDQTNeXZsuE8e-_oIzUA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=168.15033&pitch=0&thumbfov=100,Contractor,America/Chicago,Contractor,,False,,,
{'Accessibility': {'Wheelchair accessible parking lot': True}},"310 E Interstate 30, Garland, TX 75043",False,,OPERATIONAL,,13797931656274234411,Garland,,,,We Are One Of The Reliable Foundation Repair Garland Locals Can Rely On! Contact Us Today For Your Garland Foundation Repair Needs!,,,,,False,We Are One Of The Reliable Foundation Repair Garland Locals Can Rely On! Contact Us Today For Your Garland Foundation Repair Needs!,,Foundationrepairgarland,,,,,,,,,United States of America,US,,,0x89ac5fbdb639380b:0xbf7c19bc9f57cc2b,8926c82d427ffff,/g/1tdlj4v4,32.847510899999996,,,"https://www.google.com/maps/place/Cowboy+Hat+Capital+Foundation+Repair+Co/@32.847510899999996,-96.5747937,14z/data=!4m8!1m2!2m1!1sCowboy+Hat+Capital+Foundation+Repair+Co!3m4!1s0x89ac5fbdb639380b:0xbf7c19bc9f57cc2b!8m2!3d32.847510899999996!4d-96.5747937","https://www.google.com/maps/place/Cowboy+Hat+Capital+Foundation+Repair+Co/@32.847510899999996,-96.5747937,13.99z/data=!4m16!1m7!3m6!1s0x89ac5fbdb639380b:0xbf7c19bc9f57cc2b!2sCowboy+Hat+Capital+Foundation+Repair+Co!8m2!3d32.847510899999996!4d-96.5747937!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89ac5fbdb639380b:0xbf7c19bc9f57cc2b!8m2!3d32.847510899999996!4d-96.5747937!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-vWHGXUg6qdc/AAAAAAAAAAI/AAAAAAAAAAA/u36jpYlM6Jc/s44-p-k-no-ns-nd/photo.jpg,-96.5747937,,Cowboy Hat Capital Foundation Repair Co,Cowboy Hat Capital Foundation Repair,,,102254729775766998206,https://www.google.com/maps/contrib/102254729775766998206,Cowboy Hat Capital Foundation Repair Co,+1 469-716-6503,AT&T Mobility LLC,mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDcvuhLQhJdzAMcS8HKi_3YPBN9_MbxqswpCJ6mwXypclPB_53-CTHbmrQ7T1pa1oiuxYev0fOvnR62c8zsfpaqRObK0xqhVt3hFm2VGlnfhV1j5W0-C50WrUM2xbnom_Rondw=w800-h500-k-no,39,ChIJCzg5tr1frIkRK8xXn7wZfL8,,,75043,,,"Foundation repair near Garland, TX",,3.8,,,,,,,Texas,TX,310 E Interstate 30,,Concrete contractor,America/Chicago,Concrete contractor,,True,http://www.foundationrepairgarland.com/,{'Thursday': ['8AM-8PM']},"Thursday,8AM,8PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"11825 Donore Ln, Dallas, TX 75218",False,,OPERATIONAL,,11745140785668615378,Dallas,11825 Donore Lane,Dallas,United States,"James Bond Complete Foundation Repair in Dallas, TX, offers foundation repair to ensure your house stands tall and secure. We provide a lifetime transferable warranty with every repair. 25 yrs experience, free estimates, strong ethics, industry knowled...",10.0,https://facebook.com/334756198984,,CONSTRUCTION,False,"James Bond Complete Foundation Repair in Dallas, TX, offers foundation repair to ensure your house stands tall and secure. We provide a lifetime transferable warranty with every repair. 25 yrs experience, free estimates, strong ethics, industry knowled...",https://www.linkedin.com/company/james-bond-complete-foundation,James Bond Complete Foundation Repair,,,,1000000.0,TX,America/Chicago,,75218,United States of America,US,Lochwood,,0x864e98d6aaaaaaab:0xa2ff1f50eebaecd2,8926c829b2bffff,/g/1tf5897y,32.8550384,,,"https://www.google.com/maps/place/James+Bond+Complete+Foundation+Repair/@32.8550384,-96.6995919,14z/data=!4m8!1m2!2m1!1sJames+Bond+Complete+Foundation+Repair!3m4!1s0x864e98d6aaaaaaab:0xa2ff1f50eebaecd2!8m2!3d32.8550384!4d-96.6995919","https://www.google.com/maps/place/James+Bond+Complete+Foundation+Repair/@32.8550384,-96.6995919,13.99z/data=!4m16!1m7!3m6!1s0x864e98d6aaaaaaab:0xa2ff1f50eebaecd2!2sJames+Bond+Complete+Foundation+Repair!8m2!3d32.8550384!4d-96.6995919!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e98d6aaaaaaab:0xa2ff1f50eebaecd2!8m2!3d32.8550384!4d-96.6995919!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/--5fmXq_vznw/AAAAAAAAAAI/AAAAAAAAAAA/Sl0aXidm50I/s44-p-k-no-ns-nd/photo.jpg,-96.6995919,,James Bond Complete Foundation Repair,James Bond Complete Foundation Repair,,,110066723556540770635,https://www.google.com/maps/contrib/110066723556540770635,James Bond Complete Foundation Repair,+1 214-621-8771,CELLCO PARTNERSHIP DBA VERIZON,mobile,https://lh3.googleusercontent.com/p/AF1QipOoCWbVc-GNL-2xdlgWXEG0XqHKh6gCBnDQrC_7=w800-h500-k-no,114,ChIJq6qqqtaYToYR0uy67lAf_6I,,,75218,,,"Foundation repair near Garland, TX",,4.9,,,,,,,Texas,TX,11825 Donore Ln,,Foundation,America/Chicago,Foundation,,True,http://www.jamesbondfoundationrepair.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","3615 Broadway Blvd Suite B, Garland, TX 75043",False,,OPERATIONAL,,16589714964267719274,Garland,3615 Broadway Boulevard,Garland,United States,"Uneven Concrete Need Leveling? Foamworks Pro Provides Professional Concrete Repair & Leveling Services In Dallas, Fort Worth Areas. Call Now!",25.0,https://facebook.com/foamworks-764451330361505,2016.0,,False,"Uneven Concrete Need Leveling? Foamworks Pro Provides Professional Concrete Repair & Leveling Services In Dallas, Fort Worth Areas. Call Now!",https://www.linkedin.com/company/foamworkspro,Foamworkspro,+1 972-499-6393,"ONVOY, LLC - TX",fixed line,,TX,America/Chicago,,75043,United States of America,US,,,0x864ea7af81b339c5:0xe63a81dd2a28da6a,8926c828943ffff,/g/11c605n2g5,32.870398699999996,,,"https://www.google.com/maps/place/FoamWorks/@32.870398699999996,-96.6129155,14z/data=!4m8!1m2!2m1!1sFoamWorks!3m4!1s0x864ea7af81b339c5:0xe63a81dd2a28da6a!8m2!3d32.870398699999996!4d-96.6129155","https://www.google.com/maps/place/FoamWorks/@32.870398699999996,-96.6129155,13.99z/data=!4m16!1m7!3m6!1s0x864ea7af81b339c5:0xe63a81dd2a28da6a!2sFoamWorks!8m2!3d32.870398699999996!4d-96.6129155!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea7af81b339c5:0xe63a81dd2a28da6a!8m2!3d32.870398699999996!4d-96.6129155!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-kCiSjm061G0/AAAAAAAAAAI/AAAAAAAAAAA/G7kZK2JFnzY/s44-p-k-no-ns-nd/photo.jpg,-96.6129155,,FoamWorks,Foamworks,,,102140296558951775985,https://www.google.com/maps/contrib/102140296558951775985,FoamWorks,+1 972-499-6393,"ONVOY, LLC - TX",fixed line,https://lh3.googleusercontent.com/p/AF1QipM1HOzd3zzNzKSCvha5iZO-x1vwZ8QusesdCI78=w800-h500-k-no,87,ChIJxTmzga-nToYRatooKt2BOuY,,,75043,,,"Foundation repair near Garland, TX",,4.8,,,,,,,Texas,TX,3615 Broadway Blvd Suite B,,"Concrete contractor, Construction company",America/Chicago,Concrete contractor,,True,https://www.foamworkspro.com/,{'Thursday': ['8:30AM-5PM']},"Thursday,8:30AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"2510 N Hwy 175, Seagoville, TX 75159",False,,OPERATIONAL,,11933460307026558351,Seagoville,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864eb1d276ecdf53:0xa59c2aec4d8abd8f,8926cb94243ffff,/g/11y07j818s,32.6653339,,,"https://www.google.com/maps/place/D.N.M+Foundation+Repair+%26+Construction+LLC/@32.6653339,-96.5750022,14z/data=!4m8!1m2!2m1!1sD.N.M+Foundation+Repair+%26+Construction+LLC!3m4!1s0x864eb1d276ecdf53:0xa59c2aec4d8abd8f!8m2!3d32.6653339!4d-96.5750022","https://www.google.com/maps/place/D.N.M+Foundation+Repair+%26+Construction+LLC/@32.6653339,-96.5750022,13.99z/data=!4m16!1m7!3m6!1s0x864eb1d276ecdf53:0xa59c2aec4d8abd8f!2sD.N.M+Foundation+Repair+%26+Construction+LLC!8m2!3d32.6653339!4d-96.5750022!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eb1d276ecdf53:0xa59c2aec4d8abd8f!8m2!3d32.6653339!4d-96.5750022!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-jko5-4WmuAA/AAAAAAAAAAI/AAAAAAAAAAA/HCn6Uats64c/s44-p-k-no-ns-nd/photo.jpg,-96.5750022,,D.N.M Foundation Repair & Construction LLC,D N M Foundation Repair And Construction,,,106978736548048630193,https://www.google.com/maps/contrib/106978736548048630193,D.N.M Foundation Repair & Construction LLC,+1 214-286-1023,T-Mobile,mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjkIpAtAPDL7iDomZEXDPVsnSnYitIuQ4C3dEeDOXZ3qYjhJLVQXeNVxQBd5_dVKwkIbFHPWsr0BhXydKgzq8kJiAOT3UVnOW9V9AF2qfq9-DqzzSVaJpLIj9_9SRS7ygpftU3zXI8gId1=w800-h500-k-no,26,ChIJU9_sdtKxToYRj72KTewqnKU,,,75159,,,"Foundation repair near Mesquite, TX",,5.0,,,,,,,Texas,TX,2510 N Hwy 175,,Foundation,America/Chicago,Foundation,,True,,{'Thursday': ['7AM-5:30PM']},"Thursday,7AM,5:30PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","8306 Baumgarten Dr, Dallas, TX 75228",False,,OPERATIONAL,,9984145959995247199,Dallas,,,,"Discover reliable foundation solutions tailored to your needs. Our experts ensure stability and longevity in Mesquite TX, Garland TX, Richardson TX, Arlington TX. Contact us for a solid foundation today.",,,,,False,"Discover reliable foundation solutions tailored to your needs. Our experts ensure stability and longevity in Mesquite TX, Garland TX, Richardson TX, Arlington TX. Contact us for a solid foundation today.",,Northtexasfoundationsolutions,,,,,,,,,United States of America,US,Buckner Terrace / Everglade Park,,0x864ea3d04fbc0001:0x8a8ecfda332b0a5f,8926cb90443ffff,/g/11kq_1yfds,32.800639499999996,,,"https://www.google.com/maps/place/North+Texas+Foundation+Solutions/@32.800639499999996,-96.698004,14z/data=!4m8!1m2!2m1!1sNorth+Texas+Foundation+Solutions!3m4!1s0x864ea3d04fbc0001:0x8a8ecfda332b0a5f!8m2!3d32.800639499999996!4d-96.698004","https://www.google.com/maps/place/North+Texas+Foundation+Solutions/@32.800639499999996,-96.698004,13.99z/data=!4m16!1m7!3m6!1s0x864ea3d04fbc0001:0x8a8ecfda332b0a5f!2sNorth+Texas+Foundation+Solutions!8m2!3d32.800639499999996!4d-96.698004!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea3d04fbc0001:0x8a8ecfda332b0a5f!8m2!3d32.800639499999996!4d-96.698004!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-ytNrCsQ49Yg/AAAAAAAAAAI/AAAAAAAAAAA/C4TARx576Z8/s44-p-k-no-ns-nd/photo.jpg,-96.698004,,North Texas Foundation Solutions,North Texas Foundation Solutions,,,106923341298882383268,https://www.google.com/maps/contrib/106923341298882383268,North Texas Foundation Solutions,+1 214-257-5224,"METRO PCS, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipP9gMpMOaqWeymJyVRwUmKeDPN25htBGyW70-_e=w800-h500-k-no,40,ChIJAQC8T9CjToYRXworM9rPjoo,,,75228,,,"Foundation repair near Mesquite, TX",,4.2,,,,,,,Texas,TX,8306 Baumgarten Dr,,"Contractor, Concrete contractor, Foundation",America/Chicago,Contractor,,True,https://northtexasfoundationsolutions.com/,{'Thursday': ['8AM-6PM']},"Thursday,8AM,6PM"
{},"1049 Burnet Dr #2696, Mesquite, TX 75181",False,,OPERATIONAL,,13170349074431834055,Mesquite,,,,,,,,,,,,negocio.site,,,,,,,,,United States of America,US,Hills At Tealwood,,0x864ea5738d43ecc9:0xb6c67ab4256777c7,8926cb97057ffff,/g/11g0gr8118,32.7291325,,,"https://www.google.com/maps/place/On+the+rock+foundation+repair+dallas/@32.7291325,-96.5868584,14z/data=!4m8!1m2!2m1!1sOn+the+rock+foundation+repair+dallas!3m4!1s0x864ea5738d43ecc9:0xb6c67ab4256777c7!8m2!3d32.7291325!4d-96.5868584","https://www.google.com/maps/place/On+the+rock+foundation+repair+dallas/@32.7291325,-96.5868584,13.99z/data=!4m16!1m7!3m6!1s0x864ea5738d43ecc9:0xb6c67ab4256777c7!2sOn+the+rock+foundation+repair+dallas!8m2!3d32.7291325!4d-96.5868584!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea5738d43ecc9:0xb6c67ab4256777c7!8m2!3d32.7291325!4d-96.5868584!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-Qjg5n-KQ7RI/AAAAAAAAAAI/AAAAAAAAAAA/ZKbdRZ-XrhI/s44-p-k-no-ns-nd/photo.jpg,-96.5868584,,On the rock foundation repair dallas,On The Rock Foundation Repair Dallas,,,101241546897173919084,https://www.google.com/maps/contrib/101241546897173919084,On the rock foundation repair dallas,+1 972-513-3123,T-Mobile,mobile,https://lh3.googleusercontent.com/p/AF1QipPJf2xUy1HhEtSd2ftC4d7v6Cs6UttKm8sf5SAp=w800-h500-k-no,14,ChIJyexDjXOlToYRx3dnJbR6xrY,,,75181,,,"Foundation repair near Mesquite, TX",,4.5,,,,,,,Texas,TX,1049 Burnet Dr #2696,,Repair service,America/Chicago,Repair service,,True,http://on-the-rock-foundation-repair-dallas.negocio.site/,"{'Thursday': ['12-6AM', '7AM-12AM']}","Thursday,12,6AM|Thursday,7AM,12AM"
"{'Accessibility': {'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}, 'Other': {'LGBTQ+ friendly': True}}","1018 Fletcher St, Dallas, TX 75223",False,,OPERATIONAL,,7161817555008521057,Dallas,1018 Fletcher Street,Dallas,United States,"Bedrock is the trusted company for foundation repair in Dallas / Fort Worth with 37 yrs exp. Drainage correction, structural engineering. Free inspections.",10.0,,2007.0,,False,"Bedrock is the trusted company for foundation repair in Dallas / Fort Worth with 37 yrs exp. Drainage correction, structural engineering. Free inspections.",https://www.linkedin.com/company/bedrock-foundation-repair,Bedrock Foundation Repair,,,,1000000.0,TX,America/Chicago,,75223,United States of America,US,South Dallas,,0x864c20f900000001:0x6363e31f10708361,8926cb9108bffff,/g/1tfrxwyx,32.784155999999996,,,"https://www.google.com/maps/place/Bedrock+Foundation+Repair+LLC/@32.784155999999996,-96.762124,14z/data=!4m8!1m2!2m1!1sBedrock+Foundation+Repair+LLC!3m4!1s0x864c20f900000001:0x6363e31f10708361!8m2!3d32.784155999999996!4d-96.762124","https://www.google.com/maps/place/Bedrock+Foundation+Repair+LLC/@32.784155999999996,-96.762124,13.99z/data=!4m16!1m7!3m6!1s0x864c20f900000001:0x6363e31f10708361!2sBedrock+Foundation+Repair+LLC!8m2!3d32.784155999999996!4d-96.762124!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c20f900000001:0x6363e31f10708361!8m2!3d32.784155999999996!4d-96.762124!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-W2ifCdWdS10/AAAAAAAAAAI/AAAAAAAAAAA/qP983_KtKMI/s44-p-k-no-ns-nd/photo.jpg,-96.762124,,Bedrock Foundation Repair LLC,Bedrock Foundation Repair,,,109094709405080804172,https://www.google.com/maps/contrib/109094709405080804172,Bedrock Foundation Repair LLC,+1 214-824-1211,TELEPORT COMMUNICATIONS GROUP ,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9HoUZF2l3Rn5rZORU9rNIjZro_Hvp-aeGdOTGSOhxCJy2KVou3dIahiYCF3exvRPuhmqEdY9k9ZZ6WDp1dxo85vgzKBoK1CPpqQZmcVs-KXHmIoiwLg1P9Z62HWLDuBFnwkN6EQ=w800-h500-k-no,36,ChIJAQAAAPkgTIYRYYNwEB_jY2M,,,75223,,,"Foundation repair near Mesquite, TX",,4.3,,,,,,,Texas,TX,1018 Fletcher St,,"Contractor, Concrete contractor, Construction company, Drainage service, Engineering consultant, Structural engineer, Water damage restoration service",America/Chicago,Contractor,,True,http://www.bedrockfoundationrepair.com/,{'Thursday': ['7AM-6PM']},"Thursday,7AM,6PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}, 'Other': {'LGBTQ+ friendly': True}}","1104 Buckeye Dr, Mesquite, TX 75181",False,,OPERATIONAL,,4826710311765587184,Mesquite,,,,We are the affordable and professional concrete contractors in Mesquite that works on major top concrete services. | CALL +1 (469) 620 8703 FOR A FREE QUOTE!,,,,,False,We are the affordable and professional concrete contractors in Mesquite that works on major top concrete services. | CALL +1 (469) 620 8703 FOR A FREE QUOTE!,,Concretemesquitetx,,,,,,,,,United States of America,US,Creek Crossing Estates,,0xd64ab3dcbd5520d:0x42fbeb749e80b4f0,8926c82db7bffff,/g/11s_xwkjpt,32.7542788,,,"https://www.google.com/maps/place/Concrete+Mesquite+TX/@32.7542788,-96.5586999,14z/data=!4m8!1m2!2m1!1sConcrete+Mesquite+TX!3m4!1s0xd64ab3dcbd5520d:0x42fbeb749e80b4f0!8m2!3d32.7542788!4d-96.5586999","https://www.google.com/maps/place/Concrete+Mesquite+TX/@32.7542788,-96.5586999,13.99z/data=!4m16!1m7!3m6!1s0xd64ab3dcbd5520d:0x42fbeb749e80b4f0!2sConcrete+Mesquite+TX!8m2!3d32.7542788!4d-96.5586999!16s%2Fg%2F11ckvg1dmb!3m7!1s0xd64ab3dcbd5520d:0x42fbeb749e80b4f0!8m2!3d32.7542788!4d-96.5586999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-s9BnCJAqAKY/AAAAAAAAAAI/AAAAAAAAAAA/ON0OG-_xdmA/s44-p-k-no-ns-nd/photo.jpg,-96.5586999,,Concrete Mesquite TX,Concrete Mesquite Tx,,[{'online_service_hours': {'Thursday': 'Open 24 hours'}}],114742388297907339116,https://www.google.com/maps/contrib/114742388297907339116,Concrete Mesquite TX,+1 469-200-2494,,landline,https://lh3.googleusercontent.com/p/AF1QipMgUi4YLkguUBseYo2yj0Xn6INKJS9lTMNejnYM=w800-h500-k-no,342,ChIJDVLVyz2rZA0R8LSAnnTr-0I,,,75181,,,"Foundation repair near Mesquite, TX",,5.0,,,,,,,Texas,TX,1104 Buckeye Dr,,Concrete contractor,America/Chicago,Concrete contractor,,True,http://concretemesquitetx.com/,{'Thursday': ['Open 24 hours']},
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1614 Bluebank Rd, Dallas, TX 75229",False,,OPERATIONAL,,981718468021435232,Dallas,8400 North Sam Houston Parkway West,Houston,United States,"Olshan Foundation Repair is a company that provides foundation repair, waterproofing, and related services to homeowners. They have been in business since 1933 and are known for their innovative technology, quality craftsmanship, and superior customer ...",200.0,https://facebook.com/olshanfoundation,1933.0,CONSTRUCTION,False,"Olshan Foundation Repair is a company that provides foundation repair, waterproofing, and related services to homeowners. They have been in business since 1933 and are known for their innovative technology, quality craftsmanship, and superior customer ...",https://www.linkedin.com/company/olshan-foundation-repair,Olshan Foundation Repair,2816648500,Logix Communications,landline,50000000.0,TX,America/Chicago,OlshanSince1933,77044,United States of America,US,Northwest Dallas,,0x864e8776aaaaaaab:0xd9fc3becbdbbb60,8926c86546fffff,/g/1tgjlpzd,32.892316699999995,,,"https://www.google.com/maps/place/Olshan+Foundation+Repair/@32.892316699999995,-96.9172672,14z/data=!4m8!1m2!2m1!1sOlshan+Foundation+Repair!3m4!1s0x864e8776aaaaaaab:0xd9fc3becbdbbb60!8m2!3d32.892316699999995!4d-96.9172672","https://www.google.com/maps/place/Olshan+Foundation+Repair/@32.892316699999995,-96.9172672,13.99z/data=!4m16!1m7!3m6!1s0x864e8776aaaaaaab:0xd9fc3becbdbbb60!2sOlshan+Foundation+Repair!8m2!3d32.892316699999995!4d-96.9172672!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e8776aaaaaaab:0xd9fc3becbdbbb60!8m2!3d32.892316699999995!4d-96.9172672!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-61Ru9egbtJA/AAAAAAAAAAI/AAAAAAAAAAA/HB8F5xx7fUw/s44-p-k-no-ns-nd/photo.jpg,-96.9172672,,Olshan Foundation Repair,Olshan Foundation Repair,,,107822710018778158315,https://www.google.com/maps/contrib/107822710018778158315,Olshan Foundation Repair,+1 972-238-1600,"LEVEL 3 COMMUNICATIONS, LLC - ",fixed line,https://lh3.googleusercontent.com/p/AF1QipM6yxaK0s8_j26raXHcRvSkqsf4Ppke9uI8IAfU=w800-h500-k-no,721,ChIJq6qqqnaHToYRYLvby77Dnw0,,,75229,,,"Foundation repair near Mesquite, TX",,4.8,,,,,,,Texas,TX,1614 Bluebank Rd,,"Concrete contractor, Drainage service, Foundation, Structural engineer",America/Chicago,Concrete contractor,,True,https://www.olshanfoundation.com/regions/texas/dallas/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmbdallas,{'Thursday': ['8AM-8PM']},"Thursday,8AM,8PM"
