about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.total_money_raised,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
{'Other': {'Identifies as veteran-owned': True}},"10264 Country View Ln, Forney, TX 75126",False,,OPERATIONAL,,5993473898135894275,Forney,1604 ANGEL FIRE DR,Forney,United States,Building Trust One Customer At A Time,,https://facebook.com/513954975310555,2010,,False,,,Vannessheatingandair,2147238987,,mobile,1000000.0,TX,America/Chicago,,VanNessHeat,75126,United States of America,US,,,0x864c273e550a001f:0x532d18c16cf73903,8926c9592b7ffff,/g/1ptxk3ksv,32.723624799999996,,,"https://www.google.com/maps/place/Van+Ness+Heating+And+Air/@32.723624799999996,-96.4448077,14z/data=!4m8!1m2!2m1!1sVan+Ness+Heating+And+Air!3m4!1s0x864c273e550a001f:0x532d18c16cf73903!8m2!3d32.723624799999996!4d-96.4448077","https://www.google.com/maps/place/Van+Ness+Heating+And+Air/@32.723624799999996,-96.4448077,13.99z/data=!4m16!1m7!3m6!1s0x864c273e550a001f:0x532d18c16cf73903!2sVan+Ness+Heating+And+Air!8m2!3d32.723624799999996!4d-96.4448077!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c273e550a001f:0x532d18c16cf73903!8m2!3d32.723624799999996!4d-96.4448077!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-X1NGD5ql4t8/AAAAAAAAAAI/AAAAAAAAAAA/ao3vjs-lGrE/s44-p-k-no-ns-nd/photo.jpg,-96.4448077,,Van Ness Heating And Air,Van Ness Heating And Air,,,116934978268307732171,https://www.google.com/maps/contrib/116934978268307732171,Van Ness Heating And Air,+1 214-723-8987,,mobile,https://lh3.googleusercontent.com/p/AF1QipOqgJuFRXBmPwQAhwC1d39ZoPpKQtzcOmo0guDS=w800-h500-k-no,24,ChIJHwAKVT4nTIYRAzn3bMEYLVM,,,75126,,,"HVAC contractor near Forney, TX",,5.0,,,,,,,Texas,TX,10264 Country View Ln,,HVAC contractor,America/Chicago,HVAC contractor,,True,http://www.vannessheatingandair.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"13250 FM740, Forney, TX 75126",False,,OPERATIONAL,,4383248779907486277,Forney,13250 Farm to Market Road 740,Forney,United States,"Lakeside Air Conditioning and Heating Repair Service. AC Installation, Repair and Service. Local HVAC Contractor serving Forney, Rockwall, Heath, Sunnyvale.",50.0,https://facebook.com/lakesideairtx,2014,,False,"Lakeside Air Conditioning and Heating Repair Service. AC Installation, Repair and Service. Local HVAC Contractor serving Forney, Rockwall, Heath, Sunnyvale.",,Lakeside Air,+1 214-642-7468,T-Mobile USA Inc.,mobile,10000000.0,TX,America/Chicago,,,75126,United States of America,US,,,0x864eadb4fc48dab7:0x3cd46d8ab88cd245,8926c82c823ffff,/g/1q661knz7,32.774625199999996,,,"https://www.google.com/maps/place/Lakeside+Air/@32.774625199999996,-96.4687927,14z/data=!4m8!1m2!2m1!1sLakeside+Air!3m4!1s0x864eadb4fc48dab7:0x3cd46d8ab88cd245!8m2!3d32.774625199999996!4d-96.4687927","https://www.google.com/maps/place/Lakeside+Air/@32.774625199999996,-96.4687927,13.99z/data=!4m16!1m7!3m6!1s0x864eadb4fc48dab7:0x3cd46d8ab88cd245!2sLakeside+Air!8m2!3d32.774625199999996!4d-96.4687927!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eadb4fc48dab7:0x3cd46d8ab88cd245!8m2!3d32.774625199999996!4d-96.4687927!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-7MShQPzo7yI/AAAAAAAAAAI/AAAAAAAAAAA/cMAcyw4tfhg/s44-p-k-no-ns-nd/photo.jpg,-96.4687927,,Lakeside Air,Lakeside Air,,,108044518619786427705,https://www.google.com/maps/contrib/108044518619786427705,Lakeside Air,+1 214-642-7468,T-Mobile USA Inc.,mobile,https://lh3.googleusercontent.com/p/AF1QipN8ahCWvIL6rmtXlfIudhLoYhA3MRXeuZZYbm5D=w800-h500-k-no,12,ChIJt9pI_LStToYRRdKMuIpt1Dw,,,75126,,,"HVAC contractor near Forney, TX",,4.8,,,,,,,Texas,TX,13250 FM740,,"HVAC contractor, Air conditioning contractor, Air conditioning repair service",America/Chicago,HVAC contractor,,True,https://www.lakeside-air.com/,{'Thursday': ['Open 24 hours']},
{},"16019 Co Rd 221, Forney, TX 75126",False,,OPERATIONAL,,5559457130812100007,Forney,16019 County Road 221,Forney,United States,"Fox Air and Heat Inc. provides 24/7 reliable AC and heating system installation, repair, and maintenance services in Forney, Rockwall and nearby areas for over 10 years. Call 214-392-7584.",10.0,https://facebook.com/535624606497579,2015,CONSUMER_SERVICES,False,"Fox Air and Heat Inc. provides 24/7 reliable AC and heating system installation, repair, and maintenance services in Forney, Rockwall and nearby areas for over 10 years. Call 214-392-7584.",,Foxairandheat,+1 214-392-7584,T-Mobile USA Inc.,mobile,1000000.0,TX,America/Chicago,,,75126,United States of America,US,,,0x864eacce19b41675:0x4d2728ce22114da7,8926c95b637ffff,/g/1pp2wwdsn,32.7916162,,,"https://www.google.com/maps/place/Fox+Air+and+Heat+Inc/@32.7916162,-96.41416249999999,14z/data=!4m8!1m2!2m1!1sFox+Air+and+Heat+Inc!3m4!1s0x864eacce19b41675:0x4d2728ce22114da7!8m2!3d32.7916162!4d-96.41416249999999","https://www.google.com/maps/place/Fox+Air+and+Heat+Inc/@32.7916162,-96.41416249999999,13.99z/data=!4m16!1m7!3m6!1s0x864eacce19b41675:0x4d2728ce22114da7!2sFox+Air+and+Heat+Inc!8m2!3d32.7916162!4d-96.41416249999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eacce19b41675:0x4d2728ce22114da7!8m2!3d32.7916162!4d-96.41416249999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-tvNg6nNA6D8/AAAAAAAAAAI/AAAAAAAAAAA/ZFVoLi7qftg/s44-p-k-no-ns-nd/photo.jpg,-96.41416249999999,,Fox Air and Heat Inc,Fox Air And Heat,,,115962145313230413947,https://www.google.com/maps/contrib/115962145313230413947,Fox Air and Heat Inc,+1 469-290-2221,,landline,https://lh3.googleusercontent.com/p/AF1QipMpHN1tqSl74bpOF4CWJqNd9dOgNo2J_ATpiwQc=w800-h500-k-no,123,ChIJdRa0Gc6sToYRp00RIs4oJ00,,,75126,,,"HVAC contractor near Forney, TX",,4.9,,,,,,,Texas,TX,16019 Co Rd 221,,"HVAC contractor, Air conditioning contractor, Air duct cleaning service, Boiler supplier, Furnace repair service",America/Chicago,HVAC contractor,,True,https://www.foxairandheat.com/%3Futm_campaign%3Dgmb,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'Other': {'Identifies as veteran-owned': True, 'Identifies as women-owned': True}}","9975 High Country Ln Suite 5, Forney, TX 75126",False,,OPERATIONAL,,16840972438178110122,Forney,9975 High Country Lane,Forney,United States,"EMS Heating & Air Conditioning, Inc. is a small family-owned and operated heating and air conditioning company that provides comprehensive repairs, maintenance, and installation services in Forney, TX and the surrounding areas.",10.0,,2011,CONSTRUCTION,False,"EMS Heating & Air Conditioning, Inc. is a small family-owned and operated heating and air conditioning company that provides comprehensive repairs, maintenance, and installation services in Forney, TX and the surrounding areas.",https://www.linkedin.com/company/ems-heating-and-air-conditioning-inc.,Ems-Ac,2143368641,T-Mobile,mobile,1000000.0,TX,America/Chicago,,ems_heating,75126,United States of America,US,,,0x864eadeb1f277b01:0xe9b7273489c01aaa,8926cb96cc7ffff,/g/124t3h5jf,32.7048942,,,"https://www.google.com/maps/place/EMS+Heating+%26+Air+Conditioning%2C+Inc./@32.7048942,-96.4651837,14z/data=!4m8!1m2!2m1!1sEMS+Heating+%26+Air+Conditioning%2C+Inc.!3m4!1s0x864eadeb1f277b01:0xe9b7273489c01aaa!8m2!3d32.7048942!4d-96.4651837","https://www.google.com/maps/place/EMS+Heating+%26+Air+Conditioning%2C+Inc./@32.7048942,-96.4651837,13.99z/data=!4m16!1m7!3m6!1s0x864eadeb1f277b01:0xe9b7273489c01aaa!2sEMS+Heating+%26+Air+Conditioning%2C+Inc.!8m2!3d32.7048942!4d-96.4651837!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eadeb1f277b01:0xe9b7273489c01aaa!8m2!3d32.7048942!4d-96.4651837!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-tpcHTxySrBE/AAAAAAAAAAI/AAAAAAAAAAA/O3CVjfOGQuM/s44-p-k-no-ns-nd/photo.jpg,-96.4651837,,"EMS Heating & Air Conditioning, Inc.",Ems Heating And Air Conditioning,,,104681519514029197280,https://www.google.com/maps/contrib/104681519514029197280,"EMS Heating & Air Conditioning, Inc.",+1 469-720-4545,CELLCO PARTNERSHIP DBA VERIZON,mobile,https://lh3.googleusercontent.com/p/AF1QipNfD947SUPgVJDHD7ZdAXrSNT5UHdfrECppcO9d=w800-h500-k-no,110,ChIJAXsnH-utToYRqhrAiTQnt-k,,,75126,,,"HVAC contractor near Forney, TX",,4.5,,,,,,,Texas,TX,9975 High Country Ln Suite 5,,"HVAC contractor, Air conditioning contractor, Air conditioning store, Air duct cleaning service, Contractor, Furnace repair service, Furnace store, Heating contractor, Air conditioning repair service",America/Chicago,HVAC contractor,,True,https://ems-ac.com/%3Futm_source%3Dgoogle%2Bbusiness%2Blisting%26utm_medium%3Dorganic%26utm_campaign%3Dclick%2Bto%2Bwebsite,{'Thursday': ['7AM-6PM']},"Thursday,7AM,6PM"
{},"10913 Richard Cir, Forney, TX 75126",False,,OPERATIONAL,,16663040551470103141,Forney,10913 Richard Circle,Forney,United States,"Bragg HVAC is a trusted HVAC company based in Forney, Texas, offering repair, installation, and maintenance services for residential and commercial clients since 1968.",,https://www.facebook.com/BraggHVAC,1968,HVAC Services,False,,,Bragg HVAC,+1 972-286-0836,,landline,,TX,America/Chicago,,,75126,United States of America,US,,,0x864eb28e001335cf:0xe73f0318d44dfa65,8926c95906fffff,/g/1tfkf_c8,32.7186953,,,"https://www.google.com/maps/place/Bragg+HVAC/@32.7186953,-96.4419985,14z/data=!4m8!1m2!2m1!1sBragg+HVAC!3m4!1s0x864eb28e001335cf:0xe73f0318d44dfa65!8m2!3d32.7186953!4d-96.4419985","https://www.google.com/maps/place/Bragg+HVAC/@32.7186953,-96.4419985,13.99z/data=!4m16!1m7!3m6!1s0x864eb28e001335cf:0xe73f0318d44dfa65!2sBragg+HVAC!8m2!3d32.7186953!4d-96.4419985!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eb28e001335cf:0xe73f0318d44dfa65!8m2!3d32.7186953!4d-96.4419985!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-QGF53GNFVXU/AAAAAAAAAAI/AAAAAAAAAAA/o0q_cqDnKy0/s44-p-k-no-ns-nd/photo.jpg,-96.4419985,,Bragg HVAC,Bragg Hvac,,,100555256759513118417,https://www.google.com/maps/contrib/100555256759513118417,Bragg HVAC,+1 972-564-9256,,landline,https://lh3.googleusercontent.com/p/AF1QipMPBjcp3edeNdeJNz86vqShnBsd2eek7IGMpn4F=w800-h500-k-no,43,ChIJzzUTAI6yToYRZfpN1BgDP-c,,,75126,,,"HVAC contractor near Forney, TX",,4.8,,,,,,,Texas,TX,10913 Richard Cir,,"HVAC contractor, Air conditioning repair service, Heating contractor, Air conditioning contractor, Insulation contractor",America/Chicago,HVAC contractor,,True,http://www.bragghvactx.com/,{'Thursday': ['Open 24 hours']},
{},"3010 Montrose Ct, Heartland, TX 75126",False,,OPERATIONAL,,12471654993591577918,Heartland,,,,,,,,,,,,Supremeairdallas,,,,,,,,,,United States of America,US,,,0x864eb3835ef19301:0xad1438239640ad3e,8926cb96d7bffff,/g/11nn2xl4ht,32.6784752,,,"https://www.google.com/maps/place/Supreme+Air+Conditioning+%26+Heating/@32.6784752,-96.45130069999999,14z/data=!4m8!1m2!2m1!1sSupreme+Air+Conditioning+%26+Heating!3m4!1s0x864eb3835ef19301:0xad1438239640ad3e!8m2!3d32.6784752!4d-96.45130069999999","https://www.google.com/maps/place/Supreme+Air+Conditioning+%26+Heating/@32.6784752,-96.45130069999999,13.99z/data=!4m16!1m7!3m6!1s0x864eb3835ef19301:0xad1438239640ad3e!2sSupreme+Air+Conditioning+%26+Heating!8m2!3d32.6784752!4d-96.45130069999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eb3835ef19301:0xad1438239640ad3e!8m2!3d32.6784752!4d-96.45130069999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-BgYAMdSN--I/AAAAAAAAAAI/AAAAAAAAAAA/kzLmGLkWzyA/s44-p-k-no-ns-nd/photo.jpg,-96.45130069999999,,Supreme Air Conditioning & Heating,Supreme Air Conditioning And Heating,,,108624124184822670234,https://www.google.com/maps/contrib/108624124184822670234,Supreme Air Conditioning & Heating,+1 214-545-7104,"NEW CINGULAR WIRELESS PCS, LLC",mobile,https://lh3.googleusercontent.com/p/AF1QipNEy_PpWNwVFuzB1_Q-nzxTX2kRmwMqpm4dxj7c=w800-h500-k-no,239,ChIJAZPxXoOzToYRPq1AliM4FK0,,,75126,,,"HVAC contractor near Forney, TX",,5.0,,,,,,,Texas,TX,3010 Montrose Ct,,"HVAC contractor, Air conditioning contractor, Heating contractor",America/Chicago,HVAC contractor,,True,https://www.supremeairdallas.com/,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Assistive hearing loop': False, 'Wheelchair accessible restroom': False, 'Wheelchair accessible seating': False}, 'Other': {'Identifies as veteran-owned': True, 'LGBTQ+ friendly': True}}","1033 Edgefield Lane, Forney, TX 75126",False,,OPERATIONAL,,6138407616881528171,Forney,PO BOX 2206,Forney,United States,"Looking for a professional, and caring Forney Furnace Repair Company? Williams Service Air Conditioning and Heating specializes in HVAC services.",50.0,https://facebook.com/1468822170062417,2008,,False,"Looking for a professional, and caring Forney Furnace Repair Company? Williams Service Air Conditioning and Heating specializes in HVAC services.",,"Williams Services AirConditioning and Heating, LLC",2146765909,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,10000000.0,TX,America/Chicago,,HvacWilliam,75126,United States of America,US,,,0x864ead280571cfd9:0x5530013472c68d6b,8926c95b233ffff,/g/1hhhltgck,32.770945499999996,,,"https://www.google.com/maps/place/Williams+Services+Air+Conditioning+And+Heating%2CLLC./@32.770945499999996,-96.4208603,14z/data=!4m8!1m2!2m1!1sWilliams+Services+Air+Conditioning+And+Heating%2CLLC.!3m4!1s0x864ead280571cfd9:0x5530013472c68d6b!8m2!3d32.770945499999996!4d-96.4208603","https://www.google.com/maps/place/Williams+Services+Air+Conditioning+And+Heating%2CLLC./@32.770945499999996,-96.4208603,13.99z/data=!4m16!1m7!3m6!1s0x864ead280571cfd9:0x5530013472c68d6b!2sWilliams+Services+Air+Conditioning+And+Heating%2CLLC.!8m2!3d32.770945499999996!4d-96.4208603!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ead280571cfd9:0x5530013472c68d6b!8m2!3d32.770945499999996!4d-96.4208603!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-JNIh79oFBzY/AAAAAAAAAAI/AAAAAAAAAAA/uOXbj9WAQSU/s44-p-k-no-ns-nd/photo.jpg,-96.4208603,,"Williams Services Air Conditioning And Heating,LLC.",Williams Services Air Conditioning And Heating,,[{'online_service_hours': {'Thursday': 'Open 24 hours'}}],115205971295550346707,https://www.google.com/maps/contrib/115205971295550346707,"Williams Services Air Conditioning And Heating,LLC.",+1 214-676-5909,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipPA99YrtdeNKi2Xr6MlqpwzYaf0NDR_HUbJChax=w800-h500-k-no,32,ChIJ2c9xBSitToYRa43GcjQBMFU,,,75126,,,"HVAC contractor near Forney, TX",,4.9,,,,,,,Texas,TX,1033 Edgefield Lane,,"Air conditioning contractor, Heating contractor",America/Chicago,Air conditioning contractor,,True,http://www.williamscool.com/,{'Thursday': ['8AM-8PM']},"Thursday,8AM,8PM"
"{'Other': {'Identifies as Latino-owned': True, 'Identifies as veteran-owned': True, 'Identifies as women-owned': True}}","306 E Broad St, Forney, TX 75126",False,,OPERATIONAL,,16616745848874625194,Forney,926 East 41st Street,Austin,United States,"Our mission at J&R Plumbing, Heating and Air is to provide you with trustworthy and affordable plumbing and HVAC services in Forney, TX and surrounding",,,,CONSTRUCTION,False,"Our mission at J&R Plumbing, Heating and Air is to provide you with trustworthy and affordable plumbing and HVAC services in Forney, TX and surrounding",,"J&R Plumbing, Heating and Air",+1 214-391-1600,"NEW CINGULAR WIRELESS PCS, LLC",mobile,,TX,America/Chicago,,,78751,United States of America,US,,,0xafcd29976b1792f3:0xe69a8a4f6d1e68aa,8926c95965bffff,/g/11vrr_4_wf,32.7472239,,,"https://www.google.com/maps/place/J%26R+Plumbing%2F+Heating+and+Air+LLC/@32.7472239,-96.4681732,14z/data=!4m8!1m2!2m1!1sJ%26R+Plumbing%2F+Heating+and+Air+LLC!3m4!1s0xafcd29976b1792f3:0xe69a8a4f6d1e68aa!8m2!3d32.7472239!4d-96.4681732","https://www.google.com/maps/place/J%26R+Plumbing%2F+Heating+and+Air+LLC/@32.7472239,-96.4681732,13.99z/data=!4m16!1m7!3m6!1s0xafcd29976b1792f3:0xe69a8a4f6d1e68aa!2sJ%26R+Plumbing%2F+Heating+and+Air+LLC!8m2!3d32.7472239!4d-96.4681732!16s%2Fg%2F11ckvg1dmb!3m7!1s0xafcd29976b1792f3:0xe69a8a4f6d1e68aa!8m2!3d32.7472239!4d-96.4681732!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-hRE0OWKIrMA/AAAAAAAAAAI/AAAAAAAAAAA/13v1ehVTZ7A/s44-p-k-no-ns-nd/photo.jpg,-96.4681732,,J&R Plumbing/ Heating and Air LLC,J And R Plumbing/ Heating And Air,,,113896534386880501630,https://www.google.com/maps/contrib/113896534386880501630,J&R Plumbing/ Heating and Air LLC,+1 214-391-1600,"NEW CINGULAR WIRELESS PCS, LLC",mobile,https://lh3.googleusercontent.com/p/AF1QipPlHfabvII9fjTAB235kyYRz8LadGTg9S1Z5KA=w800-h500-k-no,12,ChIJ85IXa5cpza8RqmgebU-KmuY,,,75126,,,"HVAC contractor near Forney, TX",,5.0,,,,,,,Texas,TX,306 E Broad St,,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Furnace repair service, Heating contractor, Plumber",America/Chicago,HVAC contractor,,True,https://jrplumbingservice.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{},"313 Hubbard Dr, Heath, TX 75032",False,,OPERATIONAL,,13865025435233582129,Heath,313 HUBBARD DR,Heath,United States,"Allen HVAC Services has the experience and expertise to get the job done right the first time. We are a team of skilled professionals that take great pride in our work, with a commitment to service and value. We have built our business off of this principle and refuse to sacrifice quality for quantity. We take the extra steps, that others often bypass, to make sure your system is safe, and operating at its peak efficiency. We have been keeping Texas cool for the last 13 years, appreciate your interest, and look forward to earning your business. Our specialty is high efficiency and custom designed climate control systems. There is a Licensed Master Technician on every call , and your air will be working within 24 hours! If there's anything else we can do to make your experience a little easier, just ask. We appreciate the opportunity to serve you.",,,,,,"Allen HVAC Services has the experience and expertise to get the job done right the first time. We are a team of skilled professionals that take great pride in our work, with a commitment to service and value. We have built our business off of this principle and refuse to sacrifice quality for quantity. We take the extra steps, that others often bypass, to make sure your system is safe, and operating at its peak efficiency. We have been keeping Texas cool for the last 13 years, appreciate your interest, and look forward to earning your business. Our specialty is high efficiency and custom designed climate control systems. There is a Licensed Master Technician on every call , and your air will be working within 24 hours! If there's anything else we can do to make your experience a little easier, just ask. We appreciate the opportunity to serve you.",,Allen HVAC Services,2146327422,"T-MOBILE USA, INC.",mobile,,TX,America/Chicago,,,75032,United States of America,US,,,0x864e9d8b3c341633:0xc06a772c5cda7c31,8926c82c527ffff,/g/1tf6s69x,32.8334378,,,"https://www.google.com/maps/place/Allen+HVAC+Services/@32.8334378,-96.4769335,14z/data=!4m8!1m2!2m1!1sAllen+HVAC+Services!3m4!1s0x864e9d8b3c341633:0xc06a772c5cda7c31!8m2!3d32.8334378!4d-96.4769335","https://www.google.com/maps/place/Allen+HVAC+Services/@32.8334378,-96.4769335,13.99z/data=!4m16!1m7!3m6!1s0x864e9d8b3c341633:0xc06a772c5cda7c31!2sAllen+HVAC+Services!8m2!3d32.8334378!4d-96.4769335!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864e9d8b3c341633:0xc06a772c5cda7c31!8m2!3d32.8334378!4d-96.4769335!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-7odT2pCXT4w/AAAAAAAAAAI/AAAAAAAAAAA/ysEAZiA7DN8/s44-p-k-no-ns-nd/photo.jpg,-96.4769335,,Allen HVAC Services,Allen Hvac Services,,,109703196355163245217,https://www.google.com/maps/contrib/109703196355163245217,Allen HVAC Services,+1 214-632-7422,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfZbBAcsYRso2gXTObkNjIEduzshcAiK48eZ9HmRBPh3nMzYm8zsdPPgUbWcyqeGx6MNEL8J2Wx6bgtHKMKx9wUuKx3QD3vViz9BrFWunZHXWXz_a3pEM6NFxGxTe2XVSAbsVm=w800-h500-k-no,26,ChIJMxY0PIudToYRMXzaXCx3asA,,,75032,,,"HVAC contractor near Heath, TX",,4.9,,,,,,,Texas,TX,313 Hubbard Dr,,HVAC contractor,America/Chicago,HVAC contractor,,True,http://www.allenhvac.net/,{'Thursday': ['Open 24 hours']},
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}}","4232 Ridge Rd #105, Heath, TX 75032",False,,OPERATIONAL,,16426334663338179693,Heath,2360 Crist Road,Garland,United States,"Milestone Home Service Co. is a locally owned and family-operated company in Dallas and DFW, specializing in Cooling, Heating, Electrical, and Plumbing services. With a commitment to customer satisfaction since 2004, Milestone guarantees quality work a...",250.0,,,CONSTRUCTION,False,"Milestone Home Service Co. is a locally owned and family-operated company in Dallas and DFW, specializing in Cooling, Heating, Electrical, and Plumbing services. With a commitment to customer satisfaction since 2004, Milestone guarantees quality work a...",,Milestone Home Service Co.,+1 214-267-2405,,landline,50000000.0,TX,America/Chicago,,callmilestone,75040,United States of America,US,,,0x864eabc1c36b22ff:0xe3f6105889f53c6d,8926c82eedbffff,/g/11v3xjws70,32.8617408,,,"https://www.google.com/maps/place/Milestone+Electric%2C+A%2FC%2C+%26+Plumbing/@32.8617408,-96.47175039999999,14z/data=!4m8!1m2!2m1!1sMilestone+Electric%2C+A%2FC%2C+%26+Plumbing!3m4!1s0x864eabc1c36b22ff:0xe3f6105889f53c6d!8m2!3d32.8617408!4d-96.47175039999999","https://www.google.com/maps/place/Milestone+Electric%2C+A%2FC%2C+%26+Plumbing/@32.8617408,-96.47175039999999,13.99z/data=!4m16!1m7!3m6!1s0x864eabc1c36b22ff:0xe3f6105889f53c6d!2sMilestone+Electric%2C+A%2FC%2C+%26+Plumbing!8m2!3d32.8617408!4d-96.47175039999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eabc1c36b22ff:0xe3f6105889f53c6d!8m2!3d32.8617408!4d-96.47175039999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-xjUdEd4zKqM/AAAAAAAAAAI/AAAAAAAAAAA/h6fcrt12Uzo/s44-p-k-no-ns-nd/photo.jpg,-96.47175039999999,,"Milestone Electric, A/C, & Plumbing",Milestone Electric A/C And Plumbing,,,106441459650122301293,https://www.google.com/maps/contrib/106441459650122301293,"Milestone Electric, A/C, & Plumbing",+1 972-338-4838,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfmtZyhnsUmcDdsU06BwhxwhGbmaDgGnjPKt0OHYGfU__2zJGbv61LLpb_8a26rSjDQJDggvR2EX3B3-TN7cEsBwdmKDW9sT4IGoaWxwqHCkym18YGExg032Uk0d7sYu2El18=w800-h500-k-no,53,ChIJ_yJrw8GrToYRbTz1iVgQ9uM,,,75032,,,"HVAC contractor near Heath, TX",,4.9,,,,,,,Texas,TX,4232 Ridge Rd #105,,"HVAC contractor, Drainage service, Electrician, Air conditioning repair service, Plumber",America/Chicago,HVAC contractor,,True,https://callmilestone.com/heath/cooling/,{'Thursday': ['Open 24 hours']},
