business_name,phone,email,website,address,city,state,zip,first_name,last_name,rating,reviews,niche,voice,carrier_type,load_date,tags
Texas Outdoor Solutions,+12145646252,,https://linktr.ee/texasoutdoorsolutions,"12953 Trinity Blvd Suite 121, Euless, TX 76040",Euless,TX,76040,,,4.9,60,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Texas Outdoor Solutions,+12145646252,,https://linktr.ee/texasoutdoorsolutions,"12953 Trinity Blvd Suite 121, Euless, TX 76040",Euless,TX,76040,,,4.9,60,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Texas Outdoor Solutions,+12145646252,,https://linktr.ee/texasoutdoorsolutions,"12953 Trinity Blvd Suite 121, Euless, TX 76040",Euless,TX,76040,,,4.9,60,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Valadez Landscaping LLC,+16825593611,,http://www.metroplexlawncare.com/,"5540 Bong Dr, Fort Worth, TX 76112",Fort Worth,TX,76112,,,4.9,29,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Valadez Landscaping LLC,+16825593611,,http://www.metroplexlawncare.com/,"5540 Bong Dr, Fort Worth, TX 76112",Fort Worth,TX,76112,,,4.9,29,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Landscape Lighting and Design,+18179370204,,http://www.landscapelightinganddesign.com/,"7381 W Vickery Blvd, Benbrook, TX 76116",Benbrook,TX,76116,,,4.7,13,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
McShane Landscaping DFW,+12145313077,,http://mcshanelandscapingdfw.com/,"2038 SE 4th St, Grand Prairie, TX 75051",Grand Prairie,TX,75051,,,5,49,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
McShane Landscaping DFW,+12145313077,,http://mcshanelandscapingdfw.com/,"2038 SE 4th St, Grand Prairie, TX 75051",Grand Prairie,TX,75051,,,5,49,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
McShane Landscaping DFW,+12145313077,,http://mcshanelandscapingdfw.com/,"2038 SE 4th St, Grand Prairie, TX 75051",Grand Prairie,TX,75051,,,5,49,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
BROTHERS LANDSCAPING,+12148649815,,http://www.facebook.com/lawn.pro.3,"729 Cindy Ln, Grand Prairie, TX 75052",Grand Prairie,TX,75052,,,4.8,32,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
The Urban Gardener,+12142084043,,http://theurbangardenerdallas.com/,"4316 Worth St, Dallas, TX 75226",Dallas,TX,75226,,,4.6,9,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
The Urban Gardener,+12142084043,,http://theurbangardenerdallas.com/,"4316 Worth St, Dallas, TX 75226",Dallas,TX,75226,,,4.6,9,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Metroplex Tree Service,+12148155161,,http://metroplextreeservice.com/,"5321 Eastside Ave, Dallas, TX 75214",Dallas,TX,75214,,,4.9,45,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Metroplex Tree Service,+12148155161,,http://metroplextreeservice.com/,"5321 Eastside Ave, Dallas, TX 75214",Dallas,TX,75214,,,4.9,45,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Xquisite Irrigation and Landscaping,+16829783523,,http://xquisitelawns.com/,"5585 Rendon New Hope Rd, Fort Worth, TX 76140",Fort Worth,TX,76140,,,4.9,108,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Xquisite Irrigation and Landscaping,+16829783523,,http://xquisitelawns.com/,"5585 Rendon New Hope Rd, Fort Worth, TX 76140",Fort Worth,TX,76140,,,4.9,108,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Landpride Lot Service,+12142931501,,http://www.landpridelotservice.com/,"6613 Davidson St, Richland Hills, TX 76118",Richland Hills,TX,76118,,,5,79,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
RHI Landscaping,+18177076433,,https://rhilandscaping.com/,"3410 Skyline Dr, Fort Worth, TX 76114",Fort Worth,TX,76114,,,4.9,27,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
RHI Landscaping,+18177076433,,https://rhilandscaping.com/,"3410 Skyline Dr, Fort Worth, TX 76114",Fort Worth,TX,76114,,,4.9,27,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Princess Cuts Lawncare and Landscaping LLC,+12148935709,,http://www.princesscutslandscape.com/,"1229 E Pleasant Run Rd Suite 306, DeSoto, TX 75115",DeSoto,TX,75115,,,4.9,86,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Mean Green Lawn and Landscape,+18179950324,,http://www.meangreenlawncare.com/,"230 S Grants Ln, White Settlement, TX 76108",White Settlement,TX,76108,,,4.7,43,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Mean Green Lawn and Landscape,+18179950324,,http://www.meangreenlawncare.com/,"230 S Grants Ln, White Settlement, TX 76108",White Settlement,TX,76108,,,4.7,43,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Cactus Queen DFW,+14694273813,,http://instagram.com/mycactusbadmycactushood,"1835 Corinth St, Dallas, TX 75215",Dallas,TX,75215,,,5,47,landscaping,chris,mobile,2026-02-16,"landscaping_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Douglas Electrical Services,+18176571341,,https://www.douglaselectricalservices.net/,"731 N Commerce St, Fort Worth, TX 76164",Fort Worth,TX,76164,,,4.9,135,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
B&B Electric,+18176008376,,http://www.bnb-electric.com/,"1361 W Euless Blvd Suite 111, Euless, TX 76040",Euless,TX,76040,,,5,214,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
EMSR Electrical Contractors,+18174017841,,https://emsr-ec.com/dallas-texas-electrical-contractor/,"2626 Cole Ave suit 300, Dallas, TX 75204",Dallas,TX,75204,,,4.9,29,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
EMSR Electrical Contractors,+18174017841,,https://emsr-ec.com/dallas-texas-electrical-contractor/,"2626 Cole Ave suit 300, Dallas, TX 75204",Dallas,TX,75204,,,4.9,29,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
"A.V.A. Electric, LLC",+13149609446,,http://ava-electric.com/,"7845 Kermit Ave, Fort Worth, TX 76116",Fort Worth,TX,76116,,,5,52,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
All Spark Electric,+12147895114,,https://callallsparkelectric.com/,"1007 Horse Creek Rd Suite 3, Crowley, TX 76036",Crowley,TX,76036,,,5,96,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
All Spark Electric,+12147895114,,https://callallsparkelectric.com/,"1007 Horse Creek Rd Suite 3, Crowley, TX 76036",Crowley,TX,76036,,,5,96,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Brown Electric,+18179053601,,https://www.brown-electric.com/,"10964 Silver Horn Dr, Fort Worth, TX 76108",Fort Worth,TX,76108,,,4.9,97,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Tiger Strike Electric,+16824088261,,https://www.tigerstrikeelectric.com/,"4699 Fossil Vista Dr #6311, Haltom City, TX 76137",Haltom City,TX,76137,,,5,82,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Panther City Electric,+16823338704,,https://panthercityelectric.com/,"3904 Van Deman Dr, Benbrook, TX 76116",Benbrook,TX,76116,,,5,50,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Enlight Electric,+18178081323,,https://www.enlightelectrictx.com/,"417 Foxcraft Dr, Fort Worth, TX 76131",Fort Worth,TX,76131,,,5,67,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Enlight Electric,+18178081323,,https://www.enlightelectrictx.com/,"417 Foxcraft Dr, Fort Worth, TX 76131",Fort Worth,TX,76131,,,5,67,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Elizondo Electric,+12144344122,,http://elizondoelectric.net/,"855 n master, 8118 Melinda Ln, Dallas, TX 75217",Dallas,TX,75217,,,4.8,47,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
5th Generation Electric LLC,+12147281977,,http://www.5thgenelectric.com/,"1515 N Town E Blvd, Mesquite, TX 75150",Mesquite,TX,75150,,,4.9,191,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
5th Generation Electric LLC,+12147281977,,http://www.5thgenelectric.com/,"1515 N Town E Blvd, Mesquite, TX 75150",Mesquite,TX,75150,,,4.9,191,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
PMC Electric LLC,+16824143213,,https://pmcelectricllc.com/,"777 Main St, Fort Worth, TX 76102",Fort Worth,TX,76102,,,5,26,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
S&R Electrical Contractor LLC,+12149076761,,http://www.eleseco.com/,"1816 Hickory Dr, Haltom City, TX 76117",Haltom City,TX,76117,,,4.9,98,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
S&R Electrical Contractor LLC,+12149076761,,http://www.eleseco.com/,"1816 Hickory Dr, Haltom City, TX 76117",Haltom City,TX,76117,,,4.9,98,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
S&R Electrical Contractor LLC,+12149076761,,http://www.eleseco.com/,"1816 Hickory Dr, Haltom City, TX 76117",Haltom City,TX,76117,,,4.9,98,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
EMSR - Electrical Contractors - Fort Worth,+18174017841,,https://emsr-ec.com/,"640 Taylor St Suite 1200, Fort Worth, TX 76102",Fort Worth,TX,76102,,,5,5,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
EMSR - Electrical Contractors - Fort Worth,+18174017841,,https://emsr-ec.com/,"640 Taylor St Suite 1200, Fort Worth, TX 76102",Fort Worth,TX,76102,,,5,5,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
RFX Electric,+14694063997,,http://rfxelectric.com/,"7128 Belteau Ln, Dallas, TX 75227",Dallas,TX,75227,,,5,26,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Arc Angel Services,+18173808887,,https://arcangelservices.com/,"700 Jim Wright Fwy Ste M-1, White Settlement, TX 76108",White Settlement,TX,76108,,,4.9,277,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Hunt Electrical Services,+18177210264,,https://www.huntelectricalservices.net/,"3811 Camp Bowie Blvd, Fort Worth, TX 76107",Fort Worth,TX,76107,,,4.4,7,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Fort Worth Electrician,+19723277064,,http://www.electricianinfortworth.com/contact-us,"4920 Grisham Dr, Rowlett, TX 75088",Rowlett,TX,75088,,,5,1,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Carroll Service Co,+18173209721,,https://carrollservicecotx.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_campaign%3Dseo,"408 N Main St Suite C, Keller, TX 76248",Keller,TX,76248,,,4.8,79,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
"The King's Electric, LLC",+18173086444,,https://www.thekingsep.com/,"1288 W Arkansas Ln, Arlington, TX 76013",Arlington,TX,76013,,,5,241,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Cooper Electric Service,+12147189383,,http://www.cooperelectricservice.com/,"5647 Cancun Dr, North Richland Hills, TX 76180",North Richland Hills,TX,76180,,,4.8,49,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Cooper Electric Service,+12147189383,,http://www.cooperelectricservice.com/,"5647 Cancun Dr, North Richland Hills, TX 76180",North Richland Hills,TX,76180,,,4.8,49,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Cooper Electric Service,+12147189383,,http://www.cooperelectricservice.com/,"5647 Cancun Dr, North Richland Hills, TX 76180",North Richland Hills,TX,76180,,,4.8,49,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Griggs Electric LLC,+18173072212,,http://griggselectric.com/,"15537 Landing Creek Ln, Roanoke, TX 76262",Roanoke,TX,76262,,,4.9,98,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Griggs Electric LLC,+18173072212,,http://griggselectric.com/,"15537 Landing Creek Ln, Roanoke, TX 76262",Roanoke,TX,76262,,,4.9,98,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Consolidated Electrical Distributors Waxahachie,+12144635046,,https://cedwaxahachie.portalced.com/,"1011 Sales Dr, Waxahachie, TX 75167",Waxahachie,TX,75167,,,5,26,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Avid Electrical Contracting,+19407657043,,https://avid-electric.com/,"620 Henrietta Creek Rd #100, Roanoke, TX 76262",Roanoke,TX,76262,,,4.3,6,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Avid Electrical Contracting,+19407657043,,https://avid-electric.com/,"620 Henrietta Creek Rd #100, Roanoke, TX 76262",Roanoke,TX,76262,,,4.3,6,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Avid Electrical Contracting,+19407657043,,https://avid-electric.com/,"620 Henrietta Creek Rd #100, Roanoke, TX 76262",Roanoke,TX,76262,,,4.3,6,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Shafer Electrical Contracting LLC,+14697679954,,http://www.shaferelectrical.com/,"126 Park Crest Dr, Red Oak, TX 75154",Red Oak,TX,75154,,,5,37,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
ElectraTex,+14697924465,,https://www.electratex.com/,"7451 Bennett Lawson Rd, Mansfield, TX 76063",Mansfield,TX,76063,,,5,75,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Light It Up Electric,+14692611503,,https://www.lightitupelectric.net/,"6136 Frisco Square Blvd Suite 400, Frisco, TX 75034",Frisco,TX,75034,,,4.9,240,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Light It Up Electric,+14692611503,,https://www.lightitupelectric.net/,"6136 Frisco Square Blvd Suite 400, Frisco, TX 75034",Frisco,TX,75034,,,4.9,240,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Light It Up Electric,+14692611503,,https://www.lightitupelectric.net/,"6136 Frisco Square Blvd Suite 400, Frisco, TX 75034",Frisco,TX,75034,,,4.9,240,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Electrician Near Me Experts LLC,+14697902019,,https://www.electriciannearmeexperts.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"1203 N Kentucky St STE B, McKinney, TX 75069",McKinney,TX,75069,,,4.9,152,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
A.T. Electric LLC,+16825825500,,https://atelectricllc.com/,"7920 Rodeo Trl, Mansfield, TX 76063",Mansfield,TX,76063,,,5,159,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
A.T. Electric LLC,+16825825500,,https://atelectricllc.com/,"7920 Rodeo Trl, Mansfield, TX 76063",Mansfield,TX,76063,,,5,159,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
DFW Longhorn Electric,+12146832375,,https://www.dfwlonghornelectric.com/%3Futm_source%3Dgoogle%26utm_medium%3Dwix_google_business_profile%26utm_campaign%3D17278394099602634175,"330 W Simonds Rd, Seagoville, TX 75159",Seagoville,TX,75159,,,5,2,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
DFW Longhorn Electric,+12146832375,,https://www.dfwlonghornelectric.com/%3Futm_source%3Dgoogle%26utm_medium%3Dwix_google_business_profile%26utm_campaign%3D17278394099602634175,"330 W Simonds Rd, Seagoville, TX 75159",Seagoville,TX,75159,,,5,2,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
McFadden Electric,+18177130359,,https://mcfaddenelectric.com/,"1382 Co Rd 2585, Alvord, TX 76225",Alvord,TX,76225,,,5,4,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Creation Roofing and Foundation,+12148930843,,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",Dallas,TX,75201,,,5,34,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Creation Roofing and Foundation,+12148930843,,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",Dallas,TX,75201,,,5,34,electricians,eric,mobile,2026-02-16,"electricians_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
Plumb Shield Plumbing - Fort Worth,+18177737966,,https://www.plumbshieldplumbingllc.com/,"1751 River Run Suite 200, Fort Worth, TX 76107",Fort Worth,TX,76107,,,5,201,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Plumb Shield Plumbing - Fort Worth,+18177737966,,https://www.plumbshieldplumbingllc.com/,"1751 River Run Suite 200, Fort Worth, TX 76107",Fort Worth,TX,76107,,,5,201,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Drain Kings Plumbing,+18177707700,,http://drainkingsplumbing.net/,"7517 John T White Rd, Fort Worth, TX 76120",Fort Worth,TX,76120,,,5,426,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Drain Kings Plumbing,+18177707700,,http://drainkingsplumbing.net/,"7517 John T White Rd, Fort Worth, TX 76120",Fort Worth,TX,76120,,,5,426,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
"Tribeca Plumbing, Inc.",+12144025454,,https://www.tribecaplumbinginc.com/,"6211 W Northwest Hwy c251, Dallas, TX 75225",Dallas,TX,75225,,,4.8,405,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Blue Diamond Plumbing of Texas(Plumber near you),+18178529498,,http://callaplumbertx.com/,"5508 Eastwedge Dr, Fort Worth, TX 76137",Fort Worth,TX,76137,,,4.7,30,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Plumb Shield Plumbing,+18177737966,,https://www.plumbshieldplumbingllc.com/,"9800 Hillwood Pkwy, Fort Worth, TX 76244",Fort Worth,TX,76244,,,4.8,1091,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Plumb Shield Plumbing,+18177737966,,https://www.plumbshieldplumbingllc.com/,"9800 Hillwood Pkwy, Fort Worth, TX 76244",Fort Worth,TX,76244,,,4.8,1091,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
North Texas Plumbing Solutions LLC,+18177331015,,https://ntpsplumbing.com/,"5049 Edwards Ranch Rd 04 118, Fort Worth, TX 76109",Fort Worth,TX,76109,,,4.7,193,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
North Texas Plumbing Solutions LLC,+18177331015,,https://ntpsplumbing.com/,"5049 Edwards Ranch Rd 04 118, Fort Worth, TX 76109",Fort Worth,TX,76109,,,4.7,193,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
North Texas Plumbing Solutions LLC,+18177331015,,https://ntpsplumbing.com/,"5049 Edwards Ranch Rd 04 118, Fort Worth, TX 76109",Fort Worth,TX,76109,,,4.7,193,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Trusted Plumbing and Leak Detection,+18179751184,,https://www.trustedplumbingfw.com/,"Fort Worth, TX 76131",Fort Worth,TX,76131,,,4.8,56,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Fort Worth Rescue and Restore Plumbing LLC,+18176919249,,http://www.rescuefortworth.com/,"1025 Warden St, Benbrook, TX 76126",Benbrook,TX,76126,,,4.9,138,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Bravo's Plumbing,+18177982635,,https://www.bravosplumbing.com/,"1705 Bell Ave, Fort Worth, TX 76131",Fort Worth,TX,76131,,,4.9,102,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Bravo's Plumbing,+18177982635,,https://www.bravosplumbing.com/,"1705 Bell Ave, Fort Worth, TX 76131",Fort Worth,TX,76131,,,4.9,102,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
"Service Company Plumbing, LLC",+18172396693,,http://servicecompanyplumbing.com/,"410 Missouri Ave, Fort Worth, TX 76104",Fort Worth,TX,76104,,,4.9,163,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
"Service Company Plumbing, LLC",+18172396693,,http://servicecompanyplumbing.com/,"410 Missouri Ave, Fort Worth, TX 76104",Fort Worth,TX,76104,,,4.9,163,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
J5 Plumbing Co.,+18179890423,,http://j5plumbingco.com/,"7600 Benbrook Pkwy, Benbrook, TX 76126",Benbrook,TX,76126,,,5,392,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
"Leak Chasers Plumbing and Gas - Certified Gas Test and Gas Line Repair Specialist in Dallas, Tx",+12144827884,,http://leakchasersplumbing.jobbersites.com/,"2817 S Marsalis Ave, Dallas, TX 75216",Dallas,TX,75216,,,5,101,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
"Same Day Plumbing, LLC",+16822216979,,http://samedayplumbing.pro/,"415 E Airport Fwy Suite 402, Irving, TX 75062",Irving,TX,75062,,,4.6,18,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
"Same Day Plumbing, LLC",+16822216979,,http://samedayplumbing.pro/,"415 E Airport Fwy Suite 402, Irving, TX 75062",Irving,TX,75062,,,4.6,18,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Mainline Plumbing,+18173051313,,https://mainlineplumbingtx.com/,"850 Blue Mound Rd W #106, Haslet, TX 76052",Haslet,TX,76052,,,5,279,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Creation Roofing and Foundation,+12148930843,,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",Dallas,TX,75201,,,5,34,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
Creation Roofing and Foundation,+12148930843,,https://www.creationroofingandfoundation.com/,"750 North St. Paul Street #201, Dallas, TX 75201",Dallas,TX,75201,,,5,34,plumbers,chris,mobile,2026-02-16,"plumbers_02-16-26,mobile-verified,cold-outreach,voice-chris,load-02-16-26"
"High Line Roofing, Fort Worth Roofers",+18178888249,,https://highlineroofing.com/roofer-fort-worth-tx/,"8844 Crosswind Dr, Fort Worth, TX 76179",Fort Worth,TX,76179,,,5,58,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
"High Line Roofing, Fort Worth Roofers",+18178888249,,https://highlineroofing.com/roofer-fort-worth-tx/,"8844 Crosswind Dr, Fort Worth, TX 76179",Fort Worth,TX,76179,,,5,58,roofers,eric,mobile,2026-02-16,"roofers_02-16-26,mobile-verified,cold-outreach,voice-eric,load-02-16-26"
